Compound ID	SMILES
KV-00053551	Cc1onc(-c2c(Cl)cccc2Cl)c1NC(=O)NNc1ccc(-c2csnn2)cc1
KV-00053552	O=C(NNc1ccc(-c2csnn2)cc1)Nc1ccc(Cl)cc1
KV-00053553	COc1ccc(C(=O)N2CCc3sccc3C2c2ccc(Cl)cc2)cc1
KV-00053554	O=C(NNc1ccc(-c2csnn2)cc1)c1ccc(Cl)cc1
KV-00053556	CCn1cc(C(=O)NNC(C)=O)c(=O)c2cc(C(F)(F)F)ccc21
KV-00053557	O=C(O)C1CC(=O)N(Cc2ccc(C(F)(F)F)cc2)C1
KV-00053558	CCOC(=O)/C(C#N)=C/c1cc(C(F)(F)F)cc(C(F)(F)F)c1
KV-00053559	CCOC(=O)N/N=C(\C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
KV-00053561	CC1c2snnc2-c2cc(Cl)ccc2S1(=O)=O
KV-00053562	CC(CC(=O)O/N=C(\N)c1ccc(C(F)(F)F)cc1)S(=O)(=O)c1ccc(Cl)cc1
KV-00053563	CSc1nc(/N=C/N(C)C)n(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1
KV-00053564	CC1CC(=O)c2cc(Cl)ccc2S1
KV-00053565	CC(CC(=O)O/N=C/c1ccc(Cl)cc1)S(=O)(=O)c1ccc(Cl)cc1
KV-00053566	O=C1CCS(=O)(=O)c2ccc(Cl)cc21
KV-00053567	O=C(NC(=O)N1CCCCC1)c1csnn1
KV-00053568	CCOC(=O)N/N=C(\C)c1oc(C)cc1C
KV-00053569	Clc1ccc(SCc2ccc(-c3csnn3)cc2)cc1
KV-00053570	CCn1cc(C(=O)N/N=C/c2ccc(Cl)cc2)c(=O)c2cc(C(F)(F)F)ccc21
KV-00053571	CCn1cc(C(=O)NNC(=O)C(Cl)(Cl)Cl)c(=O)c2cc(C(F)(F)F)ccc21
KV-00053572	CCOC(=O)N/N=C(\C)c1ccc(O)cc1
KV-00053573	FC(F)(F)c1ccccc1NC(=S)NNc1ccc(-c2csnn2)cc1
KV-00053574	O=C(Nc1ccc(Cl)cc1)N1CCc2sccc2C1c1ccc(Cl)cc1
KV-00053575	CNC(=O)NNc1ccc(-c2csnn2)cc1
KV-00053576	CC(C)NC(=O)NNc1ccc(-c2csnn2)cc1
KV-00053577	CC(C)NC(=O)N1CCc2sccc2C1c1ccc(Cl)cc1
KV-00053578	Cc1cccc(Cl)c1/C=N/Nc1ccc(-c2csnn2)cc1
KV-00053579	Clc1ccc(C2=NCCc3sccc32)cc1
KV-00053580	CCOC(=O)N/N=C(\C)c1ccccc1O
KV-00053581	CCn1cc(C(=O)N/N=C/c2ccccc2Cl)c(=O)c2cc(C(F)(F)F)ccc21
KV-00053582	CC(C)(C)S(=O)(=O)/C(C#N)=C/c1ccc(F)cc1F
KV-00053583	CCCS(=O)(=O)/C(C#N)=C/c1cc(C(F)(F)F)cc(C(F)(F)F)c1
KV-00053584	CC(C)N(C(=O)NC(=O)c1csnn1)C(C)C
KV-00053585	CCOC(=O)N/N=C1\CCS(=O)(=O)c2ccc(Cl)cc21
KV-00053586	CC(CC(=O)O/N=C/c1ccc(C#N)cc1)S(=O)(=O)c1ccc(Cl)cc1
KV-00053587	CC1C/C(=N\Nc2cc(Cl)cc(Cl)c2)c2cc(Cl)ccc2S1
KV-00053588	CC1C/C(=N\Nc2ccc(Br)cc2)c2cc(Cl)ccc2S1
KV-00053589	CC(CC(=O)O/N=C/c1c(Cl)cccc1Cl)S(=O)(=O)c1ccc(Cl)cc1
KV-00053590	CCOC(=O)C1=C(C)NC(C(=O)OCC)CS1
KV-00053591	O=C(NC(=O)N1CCCC1)c1csnn1
KV-00053592	Cc1ccc(S(=O)(=O)C(C)C(=O)c2ccc(C)c(Cl)c2)cc1
KV-00053593	CC(C)(CC(=O)O)Sc1ccc(Cl)cc1
KV-00053594	CCn1cc(C(=O)NNC(=S)Nc2ccc(Cl)cc2)c(=O)c2cc(C(F)(F)F)ccc21
KV-00053595	CNC(=O)NCc1ccc(-c2csnn2)cc1
KV-00053596	Clc1ccc(C2NCCc3sccc32)cc1
KV-00053597	FC(F)(F)c1cc(/C=N/Nc2ccc(-c3csnn3)cc2)cc(C(F)(F)F)c1
KV-00053598	CNC(=S)N1CCc2sccc2C1c1ccc(Cl)cc1
KV-00053599	Cc1cc(C(=O)O)c(C)n1-c1ccc(Cl)cc1
KV-00053600	CNC(=S)N/N=C/c1c(C)cccc1Cl
KV-00053601	C=CCNC(=S)N1CCc2sccc2C1c1ccc(Cl)cc1
KV-00053602	Cc1cc(C(=O)C(F)(F)F)c(C)n1-c1ccccc1
KV-00053603	CNC(=S)N1CCc2sccc2C1C
KV-00053604	CNC(=S)NCc1ccc(-c2csnn2)cc1
KV-00053605	Cc1ccc(C(=O)C(C)S(=O)(=O)c2ccc(Cl)cc2)cc1Cl
KV-00053606	CCCCCCCCSc1nnc(N)s1
KV-00053607	CCOC(=O)N/N=C/c1cc(C(F)(F)F)cc(C(F)(F)F)c1
KV-00053608	O=C(NC(=O)c1csnn1)Nc1nc2ccccc2s1
KV-00053609	CCOC(=O)/C=C1\CSCC(C(=O)OCC)N1
KV-00053610	CC1C/C(=N\O)c2cc(Cl)ccc2S1(=O)=O
KV-00053611	CC(CC(=O)O)S(=O)(=O)c1ccc(Cl)cc1
KV-00053612	CC(CC(=O)Nc1ccccc1)S(=O)(=O)c1ccc(Cl)cc1
KV-00053614	O=S1(=O)Cc2snnc2-c2cc(Cl)ccc21
KV-00053615	N/C(=N\OC(=O)c1csnn1)c1ccc(Cl)cc1
KV-00053616	CNC(=S)N/N=C/c1cc(C(F)(F)F)cc(C(F)(F)F)c1
KV-00053617	CCn1cc(C(=O)OC)c(=O)c2cc(C(F)(F)F)ccc21
KV-00053618	Cc1noc(/C=C/c2cc(Cl)cc(Cl)c2)c1[N+](=O)[O-]
KV-00053619	CC(C)(C)S(=O)(=O)/C(C#N)=C/c1ccc(F)c(Cl)c1
KV-00053620	Cc1ccc(NC(=S)N2CCc3sccc3C2C)cc1Cl
KV-00053621	CCOC(=O)N/N=C(\C)c1ccc(C#N)cc1
KV-00053622	O=S(=O)(c1ccc(Cl)cc1)N1CCc2sccc2C1c1ccc(Cl)cc1
KV-00053623	NNC(=S)Nc1ccc(C(F)(F)F)cc1Cl
KV-00053624	CCOC(=O)c1ccc(-n2nc(C)cc2C)cc1
KV-00053625	O=C1CCCC(=O)C1C(c1ccc(-c2cc(C(F)(F)F)ccc2Cl)o1)C1C(=O)CCCC1=O
KV-00053626	CCC(O)c1ccc(-c2ccccc2F)cc1
KV-00053627	NC(=S)Nc1ccccc1N1CCOCC1
KV-00053628	CCc1sc(-c2ccc(Cl)cc2)nc1C(=O)OC
KV-00053629	COc1cc2c(cc1OC)/C(=C/c1cc(OC)c(OC)c(OC)c1)C(=O)N2
KV-00053630	O=C1Nc2ccccc2/C1=C\c1ccccc1N1CCN(Cc2ccccc2)CC1
KV-00053631	CCc1sc(-c2ccccc2)nc1C(=O)OC
KV-00053632	Cc1sc(-c2ccc(Cl)cc2)nc1CC(=O)O
KV-00053633	O=C1C(c2cc(Cl)cc(Cl)c2)=C(O)c2ccccc21
KV-00053634	COc1cccc(N2C=CC(C)(C)NC2=S)c1
KV-00053635	O=S(=O)(O/N=C1\CCSc2ccc(F)cc21)c1ccc(Cl)cc1
KV-00053636	COc1cc2c(cc1OC)/C(=C/c1cccs1)C(=O)N2
KV-00053637	NC(=S)N/N=C1\CCSc2ccc(F)cc21
KV-00053638	CC/C(=N\Oc1ccc(C(F)(F)F)cn1)c1ccc(-c2ccccc2F)cc1
KV-00053639	NC(=O)c1ccc(-c2ccccc2F)cc1
KV-00053640	CC1(C)OC(=O)C(=Cc2ccc(-c3cc(C(F)(F)F)ccc3Cl)o2)C(=O)O1
KV-00053641	O=C(O)c1ccccc1-n1cccc1C(=O)O
KV-00053642	Cc1cc(C)c(/C=N/Nc2ccc([N+](=O)[O-])cc2)[nH]1
KV-00053643	Cc1csc(-c2c(Cl)cc(C(F)(F)F)cc2Cl)n1
KV-00053644	Cc1nc(-c2c(Cl)cc(C(F)(F)F)cc2Cl)sc1C(=O)/C=C/N(C)C
KV-00053645	NCc1c(Cl)cc(C(F)(F)F)cc1Cl
KV-00053646	CCOC(=O)c1ccc(-n2nc(C)c(C(=O)OCC)c2C)cc1
KV-00053647	COC(=O)C(=Cc1ccc(-c2cc(C(F)(F)F)ccc2Cl)o1)C(=O)OC
KV-00053648	C/C(=N\O)C(=O)c1ccc(-c2ccccc2F)cc1
KV-00053649	NC(=S)Nc1ccc(C(F)(F)F)cc1
KV-00053650	O=C1C(=O)N(CN2CCc3c([nH]c4ccccc34)C2C(F)(F)F)c2ccc(F)cc21
KV-00053651	COC(=O)Cc1nc(Nc2ccccc2)sc1C
KV-00053652	O=[N+]([O-])c1c(Sc2ccccc2)sc(Sc2ccccc2)c1[N+](=O)[O-]
KV-00053653	CC(=O)N(C)c1ccc(Cl)cc1Cl
KV-00053654	Cc1ccc(-c2nc(N)sc2C)cc1Cl
KV-00053655	Cc1nccnc1-c1ccnn1C(=O)Nc1cc(Cl)cc(Cl)c1
KV-00053656	O=C(Nc1ccc(C(F)(F)F)cc1Cl)Oc1ccccc1
KV-00053657	O=[N+]([O-])c1c(Sc2ccc(Cl)cc2)sc(Sc2ccc(Cl)cc2)c1[N+](=O)[O-]
KV-00053658	N#CCCNC(Cc1ccccc1)C(=O)O
KV-00053659	Cc1ncc2c(n1)-c1cc(F)ccc1SC2
KV-00053660	NNC(=O)c1ccc(-c2ccccc2F)cc1
KV-00053661	COC(=O)c1cc(C)c(-c2ccc(-c3ccccc3F)cc2)s1
KV-00053662	Cc1sc(Nc2ccccc2)nc1-c1ccc(-c2ccccc2F)cc1
KV-00053663	CCOC(=O)N/N=C1\C(=O)Nc2ccc(F)cc21
KV-00053664	O=C(O)/C=C/C(=O)c1ccc(C2CCCCC2)cc1
KV-00053665	COC(=O)CCCCCCCC(=O)Nc1nnc(C(F)(F)F)s1
KV-00053666	O=C(NCc1c(Cl)cc(C(F)(F)F)cc1Cl)c1ccc(C(F)(F)F)cc1
KV-00053667	CC(=O)c1sc(-c2c(Cl)cc(C(F)(F)F)cc2Cl)nc1C
KV-00053668	CSc1nc(N)n(-c2c(Cl)cc(C(F)(F)F)cc2Cl)n1
KV-00053669	COC(=O)C/C(=N/Nc1c(Cl)cc(C(F)(F)F)cc1Cl)C(=O)OC
KV-00053670	COC(=O)CCCCCCCC(=O)Nc1nccs1
KV-00053671	N#Cc1sc2nc3ccccc3n2c1N
KV-00053672	O=C1Nc2ccc(F)cc2/C1=N/N1CCOCC1
KV-00053673	COc1ccc2[nH]c(-c3ccc(-c4ccccc4F)cc3)c(C)c2c1
KV-00053674	Cc1sc(-c2ccsc2)nc1-c1ccc(-c2ccccc2F)cc1
KV-00053675	COC(=O)Cc1nc(-c2ccc(Cl)cc2)sc1C
KV-00053677	Cc1ccc(-c2csc(NC(=N)N)n2)c(C)c1
KV-00053678	O=[N+]([O-])c1c(Sc2ccccn2)sc(Sc2ccccn2)c1[N+](=O)[O-]
KV-00053679	COc1cc(C(F)(F)F)cc(C(F)(F)F)c1C(=O)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1
KV-00053680	COc1cc(C(F)(F)F)cc(C(F)(F)F)c1C(=O)N1CCC(C(=O)c2ccc(Cl)cc2)CC1
KV-00053681	O=C(Nc1ccc(-n2nc(C(F)(F)F)cc2C(F)(F)F)cc1)Nc1ccc(F)cc1F
KV-00053682	Cc1ccc(-c2csc(NC(=N)N)n2)cc1
KV-00053683	CC(=O)C/C(C)=N/c1ccc(C(F)(F)F)cc1
KV-00053684	Fc1ccc2c(c1)/C(=N/NC(=S)NCC1CCCO1)CCS2
KV-00053685	Cc1nnsc1-c1nc(-c2ccc(-c3ccccc3F)cc2)c(C)s1
KV-00053686	COC(=O)c1ccc(-c2ccccc2F)cc1
KV-00053687	CC(=O)N/N=C1\C(=O)Nc2ccc(F)cc21
KV-00053688	O=[N+]([O-])c1ccc(N/N=C2\CCSc3ccc(Cl)cc32)cc1
KV-00053689	COC(=O)CCCCCCCC(=O)Nc1cc(C)on1
KV-00053690	CC1=NN(C)C(=O)/C1=N\Nc1c(Cl)cc(C(F)(F)F)cc1Cl
KV-00053691	CSc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1C#N
KV-00053692	N#Cc1cnn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c1N
KV-00053693	O=C1CCCC(=O)C1=NNc1c(Cl)cc(C(F)(F)F)cc1Cl
KV-00053694	COC(=O)c1ccccc1-n1cccc1C(=O)OC
KV-00053695	O=C(O)c1c2c(nc3ccccc13)CSc1ccc(Cl)cc1-2
KV-00053696	O=C1Nc2ccc(F)cc2/C1=N/NC(=S)NC1CC2C=CC1C2
KV-00053697	Fc1cccc(OCc2ccc(Cl)cc2)c1OCc1ccc(Cl)cc1
KV-00053698	Cc1sc(N2CCOCC2)nc1-c1ccc(-c2ccccc2F)cc1
KV-00053699	Fc1ccc2c(c1)/C(=N/Nc1ncc(C(F)(F)F)cc1Cl)CCS2
KV-00053700	COc1ccc2cc(C(=O)/C=C/N(C)C)ccc2c1
KV-00053701	C#CC(C)(C)NC(=O)c1ccc(-c2ccccc2F)cc1
KV-00053702	CN(Cc1ccccc1)S(=O)(=O)c1c(Cl)cc(C(F)(F)F)cc1Cl
KV-00053703	COc1cc(C(F)(F)F)cc(C(F)(F)F)c1C(=O)NCc1cccs1
KV-00053704	COc1cc(C(F)(F)F)cc(C(F)(F)F)c1C(N)=O
KV-00053705	O=S(=O)(c1c(Cl)cc(C(F)(F)F)cc1Cl)N1CCOCC1
KV-00053706	O=C1/C(=C/c2ccc(-c3cccs3)s2)COc2c(F)cc(F)cc21
KV-00053707	CC(C)N(C(=O)c1ccc(-c2ccccc2F)cc1)C(C)C
KV-00053708	O=[N+]([O-])c1cc(C(F)(F)F)ccc1N/N=C1\CCSc2ccc(F)cc21
KV-00053709	NC(=S)Nc1cc(Cl)cc(Cl)c1
KV-00053710	CC/C(=N\OC(=O)NS(=O)(=O)c1ccc(C)cc1)c1ccc(-c2ccccc2F)cc1
KV-00053711	O=C(O)c1ccc(-c2ccccc2F)cc1
KV-00053712	CCOC(=O)c1ccc(N2N=C(C)CC2=O)cc1
KV-00053713	NC(=S)Nc1ccc(C(F)(F)F)cc1Cl
KV-00053714	O=C(Nc1nc2c(-c3ccccc3)c(C(F)(F)F)sc2s1)c1ccc(Cl)cc1
KV-00053715	O=C(O)c1c[nH]c2c(-c3ccccc3)c(C(F)(F)F)sc2c1=O
KV-00053716	CS(=O)(=O)/C(C#N)=C/c1c(-c2ccccc2)nc2n1CCS2
KV-00053717	Nc1nc(C(F)(F)F)c(-c2cccc(C(F)(F)F)c2)s1
KV-00053718	O=C1/C(=C/c2ccc(Cl)cc2Cl)COc2ccc(Cl)cc21
KV-00053719	c1ccc(-c2cn3c(n2)SCC3)cc1
KV-00053720	O=C(Nc1nc(C(F)(F)F)c(-c2ccccc2)s1)c1cccs1
KV-00053721	C#CC(CC)(CC)Nc1ccsc1C(=O)O
KV-00053722	O=c1cc(-c2ccc(Cl)cc2)oc2cc(OCC(O)CS(=O)(=O)c3ccc(Cl)cc3)ccc12
KV-00053723	CCOC(=O)CCc1c(C(=O)OCC)[nH]c2ccccc12
KV-00053724	Cn1cc(-c2ccccc2)c(C(F)(F)F)n1
KV-00053725	CNc1nc(-c2ccccn2)nc(C)c1Cl
KV-00053726	O/N=C/c1c(-c2ccc(Cl)cc2)[nH]c2ccccc12
KV-00053727	Cc1noc(C(F)(F)F)c1-c1nc(-c2ccc(Cl)cc2)no1
KV-00053728	COC(=O)/C(C#N)=C/c1c(-c2ccccc2)nc2n1CCS2
KV-00053729	COc1ccc(SCc2nsc(Sc3ccc(OC)cc3)n2)cc1
KV-00053730	CS(=O)(=O)/C(C#N)=C/c1cccn1S(=O)(=O)c1ccccc1
KV-00053731	O=C(Nc1ccccc1)OCc1cc(-c2ccccc2)c(C(F)(F)F)s1
KV-00053732	CC1(C)COC(c2sccc2C(=O)O)=N1
KV-00053733	CSc1ccsc1C1=NC(C)(C)CO1
KV-00053734	CCOC(=O)c1c(CS(=O)(=O)c2ccc(Cl)cc2)oc2c(F)c(F)c(F)c(F)c12
KV-00053735	N#C/C(=C\c1cccn1S(=O)(=O)c1ccccc1)C(=O)c1ccccc1
KV-00053736	Cn1ccnc1SCC(=O)Nc1ccc(C(C)(C)C)cc1
KV-00053737	Cc1noc(C(F)(F)F)c1-c1nnc(-c2cccc(C(F)(F)F)c2)o1
KV-00053738	Cc1noc(C(F)(F)F)c1-c1nc(-c2ccccc2)no1
KV-00053739	NC(=S)N/N=C/c1cc2c(s1)-c1cc(Cl)ccc1OC2
KV-00053740	Cc1nc(-c2ccccn2)nc(N(C)Cc2ccccc2)c1Cl
KV-00053741	N/C(=N\O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
KV-00053742	FC(F)(F)c1cccc(Sc2nc(C(F)(F)F)nc3ccsc23)c1
KV-00053743	CSC(=CC(=O)c1nccs1)SC
KV-00053744	O=C(Nc1cccc(C(F)(F)F)c1)c1cc(-c2ccccc2)c(C(F)(F)F)s1
KV-00053745	FC(F)(F)c1n[nH]cc1-c1ccccc1
KV-00053746	N/C(=N\O)c1cccc(C(F)(F)F)c1
KV-00053747	Cc1nc(-c2ccccn2)nc(N(C)c2ccccc2)c1Cl
KV-00053748	CC(O)(CS(=O)(=O)c1ccc(Cl)cc1)CS(=O)(=O)c1ccc(Cl)cc1
KV-00053749	CC(O)(CNCc1ccc(Cl)cc1)CSc1ccccc1Cl
KV-00053750	FC(F)(F)c1cccc(/N=C/c2c(-c3ccccc3)nc3n2CCS3)c1
KV-00053751	C#C/C(=C(C(=O)OC)/C(C(=O)OC)=C(/CC(=O)OC)C(=O)OC)c1ccccn1
KV-00053752	Cc1noc(C)c1S(=O)(=O)Nc1csc(C(F)(F)F)c1-c1ccccc1
KV-00053753	Cc1noc(/C=C/c2cccn2S(=O)(=O)c2ccccc2Cl)c1[N+](=O)[O-]
KV-00053754	C/C(=N\OC(=O)c1ccc(Cl)cc1)c1ccc(Sc2ccccc2)cc1
KV-00053755	O=C(NCc1ccccc1)c1sc2sccc2c1Cl
KV-00053756	CCOC(=O)c1c(CSCc2ccc(Cl)cc2)oc2c(F)c(F)c(F)c(F)c12
KV-00053757	CCOC(=O)c1cnc2c(-c3ccccc3)c(C(F)(F)F)sc2c1N1CCOCC1
KV-00053758	O=C(Nc1csc(C(F)(F)F)c1-c1ccccc1)c1ccco1
KV-00053759	Clc1ccc(/N=C/c2c(-c3ccccc3)nc3n2CCS3)cc1
KV-00053760	O=C1CSCC(=O)N1c1csc(C(F)(F)F)c1-c1ccccc1
KV-00053761	Clc1ccc(SCc2nsc(Sc3ccc(Cl)cc3)n2)cc1
KV-00053762	CCOC(=O)N/N=C(\Cc1ccccc1)c1ccccc1
KV-00053763	CSc1cc(-c2nccs2)nn1C(C)=O
KV-00053764	O=C(c1ccc(Cl)cc1)n1cc(-c2ccccc2)c(C(F)(F)F)n1
KV-00053765	O=C(Oc1ccc(Cl)cc1Cl)c1cc(-c2ccccc2)c(C(F)(F)F)s1
KV-00053766	CSc1sccc1/C=C(/C#N)S(C)(=O)=O
KV-00053767	CC(C)(C)NC(=O)c1cc(-c2ccccc2)c(C(F)(F)F)s1
KV-00053768	FC(F)(F)c1sc(-c2nc(-c3ccccc3)no2)cc1-c1ccccc1
KV-00053769	COC(=O)c1cc(=O)n2c(sc3ccccc32)c1C#N
KV-00053770	CC(O)(CNCc1ccc(Cl)cc1)CSc1ccc(Cl)cc1
KV-00053771	Nc1csc(C(F)(F)F)c1-c1ccccc1
KV-00053772	CCOC(=O)c1c[nH]c2c(-c3ccccc3)c(C(F)(F)F)sc2c1=O
KV-00053773	O=C(Nc1csc(C(F)(F)F)c1-c1ccccc1)C(Cl)Cl
KV-00053774	CCOC(=O)c1cnc2c(-c3ccccc3)c(C(F)(F)F)sc2c1N1CCCC1
KV-00053775	CCOC(=O)c1c(CS(=O)(=O)Cc2ccc(Cl)cc2)oc2c(F)c(F)c(F)c(F)c12
KV-00053776	O=C(Oc1ccc(Cl)cc1)c1sc2sccc2c1Cl
KV-00053777	O=C(OCc1ccco1)c1sc2sccc2c1Cl
KV-00053779	FC(F)(F)c1cccc(Sc2ncnc3c(-c4ccccc4)c(C(F)(F)F)sc23)c1
KV-00053780	O=C(Nc1csc(C(F)(F)F)c1-c1ccccc1)C(Cl)(Cl)Cl
KV-00053781	NC(=S)Nc1csc(C(F)(F)F)c1-c1ccccc1
KV-00053783	Cc1noc(C(F)(F)F)c1C(=O)O/N=C(\N)c1ccc(Cl)cc1
KV-00053784	COC(=O)c1cc(=O)n2ccccc2c1C#N
KV-00053785	Cc1ccc(-c2noc(-c3cc(-c4ccccc4)c(C(F)(F)F)s3)n2)cc1
KV-00053786	CC1(C)CC(=O)C=C(Nc2ccc(F)cc2)C1
KV-00053787	CSc1sccc1/C=C(/C#N)C(=O)c1cccs1
KV-00053788	N#Cc1c(N2CCOCC2)nsc1-c1ccccc1
KV-00053789	O=C(Oc1ccccc1)c1cc(-c2ccccc2)c(C(F)(F)F)s1
KV-00053791	COC(=O)CS/C(=C(\C=N\O)c1ccccc1)C(F)(F)F
KV-00053792	Cc1noc(/C=C/c2ccc(OCc3ccsc3C#N)cc2)c1[N+](=O)[O-]
KV-00053793	Cc1noc(C(F)(F)F)c1C(=O)O/N=C(\N)c1cccc(C(F)(F)F)c1
KV-00053794	Nc1csc2cc(C(F)(F)F)cc(Cl)c12
KV-00053795	Nc1nc2c(-c3ccccc3)c(C(F)(F)F)sc2s1
KV-00053796	COC(=O)c1sc2cc([N+](=O)[O-])sc2c1NC(C)=O
KV-00053797	CS(=O)(=O)Nc1csc2cc(C(F)(F)F)cc(Cl)c12
KV-00053799	O=S(=O)(NCCc1ccccn1)c1cc(S(=O)(=O)c2ccccc2)cs1
KV-00053800	O=S(=O)(NCc1csc(-c2cccs2)n1)c1cc2ccccc2s1
KV-00053801	O=S(=O)(NC1CCCCC1)c1ccc(N2CCOCC2)nc1
KV-00053803	CC(C)(C)C(=O)Nc1ncccc1/C=C1\C(=O)Nc2ccccc21
KV-00053805	COC(=O)c1csc(S(=O)(=O)NC2CCCCNC2=O)c1OC
KV-00053806	OC(CSc1nncn1-c1ccccc1)C(F)(F)F
KV-00053807	OC(CNC1CCN(Cc2ccccc2)CC1)C(F)(F)F
KV-00053808	COC(=O)c1cc(S(=O)(=O)NCc2ccc3c(c2)CCO3)oc1C
KV-00053809	COC(=O)c1cc(S(=O)(=O)NC2CCCCNC2=O)oc1C
KV-00053810	Cn1cccc1CNCC(O)C(F)(F)F
KV-00053811	O=C(CN1C(=O)c2ccccc2C1=O)N1CC=C(c2ccccc2)CC1
KV-00053812	Cc1cc(S(=O)(=O)NC2CCCCNC2=O)c(C)s1
KV-00053813	Cc1nn(C)c(C)c1S(=O)(=O)NC1CCCCNC1=O
KV-00053814	O=C(C1CCCCN1)N1CCN(Cc2cccnc2)CC1
KV-00053815	Cc1ccc(F)cc1S(=O)(=O)Nc1ccc2c(c1)OCC1CCCN21
KV-00053816	O=S(=O)(NCc1ccc(Cl)cc1Cl)c1ccc(N2CCOCC2)nc1
KV-00053817	Cc1c(S(=O)(=O)NCc2csc(-c3cccs3)n2)cnn1-c1ccccc1
KV-00053818	O=S(=O)(NCCc1ccccn1)c1ccc(S(=O)(=O)N2CCOCC2)cc1
KV-00053819	O=C(NCc1csc(-c2cccs2)n1)C1=Cc2ccccc2OC1
KV-00053820	CCOC(=O)c1c(CNC(=O)c2ccc(N3CCOCC3)nc2)c(C)n(C2CC2)c1C
KV-00053821	CC(C)(Oc1ccc(Cl)cc1)C(=O)N1CCC2(CC1)NC(=O)c1ccccc1O2
KV-00053822	O=C(NCc1csc(-c2cccs2)n1)Nc1cc(F)cc2c1OCOC2
KV-00053823	O=S(=O)(NCCc1ccccn1)c1ccc(S(=O)(=O)N2CCCC2)cc1
KV-00053824	O=S(=O)(NCc1csc(-c2cccs2)n1)c1ccc(Oc2ccccc2)nc1
KV-00053825	O=S(=O)(NCc1csc(-c2cccs2)n1)c1ccc(N2CCOCC2)nc1
KV-00053826	Cc1cc(S(=O)(=O)Nc2ccc3c(c2)OCC2CCCN32)c(C)s1
KV-00053827	Cc1noc(-c2ccccc2)c1CNc1nc(-c2ccccc2)nc2ccccc12
KV-00053828	CN1CCOc2cc(/C=C3\C(=O)Nc4ccccc43)ccc21
KV-00053829	Cc1c(S(=O)(=O)NC2CCCCNC2=O)sc2ccc(Cl)cc12
KV-00053830	Cc1cc(CNC(=O)CN2C(=O)c3ccccc3C2=O)no1
KV-00053831	Cc1cc(CNCC(O)C(F)(F)F)no1
KV-00053832	COC(=O)c1cc(S(=O)(=O)N2CCN(C(c3ccccc3)c3ccccc3)CC2)oc1C
KV-00053833	COC(=O)c1cc(S(=O)(=O)N2CCN(c3c(Cl)cncc3Cl)CC2)oc1C
KV-00053834	OC(CN1C=CC(C(F)(F)F)=NCC1)C(F)(F)F
KV-00053835	O=C(CN1C(=O)c2ccccc2C1=O)NCc1cc2ccccc2s1
KV-00053836	O=C(NC1CCCCNC1=O)c1cn(S(=O)(=O)c2ccccc2)c2ccccc12
KV-00053837	O=C1Nc2ccccc2/C1=C/c1ccc2c(c1)OCCO2
KV-00053839	CN(C)c1cccc2c(S(=O)(=O)NCc3ccc(S(N)(=O)=O)cc3)cccc12
KV-00053840	Cc1onc(-c2ccccc2)c1CNS(=O)(=O)c1ccc(N2CCOCC2)nc1
KV-00053841	Cc1c(C(=O)Nc2cc(-c3ccc(Cl)cc3)n[nH]2)cnn1-c1ccc(Cl)cc1
KV-00053842	Cc1c(S(=O)(=O)NCCc2ccccn2)sc2ccc(Cl)cc12
KV-00053843	Cc1cc(S(=O)(=O)NCC2CCN(C(=O)OC(C)(C)C)CC2)c(C)o1
KV-00053844	O=C(NCc1ccc2c(c1)CCO2)C1=Cc2ccccc2OC1
KV-00053845	O=C(NCc1ccc2c(c1)CCO2)c1csc2ccccc12
KV-00053848	Cc1nc(-c2cnccn2)sc1C(=O)Nc1cc(-c2ccc(Cl)cc2)n[nH]1
KV-00053849	O=S(=O)(NCc1ccc(-c2cccs2)s1)c1ccc(N2CCOCC2)nc1
KV-00053850	NS(=O)(=O)c1ccc(CNS(=O)(=O)Cc2ccccc2)cc1
KV-00053851	COc1cc2c(cc1OC)CN(C(=O)c1sc(-c3cnccn3)nc1C)CC2
KV-00053852	O=C1Nc2ccccc2/C1=C/c1cc2ccccc2n1S(=O)(=O)c1ccccc1
KV-00053853	Cc1nn(C)c2sc(C(=O)NC3CCCCNC3=O)cc12
KV-00053854	O=C(CN1C(=O)c2ccccc2C1=O)Nc1cccc(-n2cccc2)c1
KV-00053855	CCc1ccccc1-n1c(SCC(O)C(F)(F)F)nc2ccccc2c1=O
KV-00053856	COC(=O)c1cc(S(=O)(=O)N(C)Cc2ccccc2)oc1C
KV-00053857	Cc1ccc(NC(=O)CSCC(O)C(F)(F)F)c(Cl)c1
KV-00053858	O=C(CN1C(=O)c2ccccc2C1=O)Nc1cscc1S(=O)(=O)c1ccccc1
KV-00053859	Cc1ccc(C(=O)NC2CCCCNC2=O)cc1C
KV-00053861	COc1cc2c(cc1OC)CN(S(=O)(=O)c1ccc3c(c1)CCC(C)(C)O3)CC2
KV-00053862	COC(=O)c1csc(S(=O)(=O)NCc2ccc(S(N)(=O)=O)cc2)c1OC
KV-00053863	CN(Cc1ccccc1)S(=O)(=O)c1ccc(N2CCOCC2)nc1
