,ST1051,ST1076,ST144,ST16853,ST16876,ST16998,ST17005,ST17019,ST17262,ST17292,ST17332,ST17337,ST17431,ST17448,ST17451,ST17452,ST17453,ST17606,ST17689,ST17707,ST17822,ST17848,ST17911,ST17912,ST17914,ST18016,ST18027,ST18396,ST18683,ST18684,ST18687,ST21,ST25,ST25604,ST25617,ST25632,ST25633,ST25634,ST25646,ST25684,ST25688,ST25693,ST25700,ST25717,ST25720,ST25721,ST25723,ST25727,ST25729,ST25730,ST25731,ST25732,ST25741,ST25746,ST25748,ST25774,ST25775,ST25777,ST25781,ST25783,ST25785,ST25786,ST25787,ST25795,ST25798,ST25826,ST25835,ST25849,ST25851,ST25863,ST25866,ST25869,ST25870,ST25871,ST25877,ST25880,ST25883,ST25885,ST25886,ST25895,ST25901,ST25907,ST25914,ST25929,ST25943,ST25945,ST25952,ST25962,ST25983,ST26008,ST26015,ST26020,ST26090,ST26095,ST26096,ST26099,ST26139,ST26140,ST26141,ST262,ST26248,ST26257,ST26259,ST26263,ST26266,ST26328,ST26331,ST26332,ST26360,ST26362,ST26363,ST26372,ST26494,ST26603,ST26604,ST26608,ST26764,ST27077,ST27081,ST27337,ST27414,ST27418,ST27938,ST28029,ST28031,ST28135,ST28391,ST295,ST317,ST338,ST339,ST404,ST439,ST462,ST485,ST598,ST605,ST606,ST607,ST639,ST643,ST659,ST713,ST738,ST766,ST767,ST817,ST952,ST965
57804,5.46145,1.1201006,-1.3786585,0.33614594,-0.4354679,0.06285906,1.733074,-0.27513954,-0.28903455,1.6231211,-1.1190057,-1.0048935,0.53957415,0.675536,1.9066058,1.0754888,-0.6877328,1.0675399,2.026771,0.58075666,1.7094465,0.4391498,-1.3005719,0.2764791,-2.3861446,-0.20282029,-0.017587185,0.895,-3.3269634,2.3118994,-0.102497354,-0.8040838,1.2127188,-0.010243833,-0.22400445,-1.7680814,-1.7715499,0.30929008,0.8498702,-4.181798,-0.2157216,0.11418116,0.46223965,0.73054165,-0.19782397,-0.4849156,-0.2085,-0.20158026,0.7586998,0.7705521,0.41340888,-0.8564054,2.497407,-0.70856315,-0.7095324,-0.8169763,-0.15492705,-0.052593276,0.5409597,-0.73551214,-0.23303533,0.73076564,-1.0780361,-0.09549196,-0.9962499,-0.60919666,-0.83853936,0.5226771,-0.059417456,-0.36899978,0.11540745,0.99410456,-3.983026,-0.45284915,1.795702,-1.8895509,-0.1933445,0.43942162,-2.2998304,-2.6532264,0.67111826,2.0001092,0.4129691,1.502451,0.5473107,2.3341978,-0.036683857,-0.8763491,0.1773571,0.57864743,0.05112923,-1.8953571,-0.49015367,0.02218607,-2.0327237,-0.40540743,1.2682142,0.0714028,-0.9710141,-0.06524624,-0.32357615,-0.85414916,-0.03285086,-1.733438,2.1247382,-0.7147242,1.3893577,-0.0521404,-0.1971477,0.35425156,-0.7145776,-1.1950214,-1.4010277,-1.513987,-0.26140922,1.6431715,-1.938515,-0.09657836,-0.12639013,-0.05614148,-0.24921346,-2.6875634,-1.3234718,-4.360388,-7.764143,1.0155399,2.7584264,-0.96331626,-0.18781169,-0.70295274,-0.33238584,0.6955361,0.18439402,-2.297355,0.48709112,0.88531864,0.72654414,0.27470216,0.5502068,-1.3764888,0.29820105,-1.1728342,1.139732,0.31088638,-2.6723638,3.9482203,0.28901032,2.5874107,-0.89410055
5782,2.9549499,0.820518,0.34093902,-0.56393546,-0.4476244,-0.4449017,0.22303641,0.6811917,0.13447607,3.5022259,-1.1751933,-2.1007216,-0.078023896,-0.5810841,-0.77036875,0.80524063,0.86289823,0.2191057,-0.17267045,0.9150911,0.538815,-8.225758,-0.39632583,0.917902,-2.0739639,-0.45403162,0.89858586,-0.24265,3.063106,-0.40074763,0.5938728,3.2644897,-0.045262992,3.0414958,-0.87331104,0.89246964,-4.6527996,-1.3808422,-0.4531089,-1.3630154,-0.60927147,-1.8874522,-1.3407677,-0.11966497,-0.69390774,0.22515565,-1.0361776,0.14135417,0.3487595,0.97717595,0.46430802,-0.47510403,0.8300981,-0.14041942,-4.379181,-0.59277624,2.884492,0.30352217,-0.6564133,-1.5181752,-0.15918837,0.93801177,0.7311151,-1.3500073,-1.49265,0.23735934,0.8116487,-1.3839777,-0.23346673,-1.2388213,0.2834251,0.87938505,-3.0610456,0.8493804,0.22649369,-2.3174124,-1.771416,0.20237671,-3.6264713,-2.4568522,-1.6483603,1.4865774,0.26615342,1.1911738,0.17624147,-1.3156353,-0.37841886,-0.2936595,1.0858727,-0.12259139,0.8109417,-1.472914,-0.9604776,-0.88220656,-0.9444966,0.34403503,1.8097646,0.75516486,-0.6168752,0.24598812,0.35866535,0.7594394,0.42386016,-1.2926846,0.005204782,-0.6398603,0.86079943,-0.67089313,-0.042320535,0.4257584,0.08386125,1.4575171,-1.8894978,-1.462886,1.0370221,0.9433085,-2.7184935,-0.8536283,-0.27093887,0.3028039,-1.2201475,-0.23718567,-9.074509,3.1835012,3.884969,-2.1328578,1.8051997,0.34881276,0.10178957,-1.0677655,-0.59600794,0.17633763,0.006701201,-0.72722393,-1.3734736,1.7151518,0.19741613,-1.1676437,1.2190757,1.1744851,2.1858923,-1.3828948,1.4856198,-0.058794618,0.5045992,-1.4352543,-0.9806105,2.6062114,-1.0940129
5788,-0.46324998,0.8127121,1.5351244,0.028726265,0.042948946,-0.024844289,0.22879994,-0.092596,0.034871995,-0.2376112,1.2841334,0.17877764,0.23611699,0.24466196,0.28289852,-0.22216171,-0.7216105,1.0770823,0.80088216,0.008215979,1.1895025,5.988304,-0.6441713,0.31898084,2.5659053,1.3252625,-0.41903752,0.33505,0.44234014,0.42743766,0.056614593,0.55380076,0.24997935,-0.66283715,-0.07242429,0.48776495,4.132,4.0231833,-0.5207006,0.4929984,1.2053761,0.5753938,0.21803021,-0.53272593,0.17495057,0.29291707,0.59132916,0.22781935,-0.21455829,-0.29905277,0.15379591,-0.47728756,-0.83767885,-0.21959165,0.335,1.6282024,-0.7732388,-0.3901825,0.33514893,0.20801835,1.0302837,-0.648818,-1.0128219,0.43962184,2.2008,0.09764281,-0.043134045,0.94150126,1.241766,0.70649314,-0.12358144,-0.004389152,2.9138753,-0.06687569,-1.608365,1.5536865,0.68068314,-0.94367504,-0.49763495,0.10836503,0.84027493,-0.4089161,1.1600918,0.245963,-0.9671625,-0.401348,1.2370628,-0.18064523,-0.01380264,-0.5522954,0.6523342,-0.59285367,-0.5860261,1.0474426,1.8116897,-0.31760067,-0.5969349,-0.022156358,0.4158101,-0.034831747,0.35069656,-0.057863824,-0.8758213,1.4465413,0.16287586,0.0920445,0.867653,0.95490426,0.76494145,-0.43193245,0.030967098,0.662724,0.99086607,0.33800644,0.3935209,-0.7539233,2.9410903,1.8427293,-0.9648782,-0.6702567,-0.26999766,-0.6896738,2.3135905,-0.2364732,-0.68590504,1.3593379,-0.80135876,-0.15328267,1.0174842,-0.039573193,2.0572217,-0.79144496,-0.10831635,-0.5260123,0.008405879,0.4239664,0.9170002,-0.4355697,0.15230227,0.122151345,0.039863974,3.1546192,0.8872436,0.12397641,-0.057554267,-1.141793,2.2137399,1.0312035,0.80095255
5792,-0.857,-0.1239351,1.4476005,0.14482345,-0.2825784,-0.093205154,-1.087969,-0.6900759,0.45906454,0.29237095,1.5468445,0.5244505,0.019167148,0.22896951,0.55286914,-1.1276863,-0.91087234,0.8146432,0.4697985,0.11974852,0.7972606,2.426585,0.76958513,-0.97087526,1.2557435,0.8989095,-0.4555558,-1.15035,0.7488972,1.5578755,-0.76658595,-0.9741237,-0.021269083,0.23991269,-0.24240656,0.8285899,2.9858499,1.8830838,-0.50027335,0.39936623,1.0836418,0.81633586,0.26156256,-0.5923157,0.9440158,0.071555376,1.057,0.45823944,0.3686927,-0.39295942,-0.20964433,-0.15350237,-0.41969234,-0.22669004,0.46365002,0.21884781,-0.3790015,-0.8717301,0.72656,0.7148944,0.3128095,-0.9511655,-1.0424533,0.6479599,1.93245,0.40011516,-0.5094565,0.39208502,-0.022628143,1.0208324,-0.46602482,-0.03141749,1.8859448,0.09176876,-0.6941587,0.80011153,1.5717962,-0.57014155,1.8377525,0.3729775,0.45060736,0.67486197,0.039972313,0.04341951,-0.5627998,1.352093,-0.040278547,-0.92933154,-0.7415098,-0.9515287,0.05876535,0.36239314,-0.22511496,0.83652353,0.8486542,-0.7206498,-0.78011817,-0.5114912,0.180723,-0.4924526,0.40013045,-0.26360732,-0.7123767,0.8937056,0.6813803,0.42224276,-0.40058997,-0.089659415,0.5852146,-0.9756919,0.32410568,-0.64909416,1.2032784,-0.30409512,0.0072187185,-1.2635434,2.0145688,1.0807593,-0.26505113,-0.7808286,0.38183045,-1.0370208,1.8116617,0.36286715,1.4868879,1.1883698,-0.8969316,-1.2535446,0.7468501,1.658503,2.4928916,0.7758118,-1.1755142,-0.15085723,-0.28386527,-0.6075088,0.18296142,-0.583912,0.4004048,-0.24761531,-0.22720702,0.9859773,0.21921994,1.008049,-0.6036051,0.66620374,1.1470256,-0.05019762,0.54169744
5796,1.1949,0.36946315,-0.3394376,0.21254683,-0.12172627,0.539624,-0.19463919,-0.45882136,-0.2557225,0.20473966,1.2231115,1.1385491,-0.28390557,-0.053690016,-0.32830676,-0.58840656,-0.9363763,-0.45300806,-3.0662472,0.5535279,1.2723362,-0.11752635,1.191236,0.023960115,0.8169914,-0.89762557,-0.33785263,-0.76014996,-1.1764505,1.3103507,0.2878457,-0.5593909,0.18713923,0.54671526,-0.6038143,-1.5990939,1.9821999,1.7564868,-0.7115797,1.0661136,-0.57195103,1.3530021,0.0792951,-0.26679182,0.59874654,-0.057320535,0.95121294,0.7466139,0.46921092,-0.78426427,0.1383143,-0.2702458,-0.24638942,-0.14052461,0.571,-0.039249003,0.29066366,-0.28699836,1.0042152,0.04966034,0.33783722,-0.53734136,-0.73432887,0.3091092,1.245325,-0.4674358,-0.34225595,-0.22370696,-0.43017653,1.2927384,-0.91123176,0.07714257,-1.0358872,0.4503524,0.96660805,0.46715114,2.5761487,-1.0718548,2.9576871,0.42476487,0.1305,-1.4243976,0.0014496893,0.09691113,-0.38766438,0.8065189,-0.54439473,-0.43008292,-0.59217477,-0.49750012,-1.2206938,0.56412184,-0.044008642,0.89292383,-1.8287055,-1.3273944,-0.8110138,-1.1211541,0.3591975,-0.099978134,-0.3280029,-0.67027014,-1.2560747,0.5953536,-0.15461808,-1.1904253,-1.1460077,0.020549655,0.12156659,-1.3978115,0.4366781,-0.3204401,0.6076788,0.3189195,0.073067725,-1.4139748,2.221806,-0.08806412,-0.57534575,-3.4539187,-1.5376573,-1.027855,0.64635706,0.24055517,2.4735553,-0.2337895,-0.35435355,-1.3690953,-0.30454153,0.3667861,1.7273972,0.6375821,-1.0224878,-1.2627176,-0.091413304,-0.27981162,0.36968195,-1.9223373,0.23343071,-0.050474524,0.27559566,1.636265,-0.37723228,0.96471745,-1.4614756,0.24362524,1.4451783,-2.0294757,0.81235516
581,0.87335,0.47362703,-0.55196124,-0.17433721,0.52437633,1.8710575,0.7899488,0.09458965,0.9992261,0.43241563,0.9579314,-1.2166604,0.22217491,-0.1389234,0.75781614,-0.93130547,-0.65429604,0.34083658,-0.30986154,0.6244041,0.6884876,1.9042315,0.9704968,-0.07660359,0.5611471,0.9286151,0.45078257,-0.53824997,0.8365092,1.4916072,1.803697,-1.4955442,-0.7167749,-0.5840674,0.8613767,1.4339105,0.8397,-0.14033854,1.0346283,1.0155001,1.0866132,0.79676497,0.26939997,0.3492545,0.80977106,-0.025002956,0.576645,-0.37241995,-0.49943167,0.93291974,0.38709438,1.6431599,0.17984343,-0.55997974,1.1876433,-0.75300413,-0.18577556,0.09532029,-0.25102085,0.30429107,-0.50468534,-0.445559,2.2084613,-0.91871196,0.407325,0.79704213,1.1091478,0.17115268,3.6423306,0.88820094,-0.4330597,0.654549,1.7916281,1.8890287,-0.5346029,-1.0498214,-1.550231,-0.28770366,-1.1161125,-0.58951485,-0.6735483,-0.32309404,-0.04904312,0.45094997,0.45196307,0.38408524,-0.57191586,-0.68544686,0.10698785,-0.30740353,-0.89804155,-0.56269056,0.2990814,0.9100385,-0.30108243,0.108453125,-0.056207716,-0.2810678,0.29090726,-0.70478606,0.4932055,-0.6044204,0.14265421,1.249653,0.17974184,0.1021264,1.7132612,0.8024103,-0.27468163,0.024797082,-1.7333417,1.0360506,1.451181,-0.46864045,0.5890149,0.9902486,0.8205186,-0.05131644,0.40549207,0.7316687,1.2225782,-0.41304225,0.5883566,0.2500398,0.19483078,0.27489346,-0.075206205,-0.33801126,0.07994409,1.8191848,-0.98751384,1.2130526,0.7393936,0.58387107,0.31574798,0.59217787,0.15078086,-0.15760271,1.2656429,-0.92433167,-0.09102278,-0.18491614,0.61058307,1.1784675,1.6276724,1.2840905,2.1887481,-0.01806517,-0.09732863
5827,-0.11745,-0.33604538,0.08586609,-0.19871427,1.5185504,-0.17739952,-0.17039523,-0.5708723,0.28075165,-1.3924,-0.75343436,4.6806498,2.1296031,1.6558981,-0.16814741,0.16394049,5.47165,0.23680407,0.1304487,2.894545,1.6571698,4.553772,0.13906595,-0.21467581,4.699249,-1.7546227,3.250425,1.2574999,0.35743594,-0.47265476,3.4123135,-0.96246445,-0.069189206,0.35271078,-0.8513061,1.7839428,5.0365,3.670392,-0.4176401,-2.5161114,0.5057423,-0.6966454,1.1269915,-0.06511511,-0.5677346,3.081013,1.01408,3.1765373,0.07788907,-0.5083891,-0.23662998,2.1720374,0.2037299,0.717348,-0.89925003,-0.29064023,2.0233061,-0.050507292,0.9279843,1.5498492,-0.43305632,3.226437,6.862273,2.501977,3.967775,1.8293135,-0.5746798,1.730582,0.0010691583,1.3906177,-0.03665656,0.6897336,0.6679597,0.57105374,2.65326,2.5733228,-4.2739058,-0.08750261,0.426211,2.6380284,2.6512012,3.0105,0.5348499,0.11579369,3.4847395,-1.7314372,-0.14668742,0.38656345,0.9467093,1.2908561,-1.1073495,0.74346244,0.5070191,1.1844964,1.8855004,0.35944703,0.5120786,-0.3567947,3.141694,-0.06193611,2.2919424,2.1556582,0.620969,0.1269176,2.6423569,-0.20734954,-0.01925832,-0.350677,-1.1309243,0.79647976,1.5346504,-1.1889378,-0.4839886,-0.57191455,-0.86791635,1.5546697,0.3748104,1.1611251,1.440002,0.2740032,0.5988493,0.7893911,2.9944458,0.013858974,1.568908,-0.4497037,0.67673254,-0.03826835,0.6478004,-0.5069597,-2.1112583,-1.9449706,0.34137517,-0.90486395,-0.67572045,0.27540565,-0.7272997,-0.118412375,-0.18234107,-0.122040555,-1.6891353,4.028196,-0.02915369,-0.15367366,-1.5581889,0.18600117,7.6922693,0.31577975,-1.2617961
5829,-0.10239999,0.55970836,0.5250969,0.4591323,-0.14259961,0.0850078,-0.82339644,-1.0024647,-0.5498767,1.0044606,-0.75405777,-0.71839845,-0.41211385,-0.34884793,0.6907995,-0.50060606,0.6512023,-0.083645165,0.30828544,1.3923991,0.52645606,-1.1802944,0.19313091,0.001380872,-1.0808251,0.04591456,-0.66817373,-1.2242501,-0.222704,0.90736604,-0.33563012,-1.1521571,-0.25268602,0.34562957,-0.9052681,0.47774267,1.80795,-1.5853583,-0.5043124,-0.24851209,0.5237013,-1.4175532,-0.13027622,0.15678546,0.32843962,-0.5005845,0.58140695,1.6960351,1.4622724,1.413306,1.1832836,-0.84595203,-0.013213575,-0.1702717,1.26685,-0.35700515,-1.1582221,-0.13715613,0.837642,1.1170212,-1.2377315,0.1589415,-0.862009,-0.77353615,-0.36647502,-0.09938149,-0.28534067,-0.35251,-1.1347058,0.7804309,-0.7675998,0.08908248,2.440415,-0.10117771,-0.3291602,-0.8625465,1.6633428,-0.24438232,1.7631806,-0.73276997,-1.2307061,0.90089595,-0.32566482,0.15518689,-0.49625242,-0.44017604,-0.022279784,-0.49811432,-0.5562506,-0.69391036,0.3188791,-1.5696671,-0.27273035,-0.14421576,0.07611328,-0.65701807,0.3602453,1.035167,-0.41243204,-0.3548091,0.87807494,0.42640245,0.46290654,-0.61508733,1.3018128,0.42491448,-0.23546484,-1.1534175,-0.19282353,-0.8149376,0.40873617,-1.4221087,1.0802935,-0.8207222,-0.51696694,-1.2736824,2.4187636,0.83798856,-0.20589423,-0.9496741,0.4687499,-1.1330993,-0.34234536,0.3720417,0.17135964,-0.038653284,0.30503908,-0.8321182,0.31487197,0.34968483,1.3992369,-0.030368716,-1.2918351,1.7862526,-1.2132567,0.601605,1.3938751,4.036043,0.4586904,-0.196352,0.014765978,0.17476144,1.0079142,0.31390795,-0.09915224,0.76289904,0.5216063,0.58031327,-0.25927383
5831,-4.5929003,-2.721105,-1.0486773,-0.13727948,-0.10201885,-0.3253177,0.64548624,-0.48236015,-0.04989693,-1.9906499,-1.8098112,-0.62498647,0.61159766,-0.67869526,-0.32599345,0.37470222,0.0020008385,-0.2276001,-0.21912077,-4.6022677,-3.7612352,0.56728923,-3.9437106,-3.9368477,1.2359811,-2.6796136,1.6578792,0.80869997,-2.1498795,0.020376384,0.5907048,-5.0646744,0.8673878,1.5442773,0.97029823,-2.740984,-0.08705,1.2111382,2.2001665,-0.36802185,-2.5088134,0.4594953,-0.06931847,0.12214872,0.9648166,-0.19294111,-2.545257,-0.043391883,-0.70965844,1.1545568,-0.7885286,1.2687242,-0.44333348,0.9091929,-0.19851601,-1.3969808,-1.6094992,-0.14540087,0.35395813,-0.47140175,0.40670693,0.37498552,1.604871,0.50172675,1.977075,-0.9471811,-0.6182446,-0.60098565,-3.3030767,0.54163015,0.9029998,-0.89332306,-2.358478,-1.7307411,-0.7579204,-1.3886076,-0.47184384,0.119567625,-0.78069365,-0.94078124,-3.0138998,-3.1410055,0.54441994,-0.0713442,0.45320913,0.06611872,0.77841127,0.03335514,0.61209667,1.6114951,2.7673755,-2.2124295,-1.5836449,0.67823654,1.5086957,-0.529154,-0.3825606,-2.2594175,-1.3368095,-1.119416,-0.35278246,-0.71103513,0.17746907,0.06147088,0.0031287745,0.50740707,-0.9741379,0.039737016,-3.5608594,0.7231075,-4.1176395,-0.120482266,2.3790665,-2.02079,-4.5152874,-0.16981143,1.4255805,-0.17275459,0.0013003573,-0.18716888,-1.5141764,-1.4259993,0.3156951,1.0111419,-3.985812,-0.7864989,-0.34522438,1.2586399,0.20948634,-0.51158196,-6.2803917,-4.7541647,1.0677291,-1.7556112,3.0609794,-1.032857,-2.4403057,2.4582682,-1.0837765,-0.46309108,-4.31733,-0.10406271,-1.9791733,1.1230955,0.124495536,-0.054724008,-1.8345664,-0.90931076,-0.9921145
5836,-1.7725,0.033834532,-2.0382187,-0.8984941,0.087691456,-0.111349195,-0.33521956,1.2578923,-0.3819547,-1.4525584,-4.103985,2.8680089,-0.8739558,0.8287336,-0.5428965,0.29913414,-0.14723356,0.5623214,-0.8719364,-0.4977764,-0.12937582,0.09737966,-1.1029562,-0.21595526,1.3827956,-2.7317915,-1.1928575,0.9748,-6.5460396,0.08991678,0.15827718,0.6161608,-0.77448547,-0.7619852,-1.5533488,-1.5314083,-0.18375,2.3465064,-2.4354482,1.9609737,-0.9427626,-3.1945868,-1.2766632,0.26726586,-1.580498,-0.83528125,2.1902757,-0.9333677,-0.7121984,-0.33315483,0.010809064,-2.074348,0.38692927,-0.4145373,1.6796501,2.0140014,-1.3961575,-0.26051524,-0.63853073,0.26177245,1.6991067,0.9720624,1.6042113,1.3998883,0.79705,-1.5084097,-3.4682698,-0.035365015,-4.485899,-0.07405898,0.25661862,-0.11215729,-0.31090632,-1.4873003,0.43683115,-0.99550563,0.9809246,1.1735033,2.5003457,-0.49162766,-0.37125343,-2.12823,-0.12614027,-1.79515,-0.04102564,-0.008823693,-0.0755121,0.44472548,0.37330174,-0.38078028,0.938915,2.0721788,0.1284594,-0.27591556,0.3765604,-0.14478788,0.1907067,0.2259953,-1.7778304,1.6987526,1.514967,-0.21698019,1.3012433,1.5509852,-0.025726557,-0.067258,-0.4063779,0.12921679,-0.9327957,0.26454931,0.18221778,-2.7467487,1.024432,0.4193114,-1.2389185,-0.21580717,-1.4479955,0.11578649,0.39922908,0.25531858,0.016267806,1.240968,-0.95364547,-2.0577981,-4.645254,-0.09806621,-0.3056364,0.17935735,-0.07488158,0.21743271,0.04740946,-4.564335,0.28436363,1.9823112,-1.8974669,-0.82549345,0.020696461,2.2976315,-1.4346224,-0.28843954,-0.56430674,-0.9237132,0.29708058,-0.92866343,-2.4679663,0.79798365,-0.001960501,-1.0355129,0.68053305
58472,4.22875,1.5795069,0.7099019,0.5050045,1.6501405,0.40186226,1.275233,0.57714415,-0.2707103,1.0957491,-0.003705442,-1.2771133,-0.11638552,-0.41792506,-0.58228725,0.36017135,0.5290929,1.8029743,0.8903208,2.8115807,0.5556613,-0.549209,0.22624515,0.06975888,1.2268612,1.4874754,0.8355141,3.3079,7.3644795,-0.548858,1.067686,-0.8158506,0.556203,1.3637241,-0.86222446,2.7357695,-0.98265004,-0.17322856,1.6478996,-0.9825845,1.4070047,-1.1199706,-0.14087242,1.0326833,0.43274456,-1.087807,0.030800015,0.07679272,1.2281709,-0.49855822,0.62062216,-1.3786681,-0.09893286,0.6672031,-0.9503,2.984293,4.772224,0.6196432,0.80776685,-2.192458,0.24224533,1.7603543,1.0806248,-0.3624686,-0.646525,0.30394644,1.060145,-0.062467694,-0.5724108,0.45289493,0.0040267855,1.5953137,0.17949402,1.0076573,0.28867555,-1.971623,2.3547297,1.4893711,1.1266408,-2.7006755,-0.6728397,1.959224,2.99713,1.0244375,1.8518648,-0.39960954,-0.1738145,1.3857977,-0.9627981,0.27433747,0.4573153,-1.4251735,1.6531347,-0.61466193,-0.32666856,0.72465354,0.5775404,3.5272827,1.6126218,1.6180501,0.024312794,1.1258498,0.8710602,0.8066046,-0.41328093,-0.151315,1.0479375,1.5747366,-0.28612387,0.175248,0.3618774,3.336725,-0.5313684,-0.523262,1.6795893,0.22673242,2.0956752,-1.0794914,0.8292318,0.6316976,0.13833708,0.911709,0.71209604,-1.3881298,5.3539915,0.6765832,0.8748207,0.053715322,0.5282643,0.81441474,-0.55079925,1.7474408,1.2053747,1.6907616,-1.5089638,1.4642725,1.3521255,-3.1546273,1.969039,-0.42933273,-0.049384817,-1.372424,1.7674537,-0.30655736,-1.039486,0.59007853,-0.27686518,0.430773,0.72916305
58478,-3.5238502,-0.7678485,-0.0664984,-6.029862,-0.34010878,0.21253029,0.19468176,-0.24196658,-0.09092429,2.3327956,-0.8719195,-1.1314279,-1.8609161,-0.008131117,-1.867638,0.4399904,0.615664,0.09967826,-1.9425037,2.0221944,-4.101094,-3.2709131,-1.6089253,-0.74538094,-0.49422124,0.36659014,1.5538378,-0.005649999,-3.8584669,-0.03827397,0.076020084,-0.3435164,-0.026995666,0.08282541,-1.7101613,-0.1939823,-1.17635,-0.84360534,-0.72537744,-4.528423,-1.3202009,0.62646043,-0.10075241,0.039935887,-0.78034186,-1.6593175,-1.2721059,-0.66617763,0.37309414,0.9761642,0.07536411,1.3894714,0.33716917,0.29257995,-3.69835,-0.23953927,-0.7823553,0.06558186,-2.6833723,-0.8943253,-0.08054866,-0.26368085,-0.998261,-0.333965,-1.931275,-1.5010488,2.3899915,-0.15705541,0.41652825,-0.11915113,0.16989061,-2.5694284,1.2637028,0.87071687,1.3472197,2.0595398,0.5705801,0.2732855,1.1057903,-1.0396996,0.36322498,-1.3944604,0.4723138,0.21599999,0.13141665,-3.1917605,0.18790364,-3.1606827,0.228897,-0.32941818,-0.28930968,-0.16677713,0.29263052,-0.44570586,-1.8426356,0.15584482,0.051752478,0.5497042,-1.2523983,-0.41268638,-1.7655375,0.6523933,0.29151052,-0.16821617,-1.0107343,0.72984195,-1.9738001,-0.14950722,-1.0575148,0.98168075,-2.896871,0.5040528,-1.2397273,-0.5262086,-1.8548429,-1.2889075,-4.5768447,-2.3398466,-2.5497649,-0.39610666,0.42330715,0.4135408,-4.2554417,3.1931496,-1.7686741,-1.0016503,-0.6125884,-2.0042102,-0.19679344,0.19443566,-2.9776325,-0.26563117,-0.80941296,-0.5669699,0.48919073,0.0225496,-0.7637957,-2.52456,-0.29177153,0.80568564,-0.97568786,-0.6679229,-1.0753326,-0.057750046,2.4428332,-0.45939964,-0.34825805,-0.5622804,-0.6149307
58497,0.2299,0.67242265,0.79106796,0.016844064,-0.3246878,-0.07247785,0.4301192,-0.7339667,-0.8607725,-0.54664,0.053339526,0.12930727,0.21592565,0.15135054,0.5005475,0.17722225,0.9068848,-0.82361645,-0.068720415,-1.3084888,-0.8410121,-1.714259,-0.6647,0.76328444,-1.3184941,0.1702351,0.76370794,-0.48724997,1.3919911,-0.7066894,0.21223608,2.1545131,-0.21647443,-1.5889344,-1.1017915,0.16829449,-0.7016,-1.866991,0.6327455,2.153925,0.26580954,1.5143776,0.10014433,-0.46239206,-0.4899735,0.5087485,-0.75740004,0.3460918,0.4901709,0.9913048,0.3163793,0.4408243,-0.15356347,1.5745395,0.08735081,-0.5225667,-0.5899023,0.9477815,-0.67425597,0.7404425,-0.42716566,0.034018707,0.50545573,-1.6544082,-0.9299,1.080473,0.21317667,0.026003787,0.3718084,-0.76850533,0.1298439,0.3433709,0.15391576,-0.70268047,1.9944615,1.8588644,2.5682683,0.7393373,4.051743,2.5686011,2.1265059,0.5422501,0.06796947,-0.10817298,0.6038075,-0.4130991,1.2219669,0.34579864,-0.10347423,-0.089480564,-0.2343479,0.033630267,-0.25980935,-0.15378894,-0.4448747,-0.5010026,0.46940845,1.0770203,-0.055936158,0.43001628,0.021289408,-0.11683909,-0.21168606,0.345476,0.74803466,0.7420675,0.5361651,-0.01412905,0.27506077,-0.19259459,0.401473,-0.86858535,-1.225712,-1.2190522,-0.84069175,0.39369637,-1.001472,0.19528165,0.2059181,-0.15476595,0.11433181,-0.49765953,-1.4731264,-0.031575754,-1.7483004,-0.99327946,-0.7393629,-0.1830739,0.25729564,-1.1173155,-0.019438818,0.8006137,1.5655769,0.8986728,0.32051045,-0.404521,-0.09950894,3.146082,-0.94192296,0.6452671,1.6122814,-0.8910582,0.5107907,0.33818412,0.30054602,0.10514768,-0.2284773,0.48648986,0.06273051
