,ST16924,ST17220,ST17263,ST17530,ST17584,ST17626,ST17700,ST17722,ST17802,ST17956,ST18022,ST18776,ST25585,ST25588,ST25604,ST25612,ST25617,ST25624,ST25636,ST25640,ST25641,ST25644,ST25680,ST25712,ST25723,ST25724,ST25727,ST25733,ST25735,ST25738,ST25748,ST25754,ST25756,ST25774,ST25778,ST25783,ST25785,ST25792,ST25802,ST25823,ST25837,ST25838,ST25840,ST25849,ST25871,ST25883,ST25889,ST25901,ST25904,ST25913,ST25938,ST25945,ST25947,ST25956,ST25968,ST25998,ST26024,ST26044,ST26070,ST26090,ST26111,ST26112,ST26210,ST26237,ST26242,ST26349,ST26374,ST26376,ST26528,ST26673,ST26678,ST26737,ST26745,ST26764,ST26992,ST27049,ST27088,ST27219,ST27223,ST27243,ST27284,ST27341,ST27403,ST27522,ST27526,ST27540,ST27602,ST364,ST377,ST502,ST609,ST61,ST610,ST621,ST642,ST647,ST652,ST689,ST823,ST967
10813,0.11983866,0.17743817,-0.28292418,0.20284241,0.047604293,1.1529572,-0.5241366,-0.37764183,1.3211992,-0.044417575,-1.1142501,-0.995798,-0.024992973,-0.852203,-0.8345397,-0.62445134,-0.62903655,-1.451466,1.1389621,0.6823522,-0.3776483,-0.9501622,-1.1211785,-0.18399683,-0.01952646,-0.12644547,0.026449546,-0.4215959,0.51795,0.014411539,-1.1612298,-0.45924675,-0.34318906,-1.1630528,0.072808444,-0.5395771,0.3008506,0.35783926,-0.2722958,0.0029004514,0.04725842,0.38710296,-0.9359733,0.09521105,0.1403822,2.08048,0.53396606,-0.51874274,0.11907912,0.57460654,0.62913275,-0.68620217,-0.3304037,0.5204216,-0.48839253,0.018843964,0.10196051,0.19180822,-0.14189124,-1.1468072,3.3195,2.291224,1.2127995,-0.5822385,0.25903532,-0.22158432,-0.23978701,0.082425,0.82228065,-0.16011176,-0.69403327,-2.71085,1.8762122,-0.5607122,0.56968683,0.15445462,1.0057685,-0.3083575,0.2154497,0.43575,0.1642439,0.5575512,3.0734458,-0.7870623,-0.38535446,-0.14696395,0.26566577,0.44385,-1.0672609,-0.23166582,0.39988917,0.734462,1.1396585,0.86715245,-0.4007869,0.05309689,-0.46784997,0.22194031,0.72064996,0.053826578
10818,1.3809565,-0.27958348,-0.07560477,1.2696519,-0.80552816,0.019398987,0.082775086,0.6989508,2.5746212,0.0727627,4.66385,1.0935262,-0.4406014,0.6552584,0.8294428,-0.20011628,-0.38683078,4.08151,8.1556,0.16198157,3.6011527,0.4721009,1.4416509,-1.2094367,0.53626984,-0.20322284,1.24499,-0.5370868,0.264,0.69673324,6.0980744,1.440103,0.28748828,0.7419882,-1.599045,0.9935068,-0.073681474,-0.17709874,0.020986587,0.76723874,-0.34768817,-0.3799166,-1.0755229,-0.30365077,0.8852489,0.94915944,3.9019787,1.5450213,-0.28920594,0.18882126,-0.13085659,0.58712274,0.3098275,-0.17381479,1.9537325,-0.6556012,-1.2118436,0.1892211,-0.11693216,0.18957937,7.99035,6.493128,1.2635798,-0.3791554,0.48916367,-0.5647426,6.628091,6.4535446,-0.51371384,0.0791059,0.4483052,5.9315996,2.2243352,2.4629495,-0.28662875,1.7467886,-0.08982676,-0.32030216,-0.046156637,-0.61829996,-0.4506853,-0.32378995,3.0479786,-0.1092489,-0.7105712,0.7034909,-0.044181496,-0.48194999,-0.96729714,0.23208505,0.53173006,-0.18950891,-0.90478396,0.060649216,6.4243994,0.042596802,1.4726,-1.1301975,-0.55555004,2.8102698
10845,-2.2694929,0.68454784,0.61742115,0.14728326,-0.15372412,0.31718284,1.1985005,-0.44878116,-0.9779178,-1.0090053,-4.90485,0.9959318,0.37588394,-0.26268983,-2.1698322,-0.576965,0.09407726,-6.6592407,-2.8463287,0.79654837,-3.6861725,-1.4722297,-0.5976093,0.46309638,-1.3075893,0.87954193,-0.24484831,-1.0998548,0.36920002,0.77204114,-1.7693572,-1.2030404,-1.1642758,2.304953,-1.6959147,-2.1000888,-0.14159697,0.93967116,-0.8479713,-0.2435484,-0.058059096,-0.5416766,-0.9137504,-1.3711803,0.16800955,-2.0529015,-0.8521081,0.0101300925,-1.0396079,-0.119923055,-1.4891739,-0.3069096,-1.7842994,0.2968378,-0.16278958,-1.6156135,-0.23444821,0.2236633,0.29187402,-0.63542414,4.9442997,5.926091,-0.084443204,-0.21609265,0.51437336,0.13344929,3.4651122,1.6898999,-1.1149459,0.43237454,-0.2999664,-2.6652,-0.32348126,-0.35227892,0.44940066,0.40596116,-0.0870585,0.40716916,0.14566094,0.94125,-0.3627324,-0.6042477,5.0770345,-0.69218653,-0.8510579,-0.87259287,0.6023811,0.3437,0.63049173,-0.42312965,0.48003122,1.1141775,-0.39150026,-0.9401729,4.1611123,0.44791695,-4.22005,-0.5825715,-1.4295,-0.69732404
10857,-0.4641661,0.40144792,0.16505027,-0.44037014,0.6747736,0.060556833,1.117376,-0.7380622,-0.93158716,-2.0379038,-0.0021499991,-1.713044,0.8138989,-2.020931,-2.6832614,-4.1319966,-0.07693918,1.2386796,-2.9918094,-1.6351892,0.79593,0.040426865,-1.7500747,0.757145,-0.84878135,-0.04242991,-0.6851249,-2.4977689,0.9191,-0.13843364,0.27809426,0.22774467,-0.19366646,-0.2825411,0.022955954,0.62331533,0.3556845,-1.1436987,0.12072924,-0.42221236,-0.65158784,1.2881663,0.42645857,1.3085032,-0.102747545,-0.5910121,-2.462023,-3.0737293,-0.5801077,-0.12144315,-0.47152007,0.12592006,0.6327778,0.10190879,-0.17625768,-0.5179492,-0.7220311,0.3857868,-0.02210623,-0.76246625,-1.1452,-0.006091334,-0.16199595,0.0,-0.22357808,0.051481318,-2.1917667,-2.321843,-0.25075406,-0.06779313,-0.34963173,0.13284999,4.7239037,1.2879928,0.44778603,-0.5657531,0.4574235,0.5077635,0.7272057,0.6328,0.392679,0.5456566,-5.8599815,-0.10706829,0.20615298,-0.5314746,-0.37156838,0.94395,1.3003919,-1.1157095,-0.33693448,1.5613005,0.13647437,-1.5253859,-0.4091213,-0.18993044,1.3145,0.2248836,-1.17805,-0.46360594
10892,0.5096681,0.023450352,0.23913851,0.7114929,0.26964432,1.0070045,0.17051747,-1.4952927,0.24138114,0.0071443617,-4.5287,1.7994094,0.03361714,0.15135431,-1.4569432,0.1472351,0.6020014,-3.6062171,0.5803718,0.64645875,-1.4660213,-0.6030429,1.1918094,0.38010612,-1.8862207,0.05499663,-0.886851,-0.88276196,0.3292,-0.8225088,-0.78926414,0.83369356,0.25926906,1.5814328,-0.53015924,0.46052992,0.56211936,0.08503057,-1.2452061,0.48608655,-0.27512795,-0.33261648,-0.55652285,-1.9907906,0.18007791,3.2214627,4.840146,4.814511,-1.6165471,-1.5768944,0.45057374,0.38691497,-0.29007295,0.076185085,-2.7650168,0.16697739,0.8811034,0.7491734,0.07913288,-1.3990815,-1.63045,-0.39119878,0.8171436,-0.70255256,0.17295583,0.24792205,3.286253,2.013772,0.376818,-0.097614765,-0.79873705,-3.1219501,4.651815,-1.7313373,0.49316162,0.6979866,-0.20870525,-0.16601324,-0.26301265,-0.08954999,-0.28639826,0.46716797,-0.2822521,-0.08788271,-0.17166573,0.32048234,-0.5079798,0.28655,0.06704214,-1.5106492,0.323722,-0.6850716,-0.4794553,-3.2081256,3.08916,0.11460289,-2.09385,0.080137566,1.69845,-0.604441
10898,1.2220747,-0.1595249,0.15470314,0.016583528,-0.4877211,-0.5763344,0.8324355,1.3509976,1.5966101,0.64014137,6.7636003,-0.733022,-1.2774463,1.6880734,3.1968472,2.0046592,-0.11901447,6.2790384,5.1119547,-0.5905032,4.526181,0.40291744,1.5734293,-0.03981337,1.5894527,-0.53270864,0.79537845,1.8659075,-0.69850004,-0.40243065,-0.011253264,-0.55182016,1.1145654,1.3484733,0.7105093,0.4787572,-0.6016053,-0.43571752,1.3389812,2.6155815,0.9334898,0.6637048,0.1626488,1.1246841,0.41270947,-0.030684438,0.888997,1.2818247,0.83672035,0.77818227,0.61879706,-0.642576,1.2292945,-0.3460493,1.5699376,0.25798056,-0.5884528,-0.7213409,-0.3055364,1.0206745,0.17404997,0.632313,1.797585,0.114466354,-0.71063375,-0.3342959,3.879692,4.6194553,-0.33768725,0.79495335,0.75278723,7.86535,4.03636,5.7720933,-0.430211,0.076169595,-0.35612994,0.07113905,0.484805,-0.44745,-1.1982901,-0.66891116,-0.97007513,-0.2607674,0.2515913,0.091396675,-0.44403285,-1.0488,0.6821917,0.81904066,-0.40136492,-2.2179606,1.185862,1.968441,1.6826832,-0.048514374,7.04195,-0.1937862,1.49905,0.47941458
10904,-0.4498179,1.8885179,-0.5387034,1.4013492,0.68495715,0.01931452,5.0834465,-0.7869257,-3.898428,2.8876595,-8.55485,1.9462293,0.4796984,0.03148982,-0.30644357,-0.4102623,-0.523344,-9.290893,-2.188339,2.3920727,-2.02939,1.1018467,1.6728163,0.35628614,-0.007851213,-0.6545628,-0.6191544,0.26698828,-0.93215,2.1243424,0.684649,0.7368711,0.12671036,-1.1066859,-0.22718854,1.5552688,1.2547219,0.08286612,0.43961853,-2.1660159,0.5531881,0.5027208,0.1686625,1.5996734,-0.88980246,-1.2390225,0.9166142,-0.8139954,-0.66984594,0.22237512,2.6308131,0.95285094,1.7364893,-0.38148415,1.1006635,-0.7627157,0.033680335,0.065060064,0.123984635,1.0270015,-1.5697,-0.8706738,-1.2810777,-0.29789653,-1.9218068,-0.60643905,-5.9324975,-5.1384,1.3801801,0.16394004,0.7045486,-4.28665,5.412297,-2.8336823,0.30484015,-1.464408,0.06668075,-0.86974406,-0.07517791,0.0032500029,0.04490146,0.070816815,-6.0165668,-0.40003788,0.26539108,-0.855644,-1.1353061,0.20005,4.729968,-0.5118762,2.1028786,0.084311694,1.2372222,-0.71361446,-3.6786826,2.508264,-4.9453,-0.16447023,-2.73755,1.1580257
10915,-0.25364447,-0.80993605,-0.31124955,0.29717982,0.46836144,0.95819175,-4.034682,-0.74547845,-0.333151,-1.1831744,-5.76535,-0.53239185,0.8790144,-2.193503,-2.9765527,-2.8728838,-0.3169775,-4.83753,1.3900272,-1.5362269,-5.0184774,-0.5229585,-0.6396187,-0.078441754,-2.5423114,0.7869122,-0.5594044,-1.4330778,0.78335,0.6086867,-2.6260276,-0.8235917,-1.6887294,-6.965536,-1.2454474,-2.0768847,0.2996049,-0.40593964,-0.5957211,-0.536582,-1.831313,-0.33582285,-2.408287,-2.370138,0.40378207,-6.196372,-4.3068027,-6.566272,-1.3661659,-0.95531034,-0.96186984,-0.32773992,-0.43113637,0.34369174,-3.7002435,-0.74980974,-0.7177919,0.14570135,-0.47979414,-1.466872,2.2447,2.808348,0.29486763,0.73656356,0.8715386,0.121730305,0.7078411,0.59460735,-0.1928445,-0.5930583,-1.0487386,-3.37455,-4.0861845,-3.782585,0.3694226,0.4429582,0.37768885,-0.05239354,0.17501606,0.53375,-0.06570154,0.19083914,1.1246738,-1.2676011,-1.2099824,-0.009339854,0.18540753,1.15035,-2.9793963,-0.9223343,0.22012854,0.4142316,-1.022362,-2.0412369,0.36448428,-0.94170606,-5.4092,-0.24169675,-0.2739,-0.3175451
10921,1.4593731,1.258121,0.5220095,-0.7937219,-0.1864924,2.326649,-0.28198344,-0.33551925,-1.2315546,-0.336894,-10.0,-1.4683342,0.8317281,-1.5536441,-3.3186212,-2.9491563,-0.5392788,-10.0,-4.75784,-1.217864,-5.1102033,0.17726418,-2.220882,-0.14311264,-2.0507212,-0.25093168,-0.46642318,-1.4429493,0.46245,1.4116297,-3.6664171,-1.7129352,-3.2399757,-1.0384679,-0.37507746,-2.1922503,-0.17893367,-0.15205917,-0.7954476,-2.632894,-0.69549537,0.0,-0.60364276,-1.9291618,1.0763593,-2.885394,-0.49838647,-1.209298,-1.4003599,0.04785523,-1.0681591,-0.16816173,0.3432463,-0.28198037,-1.4838219,-0.13429919,-0.9265141,0.29638565,-0.38444614,-0.850227,-0.36475003,-0.19789426,0.21304102,0.5110345,0.89988935,0.5111594,-2.929579,-3.2547994,-0.42674872,-0.03655398,-0.0712847,-8.24455,-0.5534165,-5.380526,0.24432966,0.36959052,0.5354639,-0.38070875,0.14031029,-0.3887,0.33311713,0.33097982,-4.279028,-0.2916838,-0.26581728,-0.49554443,-0.1148725,1.24115,-1.8630477,0.20663188,-1.7106527,-0.09683837,0.0072260126,-0.2645194,-1.2646798,-0.40824765,-7.8728,0.12678663,-1.3869,-0.48997647
10953,1.2806647,0.74317384,-0.09759399,1.171826,0.44361055,-1.1284677,0.8527208,-1.5088229,0.4896229,1.8023342,-2.5469499,0.93002814,-0.14126304,-0.8030046,-2.8862584,-2.0902436,0.37540185,-1.5007955,-0.39562207,1.6313865,-2.377025,2.068748,-1.6767013,-0.41738614,-3.718532,0.76830757,-0.5230692,-0.8339036,0.008299999,0.80814546,-3.153247,-3.8618977,-2.4598064,2.9788415,-0.10757363,-3.0377774,-0.9258876,1.3677866,-0.2500319,1.6830246,1.0656948,0.12113826,-2.1895041,-1.2556307,0.45139292,1.4504776,-2.3643148,0.121016994,-0.46721712,0.80843675,1.905781,0.37831628,1.3408725,0.2247354,-1.6060672,0.5333801,-1.0075743,-0.5172832,0.6337929,-2.1709623,1.3913,2.9288538,1.402639,-0.2623395,0.24721408,0.401716,-2.1951742,-2.5408373,-0.3860829,-1.2150506,0.106481776,-1.5575501,-0.8665685,1.5249436,0.19071952,0.7842519,-0.081300765,0.5324147,-0.4043393,0.55044997,0.44738942,-0.97235775,8.85766,-1.342708,-0.8343021,-0.46510673,0.46897402,-0.46429998,0.77581644,-1.3361741,0.58687687,0.32360774,0.9682292,-0.4794369,-1.9712287,0.3505689,0.668,-0.22137655,2.6879,0.6247465
10954,-0.28000405,-0.71300614,-0.30019456,0.29443604,-0.5456879,0.6698789,-1.3748618,-1.1634172,0.34873828,-1.8006799,2.88905,1.1227051,-0.5152987,-0.79139334,1.4781197,2.323942,0.25746906,4.4346805,0.3333557,1.1726873,0.033478886,1.8252733,0.82544786,-0.4108603,-1.4913852,0.46337825,-0.5118181,-0.35016894,0.24504998,0.9483213,-0.78355134,0.71040356,-0.110544086,-0.21932659,-0.56531775,3.6472378,0.30422628,1.0372604,-0.07135156,-1.4554298,-0.3167609,-1.0172162,-0.357004,-1.2185329,0.49797136,0.19753876,-3.1999395,-3.1136827,-1.0564352,-0.63749325,1.8414637,0.43267006,0.13807169,0.028209,-1.2010374,-0.01568684,1.520123,1.6183385,0.4778521,-0.91070247,-1.3133,-1.0252476,0.17961952,-0.67935747,0.6542728,0.71483094,-0.93390036,-1.371225,1.0390632,-1.0122912,-0.03224179,0.54565,-2.1720445,-1.0135345,0.8448682,0.61347383,-0.36385137,0.04733283,-0.8164404,-0.0735,0.09309818,0.011886179,-4.6770334,-1.0061079,-1.1624198,0.7520359,0.77503383,0.5405,-0.50938725,-0.28403425,0.49651343,-0.42398733,-0.63772863,-1.5197608,-1.0620997,-0.20406409,2.2114,0.60531807,0.75045,2.759918
10962,-3.1983287,-1.5580049,0.13118172,1.1011782,-0.020329311,0.9740216,0.4724334,0.2686147,-3.3821983,-3.0043545,-3.0131001,2.2355645,0.113321334,0.23728305,-4.1907907,1.5988233,-0.18757452,-1.8560067,-2.2325573,4.5219884,-2.5806012,0.47591332,1.5426906,-0.46037355,-0.29143152,-0.44409436,-0.8953301,-2.4890428,0.07885,1.2198502,1.570187,2.7868876,1.776222,-4.887119,-0.41869074,1.8683286,1.5160508,0.27758422,-0.06766149,1.8952799,0.1990577,-0.26050502,-0.04507862,0.2620864,0.6827965,-5.810171,-6.4149165,-4.7157817,-3.2679415,-3.3211653,-0.25296628,0.8514237,2.3092177,-0.32722157,-3.2962286,0.4377171,0.088090375,0.28953972,-0.293416,-1.1146293,-2.6782,-1.8667444,-3.080045,0.090379916,0.14502048,-0.15028714,-3.747861,-2.0047116,-0.08586827,0.33998233,0.8835728,-1.2898,4.8509245,-0.8206781,0.45259917,-0.13333416,1.0217437,0.91969615,0.5511543,0.081499994,0.78831977,-0.5102767,-6.1462784,0.016720697,-0.16408984,1.2962893,2.9128718,-0.29005,1.0048876,-0.9634044,0.5786385,4.1231527,0.6295081,-4.097917,2.3402553,1.7264106,-2.6124501,0.7890618,-2.5577002,-4.3935413
10969,1.2569941,-0.68595755,1.2756633,-0.7388541,0.114646256,0.56152713,-0.25185686,-1.3044484,-0.415594,0.10097031,-4.54395,-2.3309379,0.14916651,-2.0519476,-2.920857,-4.130096,-0.68741745,-2.6051805,-1.5415602,0.33257383,-1.9945811,-0.02973602,-2.431099,-0.78401923,-4.070697,-0.08628294,-0.10007453,-2.3746643,0.61115,0.30965996,-2.6883447,-2.5022993,-3.1241755,-3.0187197,-0.9991951,-3.330651,0.24253523,-0.12761256,-0.779278,-3.1664298,-0.41155338,-0.73364544,-0.76644385,-2.037909,0.38903278,-0.29081383,-0.19836476,1.4077216,-2.6147468,-2.0057063,0.0428769,0.1479745,-1.1156365,0.7466791,-3.246514,-0.41330522,-1.2462252,-0.49543297,0.3402237,-2.6817,-0.1014,1.5257685,0.6009663,-0.21255907,0.30338967,0.3340901,-2.0185719,-1.8073268,0.32016188,-0.6928377,-0.07018897,-0.9699,0.8785895,-1.6052271,0.8531546,0.7090499,0.9884783,0.0996096,0.1294995,1.5009501,-0.2987666,-0.9912255,-1.8061383,-1.413358,-0.36272264,-0.9039073,-0.04447823,0.23845,-1.2773763,-1.0709286,0.37746978,0.2980571,0.42375216,-2.8268151,-1.4787031,-0.55519474,-1.0260999,0.31556952,0.93775,-0.14443241
10972,-3.9097476,0.62641484,0.5599825,0.3364608,-0.5459665,0.12236385,-1.6510293,-0.35255757,-3.8114903,-1.7377272,-0.48880002,-0.076247066,0.26857314,-0.76181155,1.6397321,-0.27350318,0.50002635,0.42009622,-0.102571726,1.8688545,-0.09113371,0.9532459,1.4703243,-2.054098,0.62426394,0.15721482,-3.2135186,0.5167623,0.1183,0.32243606,1.0909094,1.4302958,0.68786883,-1.7551094,-0.5886096,3.6003866,1.1864052,0.7035247,-0.19057602,-0.8758838,0.73753524,0.148011,-0.1423463,-0.17479852,-1.0328913,-1.6673245,-0.72826046,0.088775754,-0.80792457,-0.24977925,0.10646328,0.7057288,-0.1094275,-0.146262,-1.2732513,-0.634872,0.41023678,0.05502817,-0.13709319,1.895793,-3.6305501,-3.4361594,-2.8851128,0.5904918,0.3992892,0.30793568,-5.682247,-5.827936,-0.2886998,-0.41596308,0.20271106,-2.1247,-2.7841792,-2.8035092,1.4607359,-0.22622967,0.31858057,-0.071428314,0.08666089,0.2013,-0.11080837,0.016242817,-9.359571,-0.112460256,-1.3066068,0.8534683,0.5317073,0.3915,-1.2177236,-0.8520507,0.6431242,-0.8781495,-1.0724933,-1.5585827,-2.5220327,0.46254626,-0.83709997,0.24292529,-3.7802,-1.6433772
10973,-0.87970835,0.6367147,-0.0864853,-0.9495599,0.122232854,0.50732803,-0.8506059,-1.5468558,-1.3852462,0.26540655,-1.4347,-0.66351074,0.31713963,-2.244037,-3.0626066,-2.2148037,0.07621074,-2.1329443,-4.8038616,-0.91384137,-5.4939003,-0.7344655,-0.93283474,-0.98917663,-2.8755198,-0.5327307,-2.4068644,-1.612744,0.2494,0.30850792,-1.1397789,-1.0388306,-1.1567619,-2.4097667,-1.3156276,-1.898162,-0.4667209,-0.24023628,-0.09446261,-3.232682,-1.1906385,-1.1188219,-0.64629793,-0.82708406,0.23026115,-0.8320495,-2.6845555,-1.6516584,-2.8974192,-1.3473206,0.0763043,0.81007296,-1.9100541,0.4199534,-2.3553298,-1.7404697,-0.8942067,0.5366232,0.79754674,-2.2213278,-3.6351,-3.7699006,-0.6868543,0.07868301,0.47677356,0.37960577,-3.775909,-3.8571332,-0.41254726,-0.24447642,-0.18403193,-8.180201,-5.790236,-2.374674,0.6207689,0.26615977,0.45703012,-0.17835404,0.0936262,0.2744,0.028236449,-0.34385332,1.7510993,-1.1545057,-0.5500243,-2.4152472,-0.26580164,-0.88025,-0.8791001,-0.7082683,1.200495,0.06526337,0.20981857,-2.9978466,-3.7756982,-0.6287738,-7.88865,0.36280918,-1.6267,-1.5058022
11000,0.19637325,0.84409624,0.57723194,0.0639299,-0.113551676,-0.029159442,-0.8156115,1.16342,0.7807536,0.96698856,4.63905,1.3822243,-0.06521177,0.44699183,1.1620564,1.6183622,0.13888063,3.1223538,5.1845393,1.5809946,5.0779114,-0.7565962,1.5239229,-0.84507746,0.5995816,-1.0211225,0.43004823,0.60668886,0.72935,-0.43273783,0.95440894,0.05816476,1.670425,0.4323462,0.1836181,1.1082422,-0.0010941327,0.7491876,2.0843391,1.1672689,-0.39075497,-0.014016554,1.2279058,0.7491064,0.93536973,0.3957884,1.8860795,0.29710245,2.0191941,2.433271,0.06505734,-0.64850485,-0.045540914,0.028279878,2.1533093,0.06746283,1.1560583,3.4788413,-1.11728,0.4133651,2.7722,0.17730951,-0.21232373,0.71559715,-1.1168786,0.019047454,3.136686,1.9047395,-1.0319952,0.20881177,1.1293527,4.77535,2.6013436,3.5040772,-1.0533036,1.0575826,-0.19099881,0.83121675,0.55230004,0.05495,0.22822523,0.70994824,-0.8414494,-0.58331096,-0.17471144,0.48955864,0.45577806,-0.60315,2.2405956,0.6176338,-0.17340994,-0.050042927,0.6608757,2.0743132,-0.13095683,0.9730631,5.43175,-0.48373333,-0.77384996,3.4205322
11004,-0.31089804,1.2195684,-1.033698,1.9042873,-0.27763927,1.3890254,2.0113525,-1.3446574,0.090785235,0.89517605,-3.04265,3.5891151,-0.525885,-0.6994701,-2.6174443,-1.5610715,-0.11594576,-2.6747837,-4.565952,-0.37765658,-1.4151467,-0.22988302,2.0935183,0.46420807,-1.0739367,1.6615496,-1.3603619,-0.7663174,0.027100004,0.585297,0.43345913,1.8171952,0.6540012,6.1901636,0.68224037,3.3304582,0.31216118,-0.00085414946,-1.1355252,-1.9762497,-0.58535147,0.19049636,-0.34601802,-1.7599633,0.36383346,3.909361,3.9454145,4.933339,1.3751876,0.77646357,-1.2457078,0.159462,-0.7685274,-0.1307797,-0.45622194,-0.6764978,0.6997604,0.09384817,0.70798695,-0.27052563,-0.9316,-1.555767,0.48868608,-0.7578474,0.81717783,0.668432,1.4026037,0.31362647,-1.2388291,-0.7914449,-0.91641223,-3.509,-2.1908777,-4.9604855,0.031864382,0.6357993,-0.6807947,-0.5882792,-0.9565366,0.68145,-0.348681,0.47884172,4.560531,-0.747972,-1.3878878,0.52070034,-0.42519456,0.61504996,0.53587353,-1.1423084,0.96137047,-1.4501512,-0.72554797,0.883534,2.2384088,-0.44609255,-3.7477002,-0.9648222,0.19530001,0.11687216
11007,0.05398296,0.4585871,-0.19201039,-0.9867504,0.09872435,0.21161444,-0.6347841,-0.007793214,0.49199393,0.5972725,3.2856002,-1.2447257,0.51427567,-1.0936273,0.15860409,-1.1973372,-0.45903283,2.1077373,3.98548,-0.20323434,2.0601106,0.42958546,-0.6801278,-0.017532751,-1.2113057,-0.08887154,1.1997054,-0.5570513,-1.14195,0.1142665,-1.2907865,0.21502149,-1.5919917,3.4161117,0.013642587,-0.041522086,-0.53382236,0.23491797,0.43171242,-0.7475085,0.3337373,-0.37782973,-1.2870791,0.9360316,0.01116243,0.5831215,0.351289,2.7530932,0.18285212,0.6495197,-0.6848009,-0.71676373,0.34271145,0.5420525,1.2346666,0.34756687,-0.21385914,0.1747504,-0.3256189,1.2101297,0.27725,0.73528165,0.53500783,1.4529489,-0.12915263,0.6078993,-1.4207482,-0.6501261,0.13689587,0.3270763,0.7819288,0.85249996,3.609673,0.68309534,0.09088452,0.45336553,0.147431,0.1815981,0.10315807,-0.8354,0.7389368,-0.42988133,0.8336097,-0.07558265,1.2369375,0.14863974,-0.45775962,-0.54964995,2.3675547,0.5669774,0.67156386,-0.7563185,0.714703,2.208575,0.009655297,-0.4560377,-0.16055,0.92779446,-0.49625,0.15087102
11011,1.0874746,0.19969995,0.09729232,-0.5944948,-2.1263607,-0.8843686,0.28523892,1.28128,1.4157612,1.6280907,2.9296498,0.41229242,-0.7840025,0.7036675,2.0172899,1.0650355,-1.9194396,1.8869543,3.6378026,-0.004509628,2.8623817,-1.1256812,2.0658052,0.12982093,1.0127859,-0.6318171,0.4425727,1.6079684,-0.90805006,0.17539069,-0.17675692,-0.5544199,-0.5620825,0.8224145,0.6052229,0.4370908,0.14420798,-1.2548988,0.26683313,0.9313118,0.22033158,-1.805752,-0.57941765,-0.06442171,-0.2824015,-1.4612143,0.25270745,-1.2725713,0.069889754,0.6249125,0.1278153,0.20846482,0.033652022,-0.26613602,0.82921505,-0.23344386,-2.007442,-1.0980686,-0.56713337,0.7552127,3.8638,4.1587577,1.4575515,-1.016943,-0.65095115,-0.553259,2.552293,2.8435361,-1.734532,0.52825916,-0.33436763,3.1205502,-0.5173443,2.735531,-1.8351407,-0.7982655,0.5338819,-0.19786698,0.19372195,-1.58425,-0.3147791,0.29638642,3.63172,0.60145193,0.72148454,-1.7912616,-0.12193188,-1.4014001,-0.6879568,0.98996687,0.30213407,0.31230754,-0.17725536,0.46247384,1.9848115,0.15886563,1.9921501,-0.20300403,-2.5182,-0.11047704
11014,-0.52769786,0.3482408,-0.15776768,1.7525649,0.16267602,0.56559175,-0.03409645,-0.30413407,0.23240945,-2.349291,-4.82155,2.3832078,-0.28795373,0.45863682,0.3965763,2.6436768,0.087562874,-2.3121948,-4.687475,0.76374626,-2.353106,-0.055879213,2.3998141,0.5347544,-1.0478473,0.4313748,0.6753601,-0.86819553,0.46289998,0.7197988,-0.07083792,0.11473696,0.9211403,-2.0588427,-0.11165553,0.7619738,0.52282095,-0.45076346,-0.05739987,-2.7891364,-1.2598959,-0.16173695,-0.9012732,0.22091696,0.9718028,0.045297578,-0.47778714,-1.5014981,-3.368238,-2.2540755,1.0726818,0.14165297,-1.1330364,-0.2572872,-1.2330456,0.37567818,1.4121101,0.49813992,-0.7193897,-0.0718098,-3.76505,-2.4709048,-0.2132213,0.082358286,0.009859085,0.7381247,-0.09721543,-1.145864,3.9428859,-0.6348442,1.3645935,-3.7892501,-2.2797456,-2.4275708,-0.36483666,0.11448361,0.20046157,-0.5483092,-0.46307883,0.31045002,0.3016433,-0.5347554,-7.1637583,0.05438651,0.22057752,0.48751593,-0.29920235,0.241,-0.21829319,0.02163165,0.66447574,0.689542,0.39828253,-3.1557603,-0.045516737,-0.12138544,-1.50965,0.3203257,-1.12735,-0.13281372
11031,0.22307004,0.6342967,-0.1962369,-0.20574015,-0.30340832,0.31395528,-1.5360062,0.6431364,1.4315804,-0.44508103,2.7258,-0.8074112,1.6462473,0.5387273,1.5990832,1.0345058,0.17403519,3.1496902,3.3082547,-0.5040949,3.6554675,-0.1981952,-0.7644557,0.41444248,-0.30473515,-0.4493956,-0.35139042,0.036242425,-0.14050001,-0.67607033,3.382391,0.7459745,2.0681806,-1.1183753,-0.3026202,1.2077543,-0.2265313,-0.21297623,-0.031684853,1.4148966,0.16811472,-0.75909615,-0.21060413,-0.23044237,-0.199893,1.9790071,-0.8599273,0.49869835,1.6091099,0.6561649,-0.33779225,-0.11753343,-0.09982615,-0.5180262,1.8459685,-0.94809645,1.317976,1.1129705,-1.053434,0.38249147,-1.10105,-1.2548902,0.6650268,0.06482905,0.74892646,0.295911,1.6469162,1.4302886,-0.5822504,0.12731348,0.21631658,3.1158,-1.3628266,1.5561928,0.024171883,0.76543677,0.7522749,1.9120107,0.18250604,-0.16795,-0.30086166,0.6209605,-2.765709,-0.046361007,0.27661532,1.2045445,0.38276586,0.5066,-0.4777813,0.7709848,-0.09287697,-0.34495804,-0.6955811,0.5847635,1.5616143,0.94276166,1.8592,1.4440746,1.0867,0.28077948
