,ST17270,ST28135,ST694,ST201,ST26242,ST25610,ST27639,ST664,ST25678,ST26017,ST26531,ST18706,ST25618,ST27369,ST305,ST27861,ST1069,ST27199,ST297,ST18026,ST25969,ST27394,ST25695,ST26505,ST17313,ST27102,ST25689,ST26771,ST456,ST711,ST25581,ST26667,ST17188,ST27595,ST221,ST26543,ST16907,ST26892,ST28171,ST87,ST906,ST25720,ST25889,ST27079,ST18079,ST652,ST26378,ST1068,ST26050,ST25750,ST455,ST25766,ST17292,ST25747,ST27049,ST25644,ST26601,ST26762,ST27948,ST28297,ST26221,ST25882,ST25636,ST28287,ST621,ST371,ST25832,ST25728,ST28083,ST991,ST28286,ST25612,ST18571,ST25788,ST25886,ST26478,ST25880,ST25758,ST315,ST25608,ST25798,ST364,ST26764,ST26774,ST17781,ST25704,ST25733,ST25698,ST26330,ST25873,ST26446,ST25761,ST25858,ST27530,ST25905,ST167,ST27933,ST25767,ST18025,ST27048,ST372,ST25780,ST25682,ST27058,ST28175,ST25637,ST27418,ST27039,ST17826,ST479,ST25680,ST477,ST26194,ST26361,ST25546,ST26795,ST25697,ST25725,ST17959,ST17220,ST25688,ST27486,ST26456,ST25827,ST486,ST27060,ST25748,ST25589,ST25831,ST25674,ST25887,ST25961,ST17124,ST27569,ST25604,ST26740,ST25881,ST25754,ST483,ST18785,ST25957,ST26020,ST25712,ST495,ST27080,ST25565,ST27045,ST18460,ST27346,ST25974,ST25838,ST17319,ST26179,ST25774,ST26146,ST27742,ST434,ST11441,ST604,ST25823,ST17722,ST25913,ST11805,ST25597,ST292,ST485,ST25867,ST25777,ST25772,ST26873,ST25828,ST25727,ST26607,ST25628,ST25851,ST26608,ST25850,ST18807,ST25716,ST312,ST25731,ST136,ST26599,ST26889,ST25834,ST25934,ST26606,ST26136,ST25883,ST603,ST28032,ST25769,ST25839,ST14030,ST25639,ST25611,ST387,ST26765,ST619,ST25836,ST26751,ST25722,ST25624,ST25670,ST26007,ST25865,ST416
9181,-0.2134,0.24105,0.46185,-2.6469,0.119100004,-1.3034,1.15785,-3.06075,-0.28364998,3.83975,2.77965,-0.5056,-1.40345,0.08945,0.72015,0.08479999,0.4759,-0.75775003,-1.4805499,1.8436999,0.08400001,-0.14310001,0.589,-0.78225,-0.11569998,-0.9411,0.28625,0.15265,2.13235,0.75374997,0.6258,-0.783,-1.22755,0.75759995,-0.2092,1.4761,0.04005,-0.65565,-0.5092,0.13239999,-0.5276,0.49150002,-0.45255,-0.39335,1.783,-3.09315,0.5184,0.36285,-0.32665,0.14739999,-0.9753,-1.1513,1.8080499,-0.16825002,-0.13520002,-0.3061,-0.35425,4.41585,-0.42765,3.4438,1.96755,1.3216,-1.8392999,0.14469999,1.5882001,-0.38009998,0.66655,0.60675,-0.81915,-3.04275,1.2066,3.3677,-0.8481,1.92805,-0.6019,0.17684999,-2.71435,-0.34075,1.4265499,3.5070999,-0.7571,-0.8405,-5.8383203,0.050850004,0.07135001,1.55825,3.5916,-2.3157,-0.9597,0.71395004,-0.28135002,-0.31035,-0.67990005,-0.01699999,-0.20859998,-0.060750008,-0.11565,0.4995,1.8463001,0.23135,0.5999,0.76685,-0.07134999,-0.278,0.09,-0.80215,0.38855,0.07880002,0.6796,3.78545,-2.1986,-0.3153,0.463,0.93675,-1.7163,0.30745,0.6752,0.07215001,-0.1891,-1.16175,0.66405,-0.49659997,-0.15945005,-0.8105,-0.44595003,0.14735,-0.25480002,1.7861,1.07775,-1.2263,-0.86395,-1.62405,1.4142001,0.33969998,1.48295,2.17695,0.9834,-0.52035,-0.23760001,-0.1686,-0.6993,-0.2134,0.13430001,0.23394999,2.3574,-0.3378,0.53435,0.8234,0.071,-0.010699987,-0.41764998,2.3242002,6.4991503,0.6255,-1.16915,0.29119998,-0.78245,-0.7749,-1.38835,3.0188,-0.0785,0.12959999,1.14125,0.294,-0.6994,0.4416,-0.54684997,1.80685,-2.74255,0.73854995,-0.0409,0.16845,0.6063,-1.1505,0.55455,-0.4258,0.90265,-2.02805,-0.35355002,5.1765,-0.31574997,-0.556,0.48334998,-0.1536,-0.40494996,-0.09815,-0.26255,2.44235,-0.64105,0.6514499,-0.24325001,-1.288,-0.54575,-0.3469,-0.6497,5.2167997,0.74170005,3.9914,-0.043799996,0.32630002,0.23425001,-0.22725001,-3.4523501,-0.020100001,5.01745,1.8237,0.83285
9183,0.66429996,0.17395002,1.47235,-7.3275,0.015950002,1.6459999,1.04655,-1.3725,0.09395,0.5279,0.20134999,2.95525,1.2645,0.19049999,-0.70595,0.035100013,0.77269995,0.1697,0.66195,-0.0832,1.616,-0.58989996,-0.77110004,-0.0062000155,-0.12945002,-0.44425002,-1.04485,-4.48245,1.25735,0.5319,0.18744999,-0.29615003,-0.51345,0.0752,-0.8495,-0.79935,0.32975,0.15755,1.1011,0.93115,-0.92675,0.98015,4.7527,-0.58655,-1.12375,-0.34335,0.30049998,1.00615,0.60359997,2.22785,-0.7173,-3.2940998,-0.3256,1.7293999,1.0752,-0.51530004,0.61385,0.62465,-0.27769995,-0.44435,-0.35269994,1.3285,-4.18235,0.3014,0.4497,0.58095,0.56465,0.4817,0.06055002,1.33115,0.1072,-0.5469,0.26250002,-0.14819998,-0.014949992,-0.35025,4.44175,0.65035,0.7525,0.51055,0.51625,-0.0958,1.4301007,-0.49945003,-0.43445,-0.61310005,-0.57525,-0.04274997,0.1619,-0.78894997,0.94579995,2.1378,-0.2878,-0.843,-0.77279997,-0.2007,0.04550004,-0.22615,-0.36835,1.13105,-0.16955,-0.73275,0.16019998,0.07794999,0.21785,0.4447,0.36825,-0.0987,0.1943,0.5726,-0.58765,0.63084996,0.3556,0.8865,-0.80375004,-0.26165,-0.29325002,0.45960003,0.7058,-0.1916,-1.6242,0.2845,0.67770004,-0.24489999,0.51835,2.0434,-0.19915,-0.70199996,-0.48705,-0.21074998,-0.20214999,-1.7725999,-0.18695001,-1.5364,-0.6663,-0.81935,-0.2891,0.1927,0.93505,-0.6401,0.14819999,0.17805,-0.43225,0.20330001,0.39945,-0.98135006,-0.11115,0.1029,1.4473001,-0.77725,0.2632,1.02655,0.30264997,-1.46405,-1.00055,0.0020999908,0.39195,-0.84375,-0.7986,0.69485,-0.1539,0.86090004,0.97574997,-0.3193,0.0353,0.31015,-1.0973,-2.54075,-3.8087,1.1513,0.51125,-0.1822,-0.64105,-0.53475,-0.59145,0.52695,-0.42165,0.8051,1.63165,0.56315,1.76105,-0.7764,0.088749975,-0.35125,-0.56455,-0.73510003,3.3832,-1.29355,-0.0537,-1.55265,-0.37845,0.29989997,-0.13390002,0.03305,0.08355,0.76435,-0.1457,-1.50805,-0.53104997,-1.1508,1.58245,-0.5259,-7.77285,-0.02595,-0.81735,-0.4633,0.56625
91949,0.88795,0.21399999,-0.6432,2.1351,0.92709994,1.0515001,1.6126001,3.51725,0.1442,0.9375,0.47705,1.2627001,-0.024000004,0.6332,0.41835,-0.3723,0.17310001,0.30265,1.4422001,-1.3554,-0.5591,-0.7726,0.6081,-0.6033,0.62675,-0.1974,0.2579,-0.9022,-0.06584999,-0.34364998,0.49130002,-0.24040002,0.34065,0.59415,0.22010002,0.41774997,1.10805,0.8665501,0.51985,0.33585,-0.042850018,-0.57745004,0.045950003,1.00015,0.2428,0.64475,-0.6193,0.10789999,0.4018,-0.34629998,-0.091149986,3.5357,1.0848,0.10049999,-0.30305,0.5743,0.58239996,-0.50595,-0.3728,-0.010850012,-0.63724995,-0.11140001,4.1919003,-0.057250008,0.021949977,1.20575,0.27005,-0.55929995,-0.56855,3.31985,-0.55315,-0.80435,-0.49979997,0.0688,-0.8036,-0.7427,0.3768,0.57605,-1.3231001,-0.89085,-0.16245002,0.45244998,2.1592515,0.5607,0.26935,1.03425,-0.4249,2.5999498,-0.7907,0.23339999,-0.6543,-0.45525,-1.29275,-0.6198,1.444,-0.47250003,-0.245,-0.8268,-1.78865,-0.017450005,-0.4165,1.5415001,2.02475,-0.13645005,0.083000004,-0.9533,-0.26575,1.4148,1.1846501,-0.8081,1.5585,0.9045,-0.29815,1.1903,-0.12925,0.102299996,-0.3941,0.64225,-1.0076499,0.80845,-0.28144997,0.31835002,0.8341,-1.05265,-0.466,-0.8481,-0.35465,0.37020004,0.4317,2.2743,-0.4574,-0.20644999,-0.87925005,1.1082001,-0.5161,-0.7719,-0.31715003,1.3233,-0.2073,-0.6536,-0.4626,0.060149997,0.3139,0.3252,1.1983,-0.16149999,-0.66174996,0.1022,0.0538,-0.70335007,-0.1273,-0.78775,-0.045699984,-0.29415,-1.0172,0.17004997,-0.35805002,0.21535,-0.16155,-2.1615,0.06255,-0.66745,0.11615002,-0.6669,0.67235,0.70335007,0.6587,-0.7635,3.4221,-0.24880001,-0.7951,-0.58195,0.028299987,0.57070005,-0.47994998,1.17845,0.28199998,-0.96235,0.99794996,-0.20315,0.5059,1.1347,-0.74165,-0.65435,0.14250001,-0.57914996,1.85035,-0.091450006,-0.777,-0.29045,0.11295,-1.0138999,-0.24620003,0.1156,-0.64585,0.49915004,0.89925,0.145,-1.6983,-0.54275,-0.051649988,0.97335,4.7782,1.86275,0.0891,1.0317,-0.0635
9212,0.37215,1.1124,0.1694,-8.4796,0.047799997,0.20109999,-0.3284,-5.0906,2.6494,-5.87315,-2.9185,-0.2617,0.6337,0.51795,0.66745,-1.18215,0.4628,-0.35294998,-4.1427,-0.057500005,1.0115,-0.57435,0.29050002,-0.2929,0.3496,0.0371,-0.7431,-4.24585,-0.7091,-2.9972,-1.9429,-0.43175,0.0471,-1.14675,0.95895,-0.7119,-1.3914499,0.6407,0.32314998,0.2044,0.4586,1.2974501,-2.14305,-1.1886001,-0.461,-6.58565,0.07700001,0.0697,0.5953,-0.71285,-0.6563,-5.6339,2.90165,0.16045001,0.844,-0.9031,-3.6852,1.6166999,-0.96215,-0.93825,-2.565,-1.4971,-7.01245,0.28214997,0.26365,0.51905,1.1394,1.25985,0.0771,-3.5847,-1.23515,-1.29065,-0.057500005,-0.42455,-3.651,0.55270004,-4.4435,1.14755,-0.81219995,-2.8188,0.49325,0.45665002,-0.98491085,-0.98245,0.5039,0.97274995,-2.34285,-5.3992,-0.33725,0.0977,-0.72365,0.90680003,0.445,0.40855002,0.87165,0.60220003,0.48185,1.2737,1.56195,0.5156,-1.12515,-3.2849998,1.5820999,0.33745,0.5165,-0.2709,0.07515,0.45665002,-6.8730497,-2.8054,1.8906,0.22209999,-2.8525,0.56885004,-0.100600004,-1.0085499,-0.59875,0.33145,1.2447,-0.86625004,-1.1092,-0.18105,-3.65925,-2.2224,0.093449995,-0.71099997,-0.091750026,-2.32005,-1.3842,1.949,-5.7581,-0.61195004,0.1596,-0.0056500137,-0.16405,-3.1680498,-1.9096999,0.5618,0.0752,-0.87645,1.2002499,0.21365002,0.110900015,-0.30615,-1.83445,-0.124199994,0.3704,0.023199975,0.10495,0.101050004,1.2133,-0.8449,-1.14545,-2.758,0.3809,0.362,-0.03205,-0.21294999,0.4938,0.97345,0.66875,-0.23505,-0.78065,-0.086100005,0.7242,0.20230001,-0.67205,-3.1518,-7.1029,0.4712,0.95975,0.26295,-0.04175,-0.95445,-2.0834,0.86055,-0.75455,-1.3038499,-0.38979998,-1.0825,0.5093,-1.3915999,-0.74845,0.7921,-0.7411,-0.15415001,0.60645,0.4938,-3.47475,1.8067999,-0.66400003,-1.22295,0.9447,-0.4561,-0.64129996,-3.0758,-1.5011499,0.35970002,0.37375,0.4883,-2.83335,-1.29065,-4.81695,0.0752,-2.35405,-0.83785,-1.7653999
9217,1.1902,-0.54754996,0.099649996,-2.49,0.39260003,0.68105,-0.5308,-9.5494,0.46965,2.50845,-1.5953,4.217,0.12869999,-0.027150005,0.85585,-0.60425,-0.48119998,-0.029300004,-1.1909,0.81495,1.1412001,-0.22275,0.56885004,-1.2179,0.653,0.88545,0.39534998,-2.49535,1.0193499,0.12285,1.0606,0.6513,-0.86415005,-0.058499992,0.044599995,-1.35805,-0.23734999,0.44545,0.73745,-0.00040000677,-0.06435001,0.5665,-2.9503498,0.3479,-0.4768,-8.7001,0.12245001,-0.38289997,0.1356,0.72185004,-2.0627,-6.37085,-0.7515,-0.058699995,1.1054,1.5077,0.65015,2.4137502,-0.53755003,-0.22774999,0.77720004,-0.055350006,-4.514,0.48705,-0.107249975,1.13825,-0.76105,0.74415004,0.72405,-5.2955,1.4635999,-1.025,1.47305,0.60485,-2.01375,0.80205,-1.69755,0.39775,0.9627,0.43215,-0.44155002,0.045999996,-7.8151016,-0.19174999,1.0573,-1.1099,0.29225,-8.81145,-0.51605,-0.008300006,0.0828,0.10965001,-0.35265,1.3166499,-1.32885,-0.63885,-0.30225,1.5924,1.87485,0.1794,0.50235,0.7257,1.1296,1.45975,-0.90345,1.4393001,0.9354,-1.2332499,1.25435,-1.54085,-0.31454998,-0.67075,0.9321,0.03555,-0.11205,-1.0755,-0.17825,1.17415,0.6516,-0.03760001,-0.12925,-0.12959999,0.16009998,0.50395,0.21055001,0.15720001,0.2182,-5.2785,-2.1186,1.69085,-0.6655,-1.0358,-0.3772,-1.2048,-0.08635001,1.0152,-2.42485,1.9031501,0.4187,0.2631,0.16939999,0.58835,-0.40665,0.5064,0.627,0.04805,-0.45525,-1.91405,-0.45069999,-0.49670002,-0.1486,-0.98405004,1.02695,-0.5534,0.66405004,0.055999994,-0.53195,-0.25705,1.8531501,0.1242,0.3998,0.087550014,-0.49074998,-1.2801499,0.1049,-0.8103,-0.9231,2.1151,-4.3652,0.1489,0.38814998,-0.65875006,0.3486,1.2750499,-0.74840003,-0.67585,-1.0597,1.06705,-0.97695,-0.68565,0.0152,0.61545,0.14295,0.62294996,-1.2841,-0.60295,-1.5417,-0.96435,-2.0528002,-1.5632,0.35764998,1.36645,0.88895,0.9289,0.91325,-0.49315,-0.28035,-0.28805,-0.4115,-0.92945004,0.8953,-0.93105,-9.743851,0.95089996,-1.12135,-1.186,0.77325004
9221,0.0671,-1.56805,2.71095,1.3073001,-0.6468,0.32185,0.8612,0.5581,-0.04460001,3.9563,3.59615,0.75224996,-0.1587,-0.4507,1.32645,0.10690001,-1.0507,0.41555,2.86635,3.6125002,-0.3885,0.2869,2.29165,0.189,0.5581,-0.27025,1.3187499,2.8407998,2.1972501,0.49089998,0.82995,0.3953,-0.102400005,-1.4366,-0.57530004,-0.84319997,1.8786001,-0.10295001,1.2155,-0.14645001,-0.4108,0.0801,2.98245,-0.89255,1.4984,1.4720001,-1.4786999,0.06915,-0.65095,-0.56775004,1.76145,-1.79765,-2.05765,-0.3311,-0.65314996,0.86044997,-0.8197,2.9050999,-0.48925,-2.74685,1.687,1.42735,4.97785,0.23515,-0.6438,-0.51874995,-0.2749,-0.5579,0.015899999,-0.48975003,0.4977,1.60025,0.020150002,1.34625,0.85505,0.43935,1.9662501,-0.5033,0.4924,-0.55975,-1.2818,-0.4201,-0.0508188,0.024199992,0.666,0.1663,2.2424002,1.5544499,-0.42179996,-0.0024000108,0.3687,-0.62715,0.24845,-0.025700003,-0.65674996,-3.0583,0.81455,-0.5745,3.75205,-0.33195,1.6229,2.02,-1.4528,-0.39415002,0.30745,1.68495,0.38590002,-0.4698,-0.10465,1.711,-2.15255,0.2218,0.8176,-0.6458,-1.1580501,0.43555,0.53065,1.6745,-0.6972,0.12615,0.9629,-0.49925,0.13375,-1.732,0.33945,-0.8725,-0.839,0.16615,-1.7887499,0.2209,1.8968501,-2.62675,1.7506499,-1.41565,0.60185003,1.14335,4.0158,-0.55515003,0.118499994,0.274,-1.18775,0.39005,-1.7658,1.06465,0.07285,-0.76170003,-0.18275,2.2417,0.3582,-1.3991,-0.81845,1.8182,0.68275,-0.026200004,-1.18515,0.0629,0.3945,-0.7749,0.4542,-0.23304999,0.21705,-0.70455,-0.13949999,-0.6932,-1.05555,1.4202001,-1.8139,-0.7719,-2.26985,-0.7573,-0.7149,-0.7182,1.0813501,1.04065,-1.5109,-1.0393,-3.34485,1.0304,2.43785,2.00195,-0.90349996,-0.90709996,-1.457,-0.10695,-1.2301,-0.006099999,-2.5441499,1.2388,0.10865001,-0.75625,-0.13895,-0.3466,-1.05285,0.62145,0.65405,3.12925,1.3071,0.80275,-0.90825,-2.8202,-0.31955,-3.53025,-0.76585,0.5595,-0.73690003,-2.2851,1.1488
9246,-0.69995,0.7559,-0.2703,0.24605,0.5081,-0.46015,-1.7257,0.45340002,-0.5298,-1.22865,-1.11615,-4.22005,-0.0063000023,0.3049,-0.88115,0.0805,-0.8639,0.4202,0.75325,-1.3701999,-0.21530002,0.54195,-0.5908,0.80859995,-0.25875,-0.42305,-0.17965001,0.3054,0.72714996,-0.86795,-1.4941,-0.75775003,0.5194,2.0523,0.5071,0.24875,-2.0462499,-0.45299998,-1.33395,0.87950003,0.2655,-0.16284999,0.4334,0.5815,-0.53315,0.31735,0.6994,-0.46899998,-0.06005,0.99515,0.6167,0.5295,-1.7731,0.31775,1.3382001,0.76170003,2.0791,-0.67215,0.90265,0.09110001,-2.12195,0.8968,-0.93060005,-0.47114998,-1.4690001,0.27874997,1.50975,0.25045002,-0.4898,-0.9167,-0.42470002,-1.8327,-0.5554,-1.0625501,2.34625,-0.95895004,1.0277,0.725,-1.79405,-0.29415,2.34375,0.6437,1.4917862,0.32700002,-1.40315,1.0988,-0.93555,0.32149997,0.9699,-0.66835004,0.62584996,-1.5388,0.8539,-0.21835,-0.11234999,-1.40235,-0.8717,0.9699,-1.19245,0.84035003,-1.1253,-2.05375,0.34399998,1.3154,-0.7349,-1.0832,0.42880002,-0.2233,-1.0501001,-0.11144999,0.17629999,-1.2133,-0.89555,0.1558,-0.34129998,-0.29860002,-0.22685,-1.2812,2.1750998,-1.5867,0.44155,-0.42479998,-0.78335,1.23495,-0.3008,0.93394995,0.6888,0.09530002,1.5186,-0.2025,1.50415,0.82385004,-0.23724999,-0.3114,-1.00765,-1.54415,-0.1338,0.5287,0.050000004,-0.51105,1.0171,-1.7773,1.6633999,-0.5847,-0.3757,0.9347,1.6619,-1.4528,-0.98534995,-0.7633,1.2981,-0.99605,-2.3474,-2.0738,-0.009799987,-0.49905,-0.86135,0.48815,0.0062500015,0.2066,-0.3038,-2.0864,0.37440002,0.4037,0.40135,-0.3754,1.1603501,-0.62364995,4.6973,-1.1872,0.54249996,1.7560999,-1.32,0.0515,1.4591,1.46215,1.01475,-1.2932501,-0.87479997,-3.0258,0.89975,2.2495,1.2190499,0.28254998,2.03935,-0.4863,1.1532,-0.8473,1.34425,-1.2491,0.5301,-1.803,-0.61375,0.23965,0.121800005,-2.2262502,-0.8679,-0.32890004,0.5632,0.15495,0.9971,1.5329,0.79215,-0.18609999,1.04265,0.8727,-2.25555
9261,-0.4117,-1.22295,-0.30719998,-0.35660002,-0.5186,-0.22444999,-0.07975,-0.7624,1.2634499,3.77805,-0.22805,-2.10195,-0.52545,0.43685,-0.2121,0.30155,-0.33725,0.43919998,3.2449,0.90919995,-0.847,0.2951,0.26035,-0.1374,-0.013200015,-0.6105,5.10545,-2.616,0.89925,1.08815,0.8722,0.61505,-1.36995,0.14344996,-0.30185,-0.1573,1.62035,-0.4072,0.5365,-0.2229,0.60785,-0.4155,1.4842,0.22715,-0.09305,-2.5163,1.0472,-0.36965,0.1977,0.9367,0.31155,-3.68525,-0.46495003,-0.2656,-0.82185006,-0.34030002,-0.3787,-0.18530002,-0.93349993,0.024150014,1.3577499,0.11539999,-3.8023,-0.6705,0.3385,0.78749996,-0.33635,0.0874,-0.24915001,-4.35075,0.23319998,0.977,-0.7619,0.19505,3.0301,-0.40989998,6.4465,-0.55665,-0.52695,-1.2359,0.62355,2.9165,-0.76254153,1.92805,-0.05815001,0.23014998,0.011700004,0.36405003,1.16275,2.764,3.2669,-0.7398,0.75165,-1.01575,0.99815,-0.80125,-0.40385002,0.199,0.96375,-0.704,0.3175,0.90384996,1.72315,-0.07435,1.5821999,-0.6053,0.1949,-0.62525004,1.08515,0.9864,1.1496999,-0.58795,0.68785,-0.63155,-0.7195,-0.0581,-0.9863,1.14395,2.9828498,-0.2883,1.36165,-0.32795,0.87990004,0.4113,-0.3868,0.14655,0.054799974,3.11395,1.95285,0.7684,2.40865,0.0688,0.25165,0.2995,-0.5372,0.771,1.8404,-0.2396,-0.49505,0.62555,-0.81805,1.2114999,1.36365,0.09764999,2.3537998,3.6729,-0.026600003,-0.59515,0.013700008,-0.02505,-0.053150002,0.8663,2.28015,2.7884498,0.87750006,-0.15169999,-0.187,-0.58195,0.6237,1.17315,-0.19705,-0.62805,0.95875,-0.12339999,0.32164997,0.30984998,1.1022999,-0.37245,-1.9217,0.17665,0.010449991,0.75450003,0.20465001,-0.52335,0.14984998,0.9437,-0.28105,-0.61095,-1.1018,1.70645,-0.93505,-0.14725,0.58744997,-0.63575,0.8582,0.15405001,-0.46455,-1.8241501,6.0453,0.121249974,-0.89779997,0.0335,3.14885,0.48814997,-0.5941,-0.43725,0.24560001,1.1858001,0.25815,-0.096,1.9414,1.39165,-2.6172,-0.58875,2.3328,4.68895,1.1516
9267,0.036650002,-2.0821,-1.04565,1.24015,-0.4528,0.7077,-0.17215002,-4.16675,-0.11445001,2.96985,-3.0324,-1.2145,0.69224995,0.28205,-0.5244,0.4486,-0.95739996,3.61915,4.792,2.47425,0.67455,-0.27765,-0.5212,0.4206,0.63945,-0.021199998,-1.3416,-4.26605,0.099949986,1.05495,0.3811,-0.3535,-0.31395,0.55385,-1.3495001,-1.7544,2.9220998,-0.073699996,-0.2453,-1.6236,-0.29135,0.36839998,5.2385,0.394,-0.7321,-3.9577,-1.2486501,0.39655,0.35875,-0.36615,-0.39975,0.44254994,-0.14495,-1.15265,-0.61475,0.036500003,0.84895,1.2731,-0.3268,0.34825,-1.0631,-0.1493,-5.82265,-0.16065,0.70945,-0.49729997,-0.24875,4.9127,-0.89989996,-3.1164002,1.84395,-0.21745,-0.45825,0.48665,3.99445,-0.13080001,3.66295,0.0756,-0.046849996,-0.22555,-0.15225,-1.7017499,-1.8778965,0.39725,3.2664,0.7427,-0.9389,-3.8533998,0.6467,-0.4477,-0.31905,0.7501,0.87960005,-1.5146999,0.072699964,-0.1567,0.79700005,0.36789995,1.2067499,0.61660004,0.771,0.9642,0.04950002,0.4748,1.21355,-1.1217,0.38560003,-0.65625,-1.7223,-0.59755003,1.1431,0.7939,0.55295,0.61039996,-1.2527499,0.66824996,0.4693,-0.19709998,0.85679996,0.63835,0.50665,0.36380002,0.06750001,0.21560001,0.11005,-0.35320002,-0.25230002,4.1461997,1.0028499,1.76815,3.43225,-0.9463,-0.77265,-0.14919999,-0.4422,1.0467,4.9933996,0.17775,0.45445,0.514,0.5225,-0.0388,1.14175,-0.093100004,-0.4288,-0.88895,-0.82155,-3.03705,3.06665,-0.46965,1.5404,0.050799996,-0.5057,2.4141002,-0.6589,-1.27665,0.59180003,-0.48945,0.27025,4.3184,0.65005,0.92285,0.38905,-0.17750001,-0.41855,-0.030900002,-0.3084,0.89775,1.5729,0.12155001,0.2947,-1.50845,0.30179998,-0.03369999,-0.2307,0.16804999,5.5444,-0.5549,-2.78635,1.14455,0.40829998,0.26000002,0.79219997,-0.32535,0.0069000125,4.50785,-1.0974,4.3084497,6.8184,-0.043600008,1.15835,-1.556,0.44779998,-0.74215,0.5856,-1.21675,5.1965,0.07350001,1.0404999,2.11765,-0.64390004,1.1314,-0.028700113,0.50909996,4.10415,0.5346,0.2653
9270,1.1204,0.45445,-0.20895,2.48625,0.91945004,0.2426,-0.5303,1.6154001,-0.61585,-3.1167502,-2.7504,-5.27255,-0.4145,-0.3584,0.56975,-0.5151,0.1455,0.52715003,-3.5456,-1.0449,-0.19825,0.31065,-0.78855,1.42905,0.21685,0.98675,-0.15355,-7.3478003,-1.34495,0.9669,1.00745,0.19005,0.56965,-0.61815,-4.76995,-0.2191,-5.65765,0.3954,0.8166,0.7105,0.759,-5.399,-3.91215,-0.46035,-0.4684,0.14985001,0.17199999,0.6499,-0.5406,0.61415005,1.236,-3.8617,0.6156,-0.31295002,0.31755,0.8141,-4.79235,0.007749999,-0.44195,-2.137,-5.24935,-0.96494997,-5.76805,-0.42105,-5.4896,-0.28170002,-1.1968501,0.0678,0.2442,-1.7620001,-0.08575,-1.1629,0.7336,0.36785,-1.0504501,0.86915,-3.163,0.4136,0.42655,-1.7263,-4.83225,1.4634,0.037763618,-0.58455,1.4374001,-2.6713,0.05535002,2.2516,0.15065002,-0.43635,-0.12445,-0.3166,1.0175999,1.17675,-0.45435,-0.5626,0.37205002,-0.54555,-4.6734,0.034350008,1.1979,0.50145,-0.09220001,-0.50755,-0.34335,1.2261,-4.3406997,-0.22275,-5.74605,-1.0458,-1.16605,0.33725,1.7207999,0.49240002,0.2579,-0.05945,-3.597,0.04515,-1.1538501,0.60695,1.3779,-0.09370001,0.55715,0.096650004,-0.24745,-0.6501,0.4336,-3.9848,-3.1521,0.026200004,-1.5165,-5.68995,0.09774999,-0.20375001,-0.15540001,-2.05505,-5.0989,-0.120450005,0.2978,0.0422,0.88365,1.67775,-0.14155,0.25785,-2.6243,0.6723,0.3182,-0.46835002,-0.0062999874,-0.84800005,0.16230002,-0.74265003,-3.0427501,0.26185,0.15785,0.3004,-4.71355,0.88935006,1.6603999,-2.66485,-4.90985,-0.7881,-0.29810002,-0.6431,0.69479996,0.2527,0.2999,1.5332501,-5.0456,0.12925,0.09519999,-1.13445,0.012050003,-4.49635,-0.060149997,-5.2989,-1.11275,0.933,1.0988,-3.02105,-0.66555,-0.6908,-1.2664499,0.41730002,-4.54465,-0.8182,-1.24675,-0.7076,-5.69935,-0.5151,1.0038,2.26965,0.041499995,1.41755,0.89825,-1.7361,0.084249996,-0.22395003,-0.24815,-6.24925,-3.5716,-1.4408,1.93115,0.22215,-3.4849,-5.5255,0.4732
