,ST16924,ST17220,ST17263,ST17530,ST17584,ST17700,ST17722,ST17802,ST17956,ST18022,ST18776,ST25585,ST25588,ST25604,ST25612,ST25613,ST25617,ST25624,ST25636,ST25640,ST25641,ST25644,ST25680,ST25712,ST25723,ST25727,ST25733,ST25735,ST25738,ST25748,ST25754,ST25756,ST25774,ST25778,ST25783,ST25785,ST25792,ST25802,ST25823,ST25837,ST25838,ST25840,ST25849,ST25870,ST25871,ST25883,ST25889,ST25901,ST25904,ST25913,ST25920,ST25938,ST25945,ST25947,ST25956,ST25968,ST25998,ST26024,ST26044,ST26070,ST26090,ST26111,ST26112,ST26210,ST26267,ST26349,ST26374,ST26376,ST26526,ST26528,ST26628,ST26673,ST26678,ST26737,ST26745,ST26764,ST26992,ST27058,ST27219,ST27223,ST27284,ST27341,ST27403,ST27522,ST27526,ST27540,ST27602,ST28016,ST364,ST377,ST403,ST502,ST609,ST61,ST610,ST621,ST642,ST647,ST652,ST823,ST967
10099,0.38621762,0.34970576,0.38747877,0.6746863,0.37811586,-0.3692226,-1.5190887,-2.771028,0.71781415,1.0149686,1.1436073,1.5900447,0.1861484,-3.3547695,-1.4632261,-0.6610259,0.92968416,1.0307922,1.9218222,1.5602674,1.8022914,1.2587544,1.6039329,-1.8409796,-1.1537718,-1.3520918,-0.45168927,1.1586927,-0.03479722,-0.3981083,0.31463942,-0.6908676,2.8691373,1.2207191,0.30658463,0.5693668,0.54771733,-0.059960395,0.86368716,-0.12758416,0.8876298,-0.42957056,0.3348717,-4.1535,0.9137702,0.99294114,0.30870074,1.2443435,1.1184863,1.9495146,0.6860452,0.9297632,1.0868478,0.0682317,-0.4101923,0.6275119,0.38087282,-0.13516635,0.3948232,0.7726488,-0.58658135,-0.41127938,-0.45140463,0.529572,-1.6470798,0.20482871,-1.9908566,-2.3208594,-0.5326079,-0.508508,0.029659849,-1.5207794,-0.23174755,-0.13554999,-0.04930237,3.0371099,0.59755594,0.18739876,-0.5336522,-1.0287123,0.7235345,-1.1053088,-7.9620266,-1.1410623,-0.65462303,0.68183947,-0.34889323,-0.13801527,0.19109908,-0.25986475,-0.22603929,-1.8291011,0.05485411,0.0063494444,-1.2661548,0.4942884,-2.1275408,0.7533648,0.38014233,0.9221654,0.6756446
10112,2.184352,-3.5852957,0.49437708,2.1932366,-0.37420318,-3.2884479,-0.6618814,1.1158483,-1.3083664,-6.552691,0.95211536,-2.761434,-4.6955547,-5.2745147,-7.2229357,-6.6180964,-0.0979467,-6.2701907,-8.30123,-8.177082,-6.8513904,-1.484438,2.0521278,2.3277764,-0.6916351,-1.5335764,-2.7944198,-0.46945846,-0.86387277,0.46426797,0.021640088,0.08191637,-2.4281342,-1.0081764,-2.6685975,-1.0033137,-1.1444305,0.4325599,-2.6509156,0.6574,-0.26246223,-1.0625602,-1.5098467,-2.5878696,-1.6897322,-2.7544518,-5.140838,-6.2497616,-2.9750032,-2.3948383,-1.3109009,-3.0715752,-1.2273142,-4.0917597,0.33682537,-1.2957662,-2.2047079,0.26580346,-0.66266567,0.5244977,-1.4177217,-1.7204528,-1.4676466,1.7144454,-5.586315,0.3093933,-7.2270985,-8.125107,0.25698367,-1.5750558,-0.13894509,-1.1770512,-0.11784962,-3.66685,-4.719995,-6.598518,0.5969408,0.5037986,-0.6072296,-0.34148583,-0.7531777,-0.019730479,0.0011576787,-1.7420506,-0.12466824,-1.5292082,-0.26199883,0.89199144,0.46673048,-2.3452108,-1.3104881,-1.0578554,-0.60914075,-0.35854113,-1.0253665,-4.0198016,-8.434874,-1.6922786,-3.939291,0.59457463,-0.5964042
10123,-0.73103946,-1.502919,0.123134196,-1.0162463,0.54011464,-1.5022751,-0.007083021,-0.27254605,2.2021072,7.727711,-0.60021544,-0.5131859,1.6549737,3.7091112,1.1073272,3.4974093,-0.58705664,7.998822,6.904167,1.2870402,6.5136766,0.3448701,0.061943278,-1.5346328,-0.33780032,0.29024595,-0.25201622,-0.2825375,0.5254126,-2.1442118,-2.1847267,-2.0301623,1.9129322,-0.073881194,-1.2229558,-1.4832125,0.73451746,1.1186438,0.49797764,0.29250902,-0.389834,-0.10375133,0.34946692,7.4785013,-0.39294544,3.6436071,2.3381553,1.8676122,1.3297973,1.5312445,1.1692016,1.4970785,0.15055741,1.9474802,-0.025140263,0.971406,1.5711282,-0.5478922,-0.35543826,-1.4455354,-0.5615497,1.383529,1.0173798,-1.1939852,7.027299,-0.58540046,3.4480188,4.1423,-0.33253536,-0.22713335,-0.35920465,-0.17921856,0.6760894,8.08455,3.7937045,7.860405,-0.35048112,-1.0338633,-0.27922884,-0.46605557,-0.6943879,-0.8409004,0.79933673,0.17657313,0.029826999,-0.59322786,0.44730294,-2.0779095,0.061029308,-0.04849174,0.20685878,-0.5020842,0.34305984,-0.88732636,0.98080856,1.8442992,0.53425944,0.25634742,8.113973,-1.1993228,-0.0075433105
10131,0.39799336,-0.48776895,-0.26072502,-0.6393051,-0.08194107,-1.8589296,-0.7672928,0.040294617,0.45832485,4.651622,-0.6942356,-0.06720543,-1.6791364,-1.0612979,-1.1019833,-0.8735815,-0.5163251,5.6808195,3.8150208,0.110255286,3.9048574,0.9218843,-0.44732964,-0.7541015,-0.6244583,-0.25479844,-1.5112143,-0.8715423,0.54696226,-0.44958362,-1.1656477,-0.80378324,0.3016958,-0.03990516,0.24638289,1.1379392,-0.014324874,0.6769948,-2.4032762,-0.25580072,-0.50254446,-0.442581,-0.2225173,0.5355902,0.68624085,0.7334294,0.6169121,0.022522345,0.55199504,0.553429,0.28811935,1.0424011,-1.0465181,-0.07711317,0.70826656,-0.6638812,-0.12237301,-0.10847683,0.5801915,0.14996791,-1.056139,-1.7251428,-1.9222894,-0.11654785,2.5116901,-0.5045559,-0.66338986,-1.4129376,0.32017374,-0.24161601,-0.74548745,-0.75334185,0.16834655,3.0217,1.557333,2.3277495,0.413508,-0.32984352,0.6141225,-0.22510497,-0.84882057,-0.0017187595,-2.7066483,-1.6138282,-0.85176134,-0.6698034,-0.43770722,-0.44645926,-1.0889418,-0.3025514,-0.3755917,-0.78869045,0.98660094,0.20490542,0.48104528,-0.29383805,-2.802899,0.5504177,2.5133061,0.13301316,-0.62812805
10146,-2.275819,-0.4290104,0.768339,-1.8323613,0.7750598,-0.48206407,-0.713478,-3.9705048,-3.8311825,-5.658267,-1.4273256,-1.3068829,-2.7049747,-2.0142236,-7.000061,-4.5938673,-0.33899876,-4.1850533,-5.1664143,-1.1038226,-3.0300608,-0.18408626,-2.6239004,-0.8991419,-2.435162,-0.106763735,-1.5147325,0.67836535,-0.047847528,-1.6303725,-0.9573392,-1.6469079,0.4637421,0.29727098,-0.7898961,0.09896496,-0.15907316,0.43084165,-2.1515193,-0.42473054,-0.11517894,-1.3344469,-0.3562755,-5.6511517,-0.033353433,1.3786724,-4.129589,-1.698247,-1.8824956,-0.42454654,0.12728839,-1.0267419,-0.05927664,-0.38989285,0.27343968,-1.0977061,-1.099568,0.099491954,0.84000397,-0.20540756,-0.93799186,-5.2835736,-4.8668494,-1.9257678,-4.463706,0.54690266,-2.5380297,-2.9296012,0.81790376,-0.09973447,-0.5280962,-1.0533333,0.47178113,-7.84015,-4.7711926,-6.7531676,0.33008906,0.33003485,0.08325719,0.004149437,0.61394083,0.35990918,-4.321869,0.084686786,-0.33232594,0.3445092,0.28253043,0.1873545,0.8560901,-0.40839317,0.07073644,0.0062707067,0.224749,0.29609704,0.39573607,-1.5552148,-3.194335,-0.016506284,-6.7512884,-1.8060911,-0.3956567
10150,-0.33200157,-0.12265897,0.31020892,1.9720501,-0.8100885,-0.7709279,-0.46822363,-0.69381416,0.04860805,-1.7134385,1.5204034,-0.6991152,1.2392128,0.42622226,2.70941,1.4860134,0.55886894,-3.2023077,-2.8151915,1.5607152,-2.2439718,-1.7575959,2.1587186,1.1811798,0.69662917,0.44534758,0.40482882,0.13426468,0.39857718,2.1359105,1.0694638,0.7388434,-0.8320925,1.0798535,2.532617,0.83505553,-0.08057709,-0.8872386,-0.89254487,0.07045758,0.122985214,0.27502006,0.8340097,-0.09419516,-0.4532388,1.2578446,0.5204544,1.5137308,0.5834164,1.6537766,0.68858695,-0.8158318,-0.1729752,-0.9791871,-1.3197505,1.5220244,-0.98300326,-0.20328388,0.12015648,1.168051,0.33638623,-1.0362899,-1.9012314,0.30052114,-1.2033762,0.39618543,2.2509673,2.6079001,-0.9081496,0.3006171,-0.0123112425,-0.19589359,0.41598746,-1.5024,-3.3193667,-2.2183824,-1.1950965,-1.6574473,-0.11043142,0.065690026,-0.0468131,-1.3967733,3.7667527,-0.23720056,0.21132737,0.35912788,0.097479224,0.4595674,-0.44074628,0.996636,-0.23017181,-1.2110653,-0.1979771,0.35930783,-1.2650383,1.9207847,2.4254522,0.055162825,-2.021952,-0.80204797,0.5002017
10153,0.116027825,-0.3473578,-0.07400167,-0.25972128,-0.8644937,1.2499363,0.15946922,-0.36334562,1.2197825,-5.3763866,-0.1288903,0.8489497,-0.9992625,0.9261795,-0.7884297,-1.5477078,0.029794067,-6.7976217,0.0074056685,-0.5751238,-2.8379018,-0.22155127,0.16410005,-0.09353157,0.086004466,-0.3474365,-1.9892954,0.60868776,-0.527298,0.23173758,-0.39587402,-0.30101576,1.0315578,1.5281894,-0.15203151,0.498039,-0.18528706,0.125292,0.05187042,0.46969146,-0.38018122,-0.8428441,-0.5256977,-1.5507085,0.13253975,-0.60874844,0.07539497,-0.7705796,0.32009012,0.4952024,-0.95719457,0.41153884,0.9053395,0.27888417,1.0462164,-0.81896937,-0.34707144,-0.19002211,0.20301121,0.12705907,-1.1429453,0.5894605,0.66777456,0.93353343,0.5371768,-0.8891531,1.1747675,1.63405,1.4310505,0.4431234,0.28151253,-0.01298815,-0.56856555,-5.24195,1.2028953,-4.1414146,0.6913476,0.0024192035,-0.50854087,-0.2756156,-0.4153993,0.7234832,0.288745,-0.11886561,0.5152879,0.5313096,0.1747891,0.11137539,-0.32904616,0.021906108,2.05134,1.0457882,-0.8031461,0.4180339,0.8143382,1.0789609,0.3150795,0.33355597,-3.617125,0.23172429,-0.44381958
10165,-0.037872925,-1.6705801,0.81755936,-0.655272,2.108592,-4.0983315,-0.10552132,-2.6032133,-0.06618178,-8.192725,-0.7450874,0.12695152,0.43497247,-0.036646068,-2.2128434,-6.2689805,-0.1654618,-6.844334,-5.7615094,0.051677853,-6.0387397,-0.17299448,-0.41465303,0.18912506,0.10164085,0.07637063,-1.2658724,0.19218847,-0.06900139,-0.37908533,-0.4329406,-0.09613162,-3.1402326,-0.86732984,-1.0258511,0.62087315,-0.40439907,0.45763016,0.53335446,-0.10851121,-0.32549077,-1.0219631,0.7023777,-4.4672213,-0.088341296,-1.9419007,-6.017216,-5.1917453,0.6981328,-1.5265543,0.20486714,-0.8204523,-0.81263363,0.81807745,1.2482262,-1.3562902,0.0021522343,-0.23689738,1.7228189,-0.5982308,-0.21732667,-1.0518049,-1.5352665,-2.3846493,-4.8999653,0.41657645,-4.4249434,-4.2505927,0.5755148,-0.6847098,0.029356599,-1.5787117,1.1825229,-6.4669,-8.794063,-3.512927,0.42070472,-0.37841693,-0.38166577,0.0038131773,0.546565,-0.021522477,-0.28666025,0.092916764,0.03598197,0.8866814,-0.2525447,0.5292198,1.0755237,-0.64932716,0.56188536,-0.21095899,0.5515071,0.05519402,-0.06361953,-1.1470885,-2.2005792,0.30022144,-5.053544,-1.33425,-0.52893525
1017,-1.6577739,1.4399347,0.59332824,-2.484245,0.15599246,2.9910517,0.4479531,-1.9773862,-1.3737371,-1.7462736,-3.9522595,-0.34726563,-2.9471502,-2.6395977,-5.0918536,-5.1184998,0.16283657,-0.90766436,-3.4173775,-5.324561,-1.5660332,1.4926832,-3.5498176,-1.4273819,-2.0938892,-1.4227471,-2.3673246,0.6801999,-0.77373695,-1.7761782,-0.19702977,-2.1318405,-2.8213077,-0.0635347,-3.188352,0.63590384,0.14397,-0.3858527,-3.5295582,-0.41675887,0.13395916,-0.81271154,-1.1002369,-4.2504363,0.59885406,-4.2356076,-0.5370012,-0.113948576,-3.8589396,-1.6383048,0.4548997,-0.21832903,0.6839143,-0.064430505,0.7136416,-1.8251346,-0.6408263,0.07497418,0.3841124,0.049494542,-1.2651215,2.3841739,2.2439616,-1.6913912,-1.488649,0.3693033,-2.3101115,-2.4192,-0.10298396,-0.12567872,0.11542628,0.8181869,0.10938528,-2.3878999,2.2226486,0.8699782,0.42265788,0.6412818,0.13364917,-0.49848577,0.6961931,-1.0373213,-3.4331765,-0.8406068,-1.274394,-0.23631646,-0.40327328,0.31030586,0.35731596,0.5361826,0.17222592,-0.5493533,-0.56588256,-0.29162744,-0.04125902,-4.199211,-2.3693366,1.5570724,-1.1824791,-1.247883,0.3517298
10174,0.62871724,0.686621,-0.108631775,1.205796,0.0008469224,0.31636533,-0.161077,0.51097965,-0.20342287,-1.7824593,0.23726255,-1.4238188,-2.108,-2.2541084,-1.8277885,-1.7856066,-0.32262158,-1.3408026,-1.8306855,-0.219663,-2.0477107,0.6330832,1.0322247,0.9931977,-1.0716381,0.13185903,1.2903347,-0.66619444,-0.4669573,0.5677767,1.434257,0.65757,-10.0,1.2196536,0.3034444,0.18325049,-0.14340091,-0.33999026,-0.9468667,1.6222696,-2.4522603,-3.6723897,-0.15082255,-0.6361955,-1.1562867,-8.581674,-10.0,-9.586587,1.8343383,2.9726496,0.48677754,-0.1272054,-0.013308302,-1.9413178,0.38678813,0.453628,-1.858719,0.0421627,0.4743705,0.70275974,-0.5669255,0.90331763,0.29571295,1.7153118,-3.6568537,0.092256874,-3.2649426,-2.3865063,0.22196257,-0.35825518,-0.4571216,-3.1448126,-0.64867437,-4.73725,0.20900077,-1.9007142,1.5314468,0.8086628,-0.74170417,-0.22111782,0.0048590917,-0.50503886,-7.754811,-1.1484797,0.08568641,-0.6238358,-0.01782173,0.742773,0.7296568,-1.0374393,1.0392923,-0.3923113,0.048891634,-2.2847056,2.0003188,2.0726547,-3.6181757,1.1186557,-1.9286821,1.4706104,1.1220131
10180,-0.8037069,-0.14900061,-0.25765088,0.4519342,-0.40129814,-1.8816864,0.5340862,4.869217,-0.04615712,3.4017649,0.4739485,3.0485113,-0.36904106,0.91140354,-0.79731524,5.353835,4.352332,3.283463,1.2628311,0.21989714,2.621616,-0.8980638,0.29166132,0.6215732,0.30483186,-0.8858673,0.30590248,-0.26234213,-0.048515737,0.104252964,0.7328434,0.17287333,5.7834654,1.4530697,1.177628,0.17628793,0.19828877,-0.3298601,3.017626,-0.011579871,-0.1277275,0.58734983,-0.1846612,4.770498,-0.25836802,1.5456079,4.4016843,1.6419072,1.3145616,0.9174141,-0.04035431,-0.9547809,0.23022327,-0.25798565,-0.22404146,1.1756809,-1.350744,-0.026295502,-0.46561855,0.33482414,0.5178505,5.697048,6.310046,0.90163267,-0.61164683,-0.2714452,2.4587655,2.6662097,-0.76479805,2.9539971,-0.032155536,0.21053159,-0.5635478,-0.42465,-1.9170315,-4.291337,-0.21500027,0.34059626,-0.11784343,0.057782985,0.2867711,-1.5246269,-0.20111102,0.9090659,-0.18579446,-0.93336415,-0.57796353,0.55212677,-0.50745165,-2.675585,0.010369636,0.8470921,-0.70327336,0.30427265,-0.68417513,2.150543,2.2490077,-0.82042724,0.64560175,0.5320488,-0.07892293
1019,-1.5134065,0.50380516,0.54101396,-3.2629843,0.98209417,-0.5741591,-0.5054104,-2.602116,-0.9018033,-4.155677,-3.3593178,0.08316456,-2.7971215,-2.9759223,-3.0139878,-6.4842076,-0.19937871,-2.8420858,-4.124415,-1.9387726,-3.0022595,0.43629405,-3.7936006,-1.020059,-1.7883521,-0.47656453,-0.79409343,0.5549814,-0.8728381,-1.8507273,-1.6947265,-1.6536173,-5.4201417,-1.4229455,-1.7046762,0.76788265,0.017408654,0.6351826,1.0932555,-0.035786763,0.16756456,0.0013556108,0.18507722,-8.995376,0.54208475,-8.055212,-9.165904,-7.93049,1.0841637,-1.1544173,-0.1142177,-0.7361102,-0.28431377,0.48025182,0.9516715,-2.4870858,0.08774186,-0.73705226,0.12326123,-0.5991628,-1.3395174,-1.9211161,-2.475105,-2.0859842,-5.1515145,0.59964335,-6.475937,-6.204366,0.34625575,-0.24255368,0.9934382,-0.35813552,0.8177651,-3.4488502,-0.6140946,-2.1554651,-0.025658965,0.5283714,0.5780575,0.34088558,0.17304192,0.028396096,-0.048372746,0.19604474,-0.057866976,1.0694783,-0.4006306,0.14589104,1.1584123,1.1096818,1.0442395,-0.055141702,-0.46213877,0.017815996,0.6735916,0.6272917,-4.520137,0.31813884,-3.9435413,-1.2251033,-0.052059487
10190,-1.9635692,0.024645468,0.64400965,-1.0058601,0.07913404,-0.17039047,0.40599942,-1.0368209,-0.8571919,-5.369823,-0.7917071,-0.17403239,-2.200543,-1.2655479,0.2756535,-4.8224077,-1.1985534,-4.1975904,-3.8512502,0.9911927,-3.4178672,0.31849802,-2.4405847,-0.34303245,-3.9297686,0.7785624,-0.6695837,0.4500405,-0.20718513,-0.88085204,-0.207774,0.15975995,-0.5175461,0.5658102,-0.8976867,-0.32529753,-0.1779024,-0.7973435,-2.780971,0.07533404,0.015349388,-0.47766775,-0.28959098,-5.0426083,-0.0043857843,-0.37980086,-0.30863786,-0.30897814,-3.0242589,-2.4900334,-0.068218134,-0.509694,0.38347903,-0.07682234,-0.09490642,-2.4822245,0.5314174,0.28170055,0.25780278,-0.2587167,-0.3805536,-10.000001,-9.961085,-0.63600206,-3.5313544,0.6461197,-2.8258696,-1.9035513,-3.497227,1.5703461,-0.40589234,1.5720861,0.24576363,-2.8080502,-1.9895036,-6.603926,0.34441227,0.023128243,-0.28705913,-0.26447612,-0.71590054,1.3829026,-2.4338913,0.3133581,-0.39156002,0.42080012,-2.6489506,1.2035754,0.55395246,-1.2915553,0.3543659,0.7212503,-0.20854428,0.69520044,0.46860772,-2.0699592,0.12033979,0.3688713,-4.065883,-0.7893605,-0.16196088
102,-0.8133378,-1.1520875,0.24555698,2.2203074,0.420837,-1.7440373,-1.4747827,1.5679166,0.141979,0.33884612,2.1237028,-0.5590508,-0.65750074,-1.7130926,-1.6568711,-4.405247,3.994513,-0.36177364,-1.633142,1.30001,-2.3065212,-0.051426932,2.76505,-0.57086533,-0.87762773,-1.1290134,-1.4534738,0.06838682,0.27248508,1.7376049,0.90627265,1.2652144,1.2141559,-0.12009858,0.33337224,0.2078734,0.13704996,0.8413719,2.1109517,-0.67223203,0.28217676,0.38649815,0.4017056,-2.1117384,-0.20655906,2.4025803,0.66776276,1.6876359,2.1288762,2.1346502,1.0505178,-0.7796148,0.36019126,-1.028324,0.7339258,2.0653455,-0.7502581,0.33206657,0.29616088,0.13922757,0.43149686,-2.5638225,-2.9081569,-1.4598792,-2.9353297,0.31089616,-2.2493086,-3.0840802,0.014375253,-0.26821762,-0.6498478,-1.8013278,-0.15322332,-1.93925,-4.1808662,-1.0985585,-0.3293378,0.60095316,0.22647804,-0.122020304,0.62422764,-1.0759224,-3.6434624,-0.604438,-0.93000615,0.18523371,0.47479984,-0.23437741,1.2900848,0.6531443,-0.9518453,-1.3096604,0.4574741,-0.37860674,-2.0881019,-0.008695871,-2.8262696,0.057927504,-2.509512,-0.89281,0.78060514
10206,0.060773626,-1.1198964,-0.52893615,1.4690408,-0.31627074,0.23727536,0.70099086,0.8442534,-0.5790333,7.1541576,1.2371441,0.85632145,3.5189362,4.9383383,2.390891,8.3514185,0.004527837,7.649878,6.0313873,0.69882643,7.4283686,-0.25966984,1.7323287,-0.38338006,1.5703864,1.1391103,0.9894063,-0.39792523,-0.19333369,-0.8558873,0.22160065,0.07776572,1.722789,-0.0074464194,0.13404855,-0.65224063,-0.04745578,0.50077415,-0.36092845,-0.15602615,-0.61530995,0.13635899,-0.31912112,7.90377,-0.028903514,1.2623278,1.5366156,0.14468177,0.36058986,0.9956942,-0.04147339,-0.12766671,-0.92785466,0.6173952,-0.5520991,1.2679571,0.31939068,-0.28906634,-0.039014235,-0.8327982,1.9659514,1.4188962,1.9383875,-0.11288981,7.1709614,-0.64625746,4.1899943,4.3328414,-0.19983442,-0.023099534,0.35004056,1.774827,-0.5021627,8.8688,4.761126,6.381928,-0.8291531,-0.83662,-0.3140522,-0.5580497,-0.8556974,0.6493302,2.2826412,0.50789654,1.273922,-0.24782789,0.47637206,-0.32533765,-0.76116306,0.09791828,0.58470255,0.585553,0.045040473,0.2979691,0.6001665,1.8096826,4.7102714,-0.602027,7.327012,-0.8167555,-0.28530917
1021,-1.685589,0.08426567,-0.38218915,0.8710109,-0.6716404,0.5061844,-0.13331577,-1.1419973,-1.1242865,1.3582654,1.5414108,0.47718352,-1.4960818,-1.2499017,-1.1491627,-1.0424556,-0.57875526,1.1832137,0.56336063,-0.3876468,-1.5320865,-0.3866549,-0.15152413,-0.69693935,-3.0468516,0.62486094,0.034622163,-0.4348505,0.018950447,0.103643745,-0.28178394,-0.7455701,-1.4222705,-0.3758812,-0.88428664,-0.75090384,-1.1427385,-1.3881608,-0.623761,-1.1904871,-0.22502202,-1.5690212,-2.8779094,-0.070896626,-0.3446903,-2.1757126,-1.5385143,-0.37831658,-0.78033257,0.12403739,-0.10005833,-0.1640175,-0.8061483,-0.6492872,0.3582061,-1.6222425,0.6942452,-0.962855,-0.10719076,0.48980144,-0.9771197,0.6584035,-0.33500195,0.21150272,0.7661908,0.4823194,0.22339317,0.11885387,0.43602562,-0.14344953,0.32771334,0.1753985,0.33997118,0.19839999,-2.6840477,3.0722737,-0.5843228,0.59885633,-0.83883417,-0.035052955,-0.679744,-0.33136976,5.9381714,-0.5833857,-1.0901583,-0.5980871,-1.2391584,1.2614555,1.1354327,0.044401318,0.2394534,1.156313,-0.9746183,0.38040718,0.77432334,-0.67573214,0.5622456,-0.9569048,1.2141516,-2.102707,-0.7515424
1022,1.8675766,-0.2519422,-0.84073347,5.129823,-0.043926388,0.72821414,-0.6604642,1.7881006,3.2126136,-10.0,5.0974894,1.0283694,1.1205248,-0.37310523,2.1295748,3.7558396,-1.4013971,-10.0,-4.2760334,2.0681303,-8.51682,-1.1986804,4.2359285,0.6106791,-0.27196956,0.11227982,0.20024681,-0.14829113,0.24489896,-0.21261536,-0.30373853,-0.47476238,1.0654695,0.12814723,-0.12746684,-0.25557694,0.62098634,-0.32097667,0.49242178,0.32722148,0.8753104,0.19935453,-0.17245556,0.22094606,0.73305315,-1.1771876,3.0507975,1.5368344,4.909243,3.5208974,-0.38224322,0.8221803,-0.13757336,0.11579171,-0.76117,1.2612231,0.42707732,0.583871,-0.61824465,0.5045513,-1.2865283,6.0244102,6.183217,2.1509502,3.6158366,0.20656087,3.1489253,3.2872155,-0.7665646,1.5000061,0.09879784,-1.3624086,-0.4187841,-9.8803005,-0.36728096,-6.6908484,0.1645558,0.4323884,-0.30763757,-0.85384226,0.5048986,0.95429015,9.462888,-1.0046557,-0.024526838,0.11952479,-0.016710997,-0.26013663,-0.22256815,-1.429866,0.100438505,-0.7483968,-0.28690612,-0.042690024,-0.30461496,5.6742606,3.7318504,0.21286386,-9.720602,0.81387424,0.8028116
10221,-0.42178544,1.957963,-0.6733751,-1.9436358,-0.67694396,2.4685264,0.101301156,2.9890177,0.5908899,7.1582417,-3.0607166,2.3998115,5.780714,1.7096953,2.6916764,4.3764696,-2.1465998,-5.79718,4.86237,1.021315,1.0154862,-1.5550693,-3.1112907,0.93601614,-0.6545632,0.3582793,0.32241663,-0.41976497,-0.32639554,-0.7446141,-1.175804,-0.9364308,0.8418353,-0.22639439,-0.9411963,-3.0433245,0.45606434,-1.6026074,-1.7456677,-1.7027857,-2.578588,-0.12795348,-1.615109,0.37623152,1.2306137,5.379093,2.2701657,3.0206342,3.7481966,3.12535,0.29857832,0.18095157,0.23063193,1.0612496,0.13565752,2.2335553,1.836959,0.3088109,0.34078857,1.6311622,0.8220835,-3.2179961,-2.898345,1.8862698,6.815137,0.27766776,8.180465,8.193348,-0.19293962,-0.094182506,-0.7973886,0.36543933,0.16379684,-0.31910002,3.9935303,-0.78715163,-0.95534337,-0.15706804,1.2879623,1.4081607,-0.18753897,0.043102033,3.395347,1.4868193,0.8561262,0.30878386,0.52061117,-1.2418844,-0.47623217,3.7258186,0.40027806,0.7278343,-0.45647204,0.3755381,0.8907556,3.7358088,8.238161,0.32991332,-0.62790793,3.8957236,0.6030711
10227,0.27252287,1.0009489,-0.59687597,2.4694865,0.05410894,0.61045164,0.26281607,0.9613662,-0.012844548,1.7945662,2.2577972,-0.20571405,0.20565176,-0.58676225,0.39497393,0.33621258,0.26039588,2.3491912,0.8170682,0.11459455,0.9950535,0.29801098,1.932481,0.3238794,0.03440988,-1.2608941,0.08995336,1.5453295,0.5933239,0.95409495,0.91901183,0.8531729,-0.79287994,1.6728711,-0.26964366,0.54969907,0.6785227,-0.20508865,1.2194678,0.49450773,1.9779431,-1.4801313,-0.39797878,-0.51417434,0.9038435,1.8073846,-1.2863241,-1.5712016,2.0810144,1.4095659,0.3375278,0.7823146,1.2267232,-0.32646292,0.104025304,1.3103462,0.37676442,0.09616688,-0.1732521,1.2214898,-0.14943689,1.6316409,0.8308627,0.8881898,1.0564172,0.66218346,-2.3691044,-2.2732,0.18284181,-0.7070471,0.30763268,-0.5539278,0.46259028,-1.8681998,1.2218224,-0.21715401,0.7148157,-0.20006165,0.4320011,0.4687611,0.2539928,-0.2632141,-2.9134474,-0.20857845,-0.18281269,0.70136833,0.15639535,0.5901294,0.69612914,0.4204672,0.49500173,0.74982935,-0.19978774,-0.7392044,0.62527823,2.2025166,-3.4288764,1.9701078,1.3218431,-0.13183385,0.34799656
10237,1.1576813,0.56421816,0.6061879,-0.3775999,0.60798705,-0.47859412,-0.81347156,0.93498665,0.107781984,-4.3263435,0.4648147,0.90787256,-2.1401768,5.1828575,2.7995596,0.7193079,0.10964511,-1.6493546,-1.4842076,1.1459746,-1.3695467,-0.82178855,1.9338692,-0.4871934,-0.99980116,-2.508483,0.9736338,0.16285513,0.9942932,-0.14704253,0.21879975,-0.2811661,-4.8313107,-0.6324483,2.7374895,0.8398695,0.71355283,-0.9331294,2.7134993,0.33407825,-0.34633836,-1.3948175,-1.5454215,-5.894552,0.064953476,-7.481667,-4.1500564,-3.9452531,-2.750277,-1.3980489,-0.86565405,-1.4699211,0.4759343,-2.4334812,-0.00896243,-2.9525774,0.4506554,-0.05082766,-0.03843057,0.20403734,-0.76920056,3.5310907,2.968622,1.0622687,-1.5795819,0.24806878,2.3634167,2.8141127,-0.30154547,0.3721308,0.036464475,-1.7927294,0.35782892,-3.3821,-0.20164773,0.23566526,0.73497915,-0.09849079,0.37476435,-0.23779729,0.24735786,0.3394302,-2.4689014,-1.8187411,-1.6061071,-0.46159527,0.7732654,0.55964935,0.29949018,-1.4522312,-0.8535391,0.5849612,1.0842206,-0.881101,-0.44716996,-2.633031,3.05326,0.5224218,-4.540176,0.5717092,-1.0015223
