,ST1077,ST125,ST144,ST16908,ST16927,ST17292,ST17296,ST17333,ST17335,ST17336,ST17434,ST17450,ST17910,ST18015,ST18016,ST18017,ST18026,ST18090,ST18395,ST18604,ST18765,ST18766,ST18771,ST18777,ST18778,ST18779,ST18780,ST18791,ST25588,ST25589,ST25596,ST25597,ST25617,ST25624,ST25630,ST25633,ST25640,ST25641,ST25644,ST25646,ST25649,ST25678,ST25680,ST25684,ST25687,ST25693,ST25694,ST25709,ST25712,ST25715,ST25718,ST25719,ST25723,ST25724,ST25729,ST25730,ST25733,ST25750,ST25754,ST25756,ST25769,ST25774,ST25775,ST25776,ST25777,ST25783,ST25787,ST25788,ST25790,ST25791,ST25792,ST25798,ST25802,ST25823,ST25824,ST25831,ST25834,ST25836,ST25837,ST25838,ST25840,ST25843,ST25845,ST25851,ST25859,ST25862,ST25863,ST25865,ST25870,ST25901,ST25904,ST25911,ST25915,ST25916,ST25920,ST25929,ST25933,ST25945,ST25954,ST25956,ST25957,ST25959,ST25961,ST25967,ST25969,ST25974,ST26007,ST26015,ST26022,ST26050,ST26052,ST26055,ST26074,ST26091,ST26099,ST26139,ST26140,ST26248,ST26258,ST26263,ST26266,ST26329,ST26337,ST26360,ST26363,ST26494,ST26603,ST26604,ST26608,ST26764,ST26870,ST27079,ST27539,ST28040,ST28135,ST28140,ST28141,ST28265,ST28309,ST28390,ST295,ST296,ST37,ST606,ST621,ST622,ST623,ST639,ST647,ST659,ST713,ST717,ST766,ST968,ST973
3098,-1.0591555,0.4020936,0.8025363,-6.5558996,-0.13634329,-1.8900945,-0.22201417,-1.8832552,-8.26325,0.57115626,-1.2505621,-1.3398871,-4.5707607,0.5796284,-0.08128194,-1.5582832,0.25132632,-0.36511302,-0.12894377,2.4084861,0.6803291,0.5599089,-2.3713558,-1.5281876,-0.6469902,-1.3379571,-3.3276525,-0.5564195,-0.83609605,0.3358054,0.7901707,0.2983786,-0.31543165,-9.551149,-8.266789,-6.4554634,1.592392,-3.0102599,-0.19994986,-3.411879,-1.4194036,-3.2248135,-0.5147188,-0.2791171,-2.5395818,-0.50998515,-0.34507668,-0.9587413,0.012342483,-5.9900956,0.90770674,-4.1449575,-0.40098,0.59731686,-0.59561014,-1.3730106,-0.4086297,1.300164,-0.24155396,0.07513666,-1.1874839,-0.42567742,0.2794291,1.307682,-0.18068904,-0.43334,0.6053207,-0.56911904,0.27192408,0.9663046,-0.2687308,-0.18714136,0.07418203,-0.6693527,-1.7552841,-1.0337406,0.7834183,0.026569352,-0.22865736,-0.046759665,-0.0949873,-1.3438705,-1.1195731,0.22487767,-0.03709627,-0.5011903,-0.41804752,-0.11929287,0.22588533,0.25782472,2.5152135,1.5886647,0.8184245,-0.16124134,0.17759687,1.1888888,1.2912593,0.41240352,-0.35557246,-0.44448188,0.46898296,-0.7980805,0.67914194,1.2843384,0.4941098,0.9842659,0.7185414,-0.08402699,-3.2100787,-0.34014195,-0.76990056,0.1383776,1.2348953,0.8603543,-0.6199471,2.0826144,0.58061063,-0.3324017,0.344593,0.20746937,0.002407536,0.416795,-0.8554669,-0.62313807,-0.38141134,0.29025513,-0.7748455,0.0050887764,-1.4066942,-6.271415,-0.5557293,0.4660614,0.26807344,-3.6171484,1.6575218,0.8386238,-0.24434745,-3.7536232,-1.1502683,0.0012575388,-0.13523176,0.68236446,-0.7548819,-0.7967061,-0.049648434,1.5275066,1.6495624,-1.5221733,-0.2883888,0.40406233,-1.221961,-0.7090664,0.84065247,-3.6722794,-0.016800828
310,-0.42462793,-1.2063981,0.10483375,-8.1479,0.34128815,-1.7390754,-1.0555985,-3.5853465,-9.116449,-0.94427574,-1.8955251,-0.167811,-2.2490067,-1.3988899,0.12790944,-2.9773273,1.415639,-0.18150705,0.63312846,0.09448466,0.25528872,0.48624635,-2.2623718,0.6994402,0.3802051,-2.1674328,-1.3649392,-1.1020095,-0.10853468,0.5867131,0.2607836,-0.9537103,-0.5498514,-5.2443,-2.5062637,-5.586111,0.22698265,-4.0239754,-1.4669639,-3.7288864,-0.5645473,-0.6396735,-1.2978275,-0.2250449,-0.7865069,-0.33565974,-1.2784626,-0.704191,-0.45276976,-8.635758,-0.56576467,-4.415181,-0.59219116,0.8206163,0.8570329,-0.7885534,-0.82473046,0.77602446,0.7148603,0.61794144,-1.125139,0.17957675,-0.043346636,-0.04525712,0.20316736,0.3805845,1.8218462,-1.3485248,0.92264235,-0.7319293,-1.2806057,0.30108467,0.30771187,-1.4542614,0.42160276,-0.053779423,-0.3623322,-0.13839927,-1.5942973,-0.4926793,0.5121997,-0.33492303,0.1879631,-0.027434599,0.107976794,-0.79514825,-1.4190979,0.04489012,-0.26068848,-5.3627987,-2.0116358,-1.111905,-0.8529527,-2.0335026,-1.0000533,0.8112005,-0.36216652,1.1381733,-1.1780427,1.1504548,-0.840039,-2.2831988,-1.0940495,-0.33041495,0.22604214,-1.692371,-0.068066776,-1.0131812,-1.7547966,1.1149194,0.5651988,-0.54268324,1.4087192,1.3644209,-0.10490725,-1.2870564,-0.6172133,-1.283954,0.08501478,0.73384374,0.93313396,-0.31616586,-0.60286826,0.50754416,0.9194313,-1.7228096,-0.1432586,0.26044202,-0.197076,-7.6147256,-1.0284717,0.7019969,-1.2949758,-2.4291306,-0.32772362,0.29065537,-1.0042782,-4.5725403,0.30329245,0.5924462,0.5123342,0.22852463,-1.2455527,0.20557635,-1.1497049,-1.5720387,-1.4700855,0.10761589,-0.058250666,0.19188203,-1.1032578,0.6220507,-0.0145174265,-3.5790393,1.3553147
3108,-0.76370436,-0.416337,-1.0218486,2.11175,-1.1818535,0.26929832,-0.3934333,-0.53666174,1.3626,0.59756327,-0.1279656,-0.35323107,0.39979023,0.98235035,0.4114954,2.3076136,0.13467762,-0.8060438,0.6407134,-0.6694041,0.822007,-0.13688111,2.0394506,-0.45444554,0.41020337,-0.10528076,0.86068916,-0.82177854,-0.78347147,0.01801613,-0.38526884,-0.6138372,1.1327813,5.06485,4.28456,1.461769,-0.7130553,1.8677545,0.38129422,-0.69996274,-0.8281997,0.35331592,-0.12263352,-0.26919675,0.7348068,-0.5529932,1.2692168,-0.4701296,-0.58035505,3.5209582,0.95216286,2.6035619,0.7885481,-0.021151012,-0.1489978,-1.3559551,-0.57154506,0.7699353,1.2480313,0.98220867,-1.4490168,-0.83271694,-0.59035116,-0.77656245,-0.22945721,0.019613095,-0.9340111,-0.5046905,-1.2374593,-0.6067896,-0.14765802,0.605672,0.33148474,2.1117651,0.015010767,1.2786845,0.524345,-0.20841631,0.5549395,0.36892322,0.6445478,-0.00029239058,0.3238921,0.82080823,-0.023729414,0.9727768,0.6569394,-0.45195273,0.3440464,2.0821433,-0.63379055,0.12257995,-0.75309473,-0.287005,2.1101317,0.013982624,-0.51761603,0.30431753,0.10242039,0.1372699,-0.044495463,0.57625705,0.095146,0.19393514,0.91888404,-0.2875244,-0.50877327,0.95508087,0.49305066,1.5816673,0.11409962,0.56296563,-0.1183081,0.011177748,-0.7781404,-0.55028015,0.01144217,-0.3112004,1.0543914,0.20151334,1.6204379,-0.39695546,0.35872203,0.5235542,0.22506051,-0.11277118,-0.045673005,0.3167122,-0.67761487,4.520279,-0.23836255,-0.32217032,0.031652585,1.3687276,-0.47824275,-0.5884153,0.12830004,0.85332227,0.078403145,-0.37608004,-0.5709895,-1.307108,-0.40563974,-1.0458295,0.16903065,0.21844862,-0.60392034,0.18560298,0.13727716,-0.009635884,0.18532829,-1.0706005,-0.3566671,0.94889444,0.5609041
3122,-0.23212835,-0.0014025047,0.7950964,2.493,-0.19769973,0.7126714,-0.0829331,2.0883331,2.68265,-0.13657579,0.96373963,-0.60507977,1.9163417,0.39485994,1.0390166,0.7076142,0.30078012,0.119516574,0.21097548,-0.10702729,0.9550693,0.51844406,0.940478,-0.5167805,0.100135475,0.65098387,0.43887293,0.9886972,-0.5310348,-0.29648328,0.6459183,-0.61490935,-0.081020445,1.96175,2.490392,2.7937312,-0.29095814,4.8377423,0.5777049,1.8924495,0.4111817,1.485985,0.29178157,0.6079932,1.2318071,0.42584747,1.0170519,0.3760713,0.22093266,5.7665825,0.18474743,1.4351058,-0.16469815,-1.1800404,-0.35439312,1.3227457,-0.53972435,-0.055888623,-0.33628482,0.00071567297,0.6993761,0.89161265,-0.34676194,-0.11555946,-0.1603005,0.7116269,-0.56898206,0.7971781,0.5005512,0.0806427,0.67798877,-0.07063791,-0.23710456,1.5205864,0.20238695,0.79144955,0.8061708,-0.0911767,-0.02256769,0.39735836,0.3919766,1.3113682,1.0609777,0.16213363,0.09632811,0.7223208,1.3120371,0.0058940575,0.24063091,2.876261,-0.6767444,0.18471786,0.37373835,-0.09886059,0.29222894,-0.06452918,0.21096027,-1.2948682,1.589817,-0.23866671,-0.15231746,0.5321988,0.22706133,-0.5221755,-0.57145643,0.5444686,-0.14776948,0.92893875,1.5586503,-0.06554346,0.60516,1.2085899,0.6303146,0.67026734,0.29831505,-0.38581568,-0.58041155,1.7019002,-0.25409046,0.57344186,1.3830237,-0.44785184,0.89268345,0.54452175,0.18852732,0.15479049,0.366084,0.0057045817,1.5237554,2.865848,1.1893786,-0.62481797,0.682673,2.1544473,-0.39170787,-0.6736759,0.282279,1.64104,0.54957104,0.04193291,-0.006539665,-0.5417502,0.11583599,0.88576657,0.9941261,0.2663667,-0.04038307,2.3578153,-0.23897086,1.0578064,-0.29781833,0.28061026,-0.24473031,2.0935032,0.19388872
3156,1.0677325,1.1634138,1.2040787,2.99345,0.059308197,1.3359468,0.50776744,1.5678962,4.4254,-0.077911004,-0.13538682,1.6834912,1.9026165,-0.16858909,-0.5257194,2.9925542,1.9825764,0.70457536,-0.27902883,0.17481813,-0.47810367,-1.4009366,0.7265146,-0.45610052,-0.8332614,0.9950943,0.8309066,2.1855562,-0.265399,-0.5629352,-0.1316135,0.98434377,0.84164596,5.6328,2.104704,4.1061497,0.79739124,1.0375253,-0.008441772,2.6584153,0.69165343,4.0012846,1.1393039,2.2358465,2.9236927,-1.9119909,-1.5322684,1.2844629,0.1654829,3.93741,-0.37191767,1.4347272,-0.336083,-0.049517736,0.025791742,-0.13189782,-0.6295967,0.26791328,0.8449863,0.24022716,0.12186396,1.3869051,0.23459953,-0.17754222,0.13129064,0.12317079,0.8388976,-0.64456856,0.70218813,0.027700573,-1.0148141,0.9433338,-0.1826615,2.5272634,0.60876054,0.38017243,1.4040587,-0.623836,-0.18202111,0.17057578,0.50590134,2.0048656,1.7235743,-0.4846861,-0.968256,0.7069927,-0.19692251,0.121055834,0.43322304,3.8246512,-0.026782103,-0.8106417,-1.4683663,-0.99659485,-0.5995259,-1.5090507,-1.1815546,-0.12427756,0.9291402,1.3341995,-0.22512378,1.0475981,-0.3922978,-1.4181769,-0.051101357,-0.5142255,0.58016706,-1.1068193,1.2825907,0.33793673,-0.7013681,2.8293571,1.005953,1.9289832,0.68790305,0.8236402,-0.5190768,-1.8989913,0.44423118,-0.033609495,-1.2487634,-0.054392204,-0.34869736,-1.9458275,-0.26589784,1.0222901,-1.319896,0.36721072,-0.78891706,2.3497972,2.4007099,-0.15524298,0.13087536,0.6870296,-0.26673582,-0.03182575,0.7003033,3.0130696,1.1181116,0.07452199,-0.32671407,2.0443172,0.16429459,1.0531228,-0.025848985,-0.27502686,-0.44484574,1.450454,-0.1659331,0.37143987,-0.5070891,0.52299947,-1.5310178,2.7458975,-1.105118
3157,-3.6985936,1.8067362,0.7178031,-3.53475,0.7776419,-3.341083,-1.637301,-0.51812404,-2.7353501,-1.3223872,0.065247655,2.7589374,-1.8098255,-1.5943687,-0.75209534,1.6017843,6.0745244,0.108844906,-0.16819663,-0.60418934,-0.07686141,-0.77124375,-0.624524,0.3907481,0.21666539,-1.3308976,0.9981766,1.6854659,1.3437008,2.0585246,0.63759696,1.7112062,-2.322753,-2.5016499,-2.825071,-4.178204,-2.3901317,-1.7861854,-0.35694534,0.944655,1.5592518,3.108282,-1.4192989,2.2122219,-1.596065,-2.281666,-1.2444746,1.1597599,-0.13215724,2.2962117,-0.7501693,-3.369695,-1.8099806,0.5387219,0.15517002,-1.4190803,-2.204093,0.01295346,0.17791502,1.3145859,0.23153538,1.7968836,0.7053044,0.5251256,1.8684337,-0.89292836,0.43860358,-1.5124401,-3.533827,0.47917706,-2.719149,1.8269694,-0.22749887,3.1749368,0.381855,1.294435,-1.2606902,-0.34718966,-2.4447534,-0.56077445,-1.5518357,0.5912554,0.84332144,-0.51565725,0.3123926,1.4536791,-0.85546064,1.0989544,0.24321799,4.542849,-2.9137063,-2.3799236,-3.2507718,-5.0563006,-3.100198,-1.598388,-3.1534405,0.43073744,-3.9540095,0.100076176,-1.41465,-2.9938962,-1.8473234,-3.0586305,-1.1262527,-3.8931608,2.1206248,0.58477676,-0.63291395,0.25005555,-1.2637422,3.4613483,1.2082022,1.2614381,0.20934314,0.07408458,-0.14363971,-2.1494622,0.3063864,-0.13477041,-0.21132249,-0.9286643,-0.51552945,-0.4794532,0.60041684,0.39058977,-0.9371477,0.24672991,-1.4240276,-2.6727767,0.6663888,1.354325,-0.7245163,-1.8591812,-2.5436552,0.6446558,-0.76943207,-1.1163368,0.33424786,1.0606774,0.65663815,2.4530954,-0.15138096,1.0276219,-3.5611372,-0.46449572,0.70815235,-0.052934498,0.38617712,0.5820011,-0.64738095,-0.18141851,-0.061381675,-1.0921768,0.8845756
3162,-1.4596921,-1.1201602,-0.49032915,-0.7162,0.9163718,-1.1308396,4.3171263,-0.6433008,-1.32575,-1.6981738,1.0428658,4.643683,-0.596813,5.8187804,1.2298882,8.804983,9.172316,0.016175028,-0.9404373,9.20565,-1.5557835,-1.7211304,0.5317605,-0.11663845,0.9621931,-0.47869718,3.3138633,-1.1122508,0.84664834,0.62513304,0.44377318,0.415302,0.18786988,-2.6926498,-1.4628645,-2.187178,-0.6490238,2.5661309,0.7622481,-1.5768265,-0.7150959,0.55250597,-1.2308991,0.54471743,0.80250746,-0.17454347,1.4931288,-0.66760397,0.42608902,-0.060920894,-0.6907184,2.2777777,-1.5130903,0.23355097,-0.08888168,-0.052140504,-0.2380569,2.2856534,1.2838174,1.1345601,0.8559244,2.030139,-0.5427121,0.40434855,-0.7210536,-0.0837688,3.248576,-0.96015525,0.97268176,-0.7251033,-1.1316671,-0.8400099,-0.4179525,10.000001,4.512959,5.538155,-0.21919195,0.75612223,-0.42003438,-0.70641935,-0.27232322,5.913624,5.355291,0.58997124,0.42955846,-0.42554668,-0.7635417,0.3228857,-0.46964267,8.649897,0.6291037,-0.87655234,-0.16085742,0.58202213,-0.6663377,2.0657606,0.65820736,0.5705332,-1.6676934,0.9421185,-1.1981021,-1.0969373,-1.019721,-0.5834119,0.0612278,-0.910136,-0.21679369,0.57968926,-0.89880633,-0.33803588,2.1401803,-0.036454115,0.007838562,9.586351,0.036378082,-1.0539404,0.11471303,-0.58911496,-0.64649844,-0.65779334,0.5382823,-0.836032,-0.5519421,0.44988447,0.14315401,-1.6037077,-0.83250463,-1.1684314,0.3076462,-2.0133188,-1.1506423,0.5685165,-0.025375243,3.6646898,0.23125204,0.08591897,-0.7899058,1.1563392,0.2885136,-0.35579383,0.42177597,5.7831373,-0.9692497,1.674892,-0.42821008,2.7320938,2.0706964,-1.4466957,0.23789904,-0.13750905,0.052056298,0.2716001,1.0086716,-0.5991701,1.5805423
3202,2.6217191,1.0623934,0.7920181,3.39255,-0.7019202,0.7537014,0.57394075,1.9070094,3.8658,-0.4262141,0.4598934,-1.1468621,1.2240285,1.2795392,-0.20022035,0.6685492,0.06415934,-0.0809727,-0.29467332,0.22683375,-0.3261845,-0.6285334,0.97688323,0.047776844,0.031337112,2.0430167,2.4663315,1.0694528,-0.2003709,-0.061451882,-0.5879305,-0.05998388,1.0736501,2.8264499,2.7091265,2.4579825,2.5334625,4.702735,0.1741259,1.4264538,0.29757398,1.1686697,-0.50235516,0.44516662,1.8749049,1.0721132,1.6670878,1.6830295,0.540478,4.944533,-0.32664332,3.5815063,0.003915321,-0.7898525,-0.97652435,-0.25761774,0.11764328,-0.15792733,-0.4008708,-0.5861493,0.368214,0.16691284,2.756547,-0.4915482,-0.07222412,-0.4776035,0.84512675,1.7579596,0.56566894,-0.5509661,0.51693255,-0.3725028,-0.31259418,0.7029552,1.819827,0.37459353,0.26785764,-0.31868443,2.3297157,-0.0128591955,-0.06445706,0.8447112,-0.31833333,2.0493271,-1.145993,0.11575382,1.7532009,0.14648029,1.2310033,2.3624027,1.0238247,1.710636,-0.13618791,0.58193207,0.008687833,2.0593894,1.4569553,-0.6278281,1.3097429,1.0399213,0.9906595,1.0496274,1.9798223,-0.06948815,-0.122231156,1.9942036,-0.026348084,0.990062,1.2350817,-0.5711454,1.5029689,1.1998482,-0.18392202,0.09947426,1.2985034,0.26593766,0.12200169,0.6272041,-0.7564988,3.3815906,-1.2368743,0.7683301,-0.7586999,0.45265305,-0.80077994,1.1336088,0.06907056,0.8200659,1.9691975,1.8141491,2.497932,0.04536861,0.25657046,3.5925827,-0.5379067,-0.61100084,0.5845141,1.4932005,0.36109263,-0.22154646,-0.110859424,-0.4178033,0.05526531,0.9234202,0.52170247,0.35938483,1.5883412,1.3000307,-0.9911436,0.85452574,-0.06442382,2.5685985,-1.2831645,3.3555212,3.559043
3206,1.1584451,0.9447915,-0.57799935,2.1442,-0.4524267,0.793174,1.0308037,1.1248393,1.9354,0.037705734,0.37533346,1.5904664,2.7252507,1.1828496,-0.21371582,0.53177154,0.7834548,-0.3583369,-0.42518005,-0.14050768,0.5819819,0.55274063,0.3313877,-0.27535352,-1.2833817,0.023266494,0.56262594,-0.50082886,1.6095977,0.17502445,-0.024551801,-0.0379734,0.55786824,2.2807,2.2142854,1.6168715,0.2419005,3.854191,1.0353785,0.82490003,0.82571566,1.6395745,-0.47870547,-0.39152685,0.8582302,-0.59914964,1.6356432,1.7549148,0.10765776,2.7299469,0.67081535,2.3738613,-0.92153364,-0.15364714,-0.42280123,0.83878887,1.8798283,-0.53002465,-0.15922081,-0.21802439,4.6305804,0.6445714,-0.26320922,-0.67265606,1.0350189,-0.2922879,0.6236391,0.3722104,-0.07155551,-0.05410833,0.2188409,-0.2859071,2.5360706,-0.68994796,1.5481572,0.35883826,-0.29843703,-0.71945727,-0.24555878,-0.36963588,0.69313854,0.54420674,3.5321174,-0.007871807,-0.94600105,-0.14242055,0.77436316,-0.1389339,-0.14784244,1.2658195,0.28916657,-0.36851817,-0.12624729,0.28284132,0.020835668,-0.13887943,-0.23124483,-0.4479493,0.4391401,1.652139,0.67902774,0.052134573,0.15115759,-0.6137193,-0.42068502,0.9772425,-0.588822,3.1789863,-0.1317252,-0.8850248,-0.39673403,0.68277395,1.3941095,-0.26311252,0.45354944,-0.32293093,-0.58583415,1.8467147,0.40147585,-0.4503342,0.33419967,0.1989541,-0.19404767,0.42287606,-0.0995428,0.7560442,0.45009783,0.07581204,0.6305093,4.1602845,0.26267007,-0.28281167,0.44272712,2.1919298,-0.7346833,-0.64451975,0.29730636,1.9421425,-0.17516217,-0.20393321,0.23156534,0.37384537,0.33335748,-0.3428933,0.28478476,0.96066105,1.4851623,0.36490613,0.7875512,1.4151936,0.48448053,-0.09416708,-0.548716,1.9976993,2.964173
323,0.8082701,1.0507181,0.36638874,1.89605,-0.6099905,1.4851234,0.20372897,2.9464016,3.71305,1.0734273,1.7014759,0.051749945,0.76525784,0.6732465,-0.07219808,1.1310203,0.24546298,0.6147575,0.00794931,0.30451,-0.7718003,0.103862375,1.7952032,-0.14982304,-0.21530499,0.9219839,1.7261245,1.407243,-0.21594977,-0.08123003,-0.7123909,0.11257985,-0.17570081,2.75665,2.0492592,2.796694,-0.20725246,4.1650805,1.6436908,3.026391,0.12692678,2.0244927,1.7751244,0.60057783,1.3154283,1.5268996,0.36436135,1.7965162,0.4490546,6.164157,-0.3124672,2.7430165,0.2920345,-0.75468546,-0.55946153,1.3019962,1.0559878,-1.0816255,-0.57461786,-0.7223932,0.24931026,1.0407537,0.60766613,-0.324209,0.16058871,-0.3538528,-0.4488252,0.8231032,-0.0376496,-0.039473034,-0.024928898,-0.33838302,-0.3825492,2.375266,0.8081012,0.2756362,1.2491655,0.2183016,1.5116005,1.3977292,0.74702555,1.3890882,0.5815609,0.70729953,0.8631137,-0.0984407,-0.41929847,-0.4346261,0.33920464,3.7208378,2.3987741,1.1038924,0.5642504,1.1316999,-0.6422843,0.20976919,0.8490341,-1.593154,1.4132898,0.37147588,1.7365602,0.758982,0.65769553,0.5841361,-0.57473576,1.1805034,0.3834737,2.0826497,1.7859765,-0.30154562,0.30221996,0.50415814,-0.49314407,-0.2606133,0.9704923,0.8258007,0.3924062,0.080590084,-1.1912017,-0.35782224,-1.6531087,0.2196735,0.24177004,0.34753692,-0.2528143,0.046174437,0.012325687,1.7667954,0.85561246,2.2303176,0.9886374,-0.42737958,2.8047874,3.1635559,0.070390284,-0.55370927,1.0937078,2.2171078,1.1848662,-0.13785405,-0.64400417,0.038820527,0.29673618,0.6012335,1.0050102,1.7548438,-0.25097603,1.6466284,0.64109206,0.15801261,0.51339394,1.0377342,-0.772113,2.6176782,-1.3010395
3251,0.017619535,-0.60345465,0.60516596,-0.86445,0.5565297,-3.2014782,-2.2802052,-1.0992252,-2.6094499,-0.20686443,-2.920735,0.018411309,-0.46100703,-3.7604299,-0.06471274,-1.7687832,0.49435455,-0.79373604,0.7311848,-0.8150537,2.2442126,1.0070292,-0.557722,0.25517908,-0.7495301,-2.4257472,-3.3027992,-2.0286627,1.0119495,-0.5994276,0.52627516,0.7603967,-1.2312552,-1.56085,-0.10354454,-0.55701935,-0.3236542,-0.85267115,-0.5658216,-1.2758155,0.21946928,-0.841871,-1.1057628,0.021288112,0.50805664,-0.5266332,0.05484742,-0.94814223,0.09830364,-2.1566331,-0.21839064,-0.3975386,-0.14685293,1.3694379,-0.02289642,1.0586083,-0.7884391,0.117842115,-0.020958543,0.60109913,0.12600034,-2.6324954,-0.9817769,-0.10660797,-0.431571,0.37534073,0.90196866,-0.5912647,0.4443934,0.93453485,-0.76536775,0.24389295,0.9041681,-2.9322321,-1.0568147,-0.41476792,-1.0750864,0.29960418,-1.3112458,-1.3207178,-0.9187747,-2.0299969,-0.006285906,0.554752,0.4457605,0.39007518,-1.2653278,-0.067402676,-0.8976274,-2.701429,-3.4733653,-2.272352,-2.1530828,-4.112588,-0.67900485,-0.6732266,-2.6764593,1.4081156,-1.5473099,0.5530199,-1.4495898,-2.5087323,-0.97775006,-2.671537,0.056690514,-2.9212296,-0.045284837,-0.19105372,-1.1116562,2.1187766,0.6298808,-1.4379504,1.4738369,-1.2916906,0.7062459,0.93558854,-0.526086,-0.23990077,1.0970982,-0.13049597,1.7583612,-1.1039368,-0.11172655,-0.5025674,0.7451728,-0.52467716,0.27475703,-0.021782398,-0.37086925,-2.2850275,-1.6113905,0.35674867,-0.89002633,0.7593516,0.5560883,0.11030226,-0.9630492,-1.3716868,-1.384554,0.5734394,1.7898504,0.4819899,-1.0529739,-0.9936441,-2.8688238,-4.1613326,-5.261922,0.45166674,-0.02215834,-0.5739296,-0.33508208,0.055540726,-0.21605955,0.47477973,1.5645165
3280,-1.0706453,-0.25527477,-0.6735455,-1.5710499,-0.6052928,-0.8450848,0.849581,0.76652575,2.9715,0.08460596,-0.0133422315,-0.22616492,-0.61739695,2.0197778,-0.6131123,1.2446567,-0.071355104,-0.8664556,1.9742554,0.7812305,2.061089,0.21126013,0.58954823,-0.29134485,-0.3655336,-1.4845489,-1.5281727,0.51282454,1.4354243,-0.77222097,-0.600895,-0.23366658,0.68779033,-1.72565,-2.47888,-2.0577686,0.3259328,-2.3361053,-0.9127543,-2.4795847,-0.8163583,-0.6647208,-1.0900307,-1.4114393,0.13131392,-0.78338516,-0.06928471,1.3142251,0.21004695,-2.9913301,0.36988324,-0.61725295,-0.11634457,-0.2130461,0.4711515,-0.18074405,-0.78011835,1.7085128,-0.21317157,-0.18290877,-0.906652,-0.9783147,-0.5810883,-0.25288713,-1.7015735,0.22250733,-0.2972356,0.16053303,0.6730203,0.0048561096,-0.46798143,0.38801068,0.2272648,-1.6963546,0.029338777,0.428639,1.0474019,0.12174347,0.42092976,-0.021049976,1.1985307,-0.062217824,-1.2222877,0.81109726,-0.035354972,-0.22887334,0.07604657,-0.9909599,-0.59278256,-0.5965133,0.541301,0.900108,0.9359113,2.5231419,-0.17189294,0.38619646,1.4849558,0.61544526,0.910534,-0.005473584,-0.2513613,0.91879356,0.50688297,1.1364697,-0.07487774,1.4415958,0.81010944,-0.65519124,-0.99116594,0.7271358,0.8709396,-0.7974534,0.14487302,0.08171941,1.266427,0.85375607,0.9003614,0.91600174,-0.23532689,-0.38019627,3.1339073,-0.26365542,-0.083927944,1.6270784,0.5940622,1.0364323,-0.4374597,4.1764135,-0.8066087,-2.2722874,1.4395382,-0.31260657,0.18308859,-1.7258912,-0.4596624,1.4867548,-0.15079513,0.70485693,0.04825808,-0.1984024,-0.23034164,-0.5929761,-1.0034691,-1.0406531,0.95567614,1.9493546,1.5382755,-0.77918017,-0.08118622,0.34766093,1.8087208,0.10550378,0.3818081,-0.5527571,-0.816993
329,-0.3613085,-0.24578413,-0.036151614,-0.9427,0.08532027,0.17327613,1.722433,1.5669832,-1.8589001,0.16147709,-0.0323425,0.79064703,-0.55502415,2.2836595,-0.5488523,2.2656674,-0.39614323,0.3521636,0.47130406,-0.58883893,0.45560783,0.33715555,0.7812605,-0.34586912,-0.288581,1.3236861,1.9736766,1.0613505,-0.17268911,2.6631994,1.4428327,-0.66644704,1.300347,-2.3933,-0.8194311,-2.0454645,-0.44923496,-0.43291634,0.06290236,-0.49304628,1.5699837,-1.1402171,0.58029413,-0.2380814,-1.0072111,1.3837693,-1.8991292,-0.08282268,-0.25840294,-2.5800033,0.15095234,-0.92492634,0.16630606,0.45363483,0.81155825,-0.27734447,0.7429917,1.4726411,0.07971179,-0.09846762,-0.64593095,0.64309573,-0.17527616,0.36500838,0.8692905,1.2382295,0.47279143,0.11456509,1.7636144,-0.1594483,-0.49401057,0.33292493,0.28601742,1.1981413,0.5605428,0.9322007,-0.9608689,1.7638297,-0.36763445,-0.12156907,-0.15866867,-0.07124326,1.0826714,0.60214144,2.0480175,0.92330873,2.0036664,0.6399832,0.1693466,-1.3272686,0.47180122,0.9375018,-0.10829591,1.2504351,0.89551485,1.2132236,-0.0787286,0.5022323,-0.34920508,0.61646146,-0.2860819,-0.4022757,-0.04500401,-0.6133025,0.24148473,0.33204126,1.0505297,0.3283738,-1.0131402,0.49996966,-0.3290921,1.0476264,0.5827314,1.8151926,0.8586655,-0.46392512,-1.0472637,0.15198433,0.3930331,1.6538526,0.90391314,0.18541154,1.1480086,-0.11673778,-0.2795143,0.8051903,0.5622692,-0.030873716,1.6705062,-1.8947268,0.15879259,0.053103417,-0.38808718,-0.22839311,0.038449794,-0.5833315,-0.45316228,-0.23429775,-0.41102275,1.1620312,0.0018504485,-0.029534906,0.0741421,-0.83903694,-0.49101353,0.15875103,-0.28381795,-0.4401332,-0.34226698,0.1005608,0.04979436,0.30210957,2.2193427,-1.0042627,0.5729896
