,ST16924,ST17220,ST17263,ST17530,ST17584,ST17589,ST17626,ST17700,ST17722,ST17802,ST17956,ST18022,ST18776,ST25585,ST25588,ST25604,ST25612,ST25617,ST25624,ST25636,ST25640,ST25641,ST25644,ST25680,ST25712,ST25723,ST25724,ST25727,ST25733,ST25735,ST25738,ST25748,ST25754,ST25756,ST25774,ST25778,ST25783,ST25785,ST25792,ST25802,ST25823,ST25837,ST25838,ST25840,ST25849,ST25870,ST25871,ST25883,ST25889,ST25901,ST25904,ST25913,ST25920,ST25938,ST25945,ST25947,ST25956,ST25968,ST25998,ST26024,ST26044,ST26070,ST26090,ST26111,ST26112,ST26210,ST26237,ST26242,ST26349,ST26374,ST26376,ST26528,ST26628,ST26673,ST26678,ST26737,ST26745,ST26764,ST27058,ST27219,ST27223,ST27243,ST27284,ST27399,ST27403,ST27522,ST27526,ST27540,ST27602,ST364,ST377,ST403,ST502,ST609,ST61,ST610,ST621,ST642,ST647,ST652,ST689,ST823,ST967
25839,-1.2827383,-0.4166982,0.5383297,0.25402316,-0.8157116,0.07455282,0.23520368,1.7406352,-0.22167483,-1.0024476,4.5278,-1.2293321,0.52571625,-3.106592,-1.8532819,-1.9782171,-1.248493,0.63325,1.7089,-0.47862855,-0.5699755,0.4955405,1.6200964,0.6049129,-0.6996987,0.8886795,0.34447327,-1.2541647,0.32422996,-0.04433465,-0.0075731147,0.97204995,1.3325417,1.5247332,1.1791558,0.17272478,2.0270114,0.22507817,0.67305005,-0.4601442,2.149074,-0.072918475,-0.9658309,-0.4843441,-2.041751,-1.7218577,-1.3076549,0.70062304,2.868379,3.385539,0.8856894,-0.111279845,-0.13543236,2.9815147,0.807615,2.8305087,-0.09861573,0.12909609,-1.540629,0.23893915,0.47956645,-0.07042523,1.0867498,2.45915,-2.094223,-3.2251196,-0.638428,0.45159778,0.32124087,-1.4095236,-2.6224039,-1.4313738,-0.3975276,0.6981017,-0.121072076,2.908648,-1.3175077,2.467183,0.498568,-0.26872617,-1.3914462,0.36680347,-1.0504061,4.93855,8.671961,-1.6478293,-1.4965054,-0.7773664,-0.56744653,-0.15582566,1.81075,0.53007674,-0.49657688,0.403741,-0.2629773,-1.7892537,0.099505186,-3.490458,0.101237655,0.35896692,-1.1045262,0.30372193,0.9408565
25874,-0.7089364,0.63047737,-0.5800476,0.7817538,-0.19125164,-0.31263974,-0.53245246,1.3637812,0.8732229,0.05453924,0.082699984,2.3126473,0.9598168,-0.34461558,5.805936,0.0009781867,0.059536666,0.45659998,3.2482,3.1253462,-0.18885173,3.807643,-0.6566281,0.5114358,-0.60638887,-0.053036302,-0.73530185,-0.04801006,-1.2282374,-0.30227643,-0.6467812,1.2312,0.79188406,0.7393627,1.4418013,0.22899966,1.2440552,-0.2682053,-0.4179,0.1297255,1.8333784,-0.7736367,-0.66871774,-0.5538015,-0.36282414,4.8390946,-0.5486688,0.42803735,2.9299698,2.5781116,-1.3212721,-1.5988848,-1.7890577,-1.1778293,0.57362604,-0.49185938,-0.51608384,-1.0398881,-0.20416404,-1.2736765,-0.42399725,-0.8162798,-0.5133668,1.27825,1.4545165,-0.123603344,0.041729957,-1.2967659,-0.5931842,2.8962798,3.3799238,0.072758265,-0.28087217,-0.21003176,-0.13562807,4.6660385,2.6470904,2.8976896,-0.97504485,-0.9610177,0.164821,-0.353421,0.118536785,2.13135,0.71785283,-0.26233515,0.085206166,-0.89381814,-0.9560387,-0.58351505,1.545,-1.0298942,-0.7621931,-0.48433754,0.41161397,-0.63556623,-0.31456625,1.9707301,-0.05801013,1.9612563,0.260504,-0.35640958,-0.21155564
25932,1.1179223,-0.22398037,-1.042052,2.3827362,0.5099825,0.98700917,-0.13287497,-0.40049407,-0.1384666,1.449881,-0.6041,-1.9214609,2.196164,-0.560822,-0.372437,2.6108754,3.262546,0.3983,-0.0185,-3.5305533,1.5619634,-0.55020297,0.35444343,2.0094037,1.7268229,3.546492,0.29765946,1.371563,4.1715794,1.1817861,0.28712332,3.9601998,3.4132028,4.593564,3.9450316,1.1675513,4.5933843,0.20747015,3.1097,0.58755004,1.815707,3.308,2.7636547,1.3652531,3.3714814,-1.9242927,0.33295202,2.949143,5.0462446,5.1971803,-0.63705325,0.005101159,0.797207,-2.5297995,0.9018505,-1.1148524,0.53971547,2.5656185,-0.592413,1.6012822,0.7556726,1.7188393,3.6441593,-2.89285,-2.3573112,1.4576017,0.07377683,0.61272454,-0.24067324,-0.68975,-0.9393844,1.9693232,0.48806277,-0.24677117,0.32920587,-0.30094427,-5.052654,-2.0521407,-0.078698546,0.8615805,-0.3772722,0.13526158,0.76269233,-0.85144997,-3.270075,1.2521108,0.827892,0.677875,0.1580671,-0.3407023,-0.88285,0.3088244,1.7008215,-0.18961547,-0.72754973,-0.73340374,0.07670088,-0.462837,0.64877504,-0.25192356,0.029358089,1.1803634,1.5033553
25966,3.658343,-0.024897799,-0.6000203,-0.17358354,-0.1802544,0.30677038,-0.046174332,-3.9667776,0.7113917,-0.04703389,-0.81740004,2.745565,-1.3017423,2.7468615,0.42411,1.1666617,0.7121732,-1.45765,2.3503,1.4607625,0.9688991,2.6324062,0.1622615,-0.6843774,-1.0438085,-1.5013702,-0.2023641,-0.38972834,-0.5438233,0.6276149,2.9620862,-1.6775,-0.66333807,-1.3379827,-2.1965015,-0.022507023,-1.2690163,-1.2238846,-0.034099996,0.6343246,1.3843762,0.18641344,3.4086392,-0.842516,1.2070451,4.3942294,0.30829233,-1.273751,-1.2282933,-2.2681086,-0.52025056,0.49661902,-0.35556027,0.96898586,0.104341835,-0.7386241,-0.74330485,-0.47062993,1.71049,-1.2692796,-0.59416527,-0.7807134,-0.13830802,-2.6764002,-3.0732532,0.6332997,4.3530984,-0.28973806,-0.22736377,1.0452864,1.2194908,1.3038254,-0.20931077,-0.45862353,-0.054278314,2.191999,-0.510964,2.4517426,0.17047513,1.8831737,2.1480446,-1.2960931,2.8021164,-1.6071,-4.0078735,0.31862164,-0.13374159,-1.19787,-0.04114923,0.039937675,-3.17155,0.5727403,1.1017916,2.5098414,-0.7575134,3.5513685,-0.3562725,1.6035123,-0.93839437,1.2975694,-0.030590236,0.20676956,-0.142223
2597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7684915,0.0,0.0,-2.6436257,0.0,0.0,0.0,-1.05185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.9773011,-0.45620206,0.0,0.0,0.0,0.0,0.0,-0.4549677,0.0,0.0,0.0,-1.8789655,-3.8453052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.718619,-2.5372992,0.0,0.0,0.0,0.0,-2.8398488,-1.2285538,-1.6190451,0.0,0.0,0.0,0.0,0.0,-8.36975,-5.236353,0.0,0.0,-0.449905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3220558,0.0,-1.2183867,0.0,0.0,0.0
25976,2.5748792,2.5818148,0.16822459,-5.765916,0.36087924,-0.36058336,-0.05228638,2.0337756,0.415145,1.4270723,1.2519,-4.6026115,-6.845581,1.6089444,1.4963565,1.43379,-1.2430553,-2.4322,-8.915501,10.0,-2.2812846,-4.4722667,0.2905981,-7.221469,0.66085386,-0.055404942,1.2973633,1.0887018,-1.8964467,0.9857811,0.45851058,-1.7208999,-0.73415196,-0.640711,3.4072037,1.766209,-2.3730524,0.31812477,-1.9228001,0.36524594,-0.43983617,0.87867224,0.41124278,-0.3413307,1.1839762,-5.5661755,1.3461131,4.313611,3.668469,2.8949938,1.9079013,2.6422224,3.5104342,0.10188646,5.6380215,3.0853562,0.19496757,3.423425,0.7991934,0.2738156,-0.06846177,-1.6370991,-1.6408482,8.0172,8.666576,0.3839717,0.12610069,0.058875486,0.4595394,-1.8656466,-1.9045887,1.778831,1.193038,-0.23602459,0.71963894,-5.757124,-3.3318205,-4.7528048,-0.5032223,1.5463399,0.9248508,0.13615938,0.16809651,10.0,10.0,1.6011767,1.0089328,0.87960476,3.4084084,0.60835063,2.4417,0.118048385,0.50213253,0.6843755,-0.09194193,-1.186085,2.0175853,-0.16590211,1.4804238,-8.62139,0.6007943,3.1188653,1.4687103
25987,-1.9680363,-0.5193371,0.13917795,-0.7648668,-0.35700864,-0.13490741,0.87052774,-0.33752605,-1.2193471,-3.189699,0.3584,-8.490809,-0.12195861,1.9235008,-0.8360509,-0.85487807,0.5995005,0.73565,-7.36115,-4.0244546,0.8828385,-8.071861,0.3420792,-0.17300057,-0.38557804,-0.8997544,-0.19653258,1.1217196,-1.8973408,1.8044988,1.2967643,2.3569498,0.4628802,0.85136366,-4.7577534,-1.6026974,0.29621774,1.2062426,-0.052450016,-0.055804726,-3.4748511,-0.06266369,1.1340871,-0.099224,1.8535451,-4.233651,-0.35953182,-3.8934255,-4.1083074,-5.996583,-0.4154868,-0.65982443,-1.6172915,1.2159088,0.66264045,-0.34490174,1.0683091,-1.2148376,0.52704,0.040813074,0.48248243,-0.2809629,-0.8979603,-7.5933,-7.1443415,-2.4421906,-0.0579751,0.2689888,0.55798084,-5.6490884,-5.9983463,1.5854883,1.2587335,1.5238022,1.4081719,-7.459981,-0.54321617,-4.789979,0.18552867,2.4393134,2.8336124,0.8053087,0.36306927,-8.607599,-7.336353,-0.38238877,-0.24702904,0.4710562,-0.4341492,0.54600585,-0.13955,-0.07196066,-0.5393099,1.0893734,0.59455734,-0.5732037,-1.1152272,-5.1311154,1.3216157,-6.7185755,0.37630108,-2.557526,-0.74866545
26001,-0.19349647,0.50237054,0.078084424,2.1286385,-0.91164255,0.84721327,-0.35597345,0.98648375,-0.3570562,0.074491456,1.9547501,-1.6166153,2.4655328,-3.0514607,-1.4829204,-3.7703772,-0.09059748,0.21849999,-0.11940001,-4.491325,-0.343741,1.2393309,-0.037471775,2.2281933,-1.1723096,-1.1901932,-0.9348654,0.011299364,-0.69998056,-0.25526932,0.2863094,0.623,0.33754072,2.496447,-5.66014,-0.2928869,0.64528555,0.63905656,0.02184999,0.32608175,0.5526681,-0.6402303,-0.492551,-0.9451585,-2.4438984,-4.5958405,0.7458166,-5.7407722,3.7813566,4.597712,0.770472,-0.63968515,-0.31379437,-0.93677366,-0.15037268,-2.0851977,1.2558405,-0.9544276,0.27098003,0.21682659,-0.47119164,0.17069875,0.40530956,-0.2231,-0.047897413,0.39127725,-2.1343918,-0.2679287,0.7010559,3.1486788,2.4217665,0.73411214,0.6466157,-0.24945983,0.09833936,-1.8954363,1.2402887,-0.22281724,1.0272388,1.7263242,0.2715226,0.026118815,0.29080573,-2.0195498,0.78071237,-0.121091366,-0.70810294,-0.9933931,-4.6696935,0.41185486,-0.7062,0.0709476,0.48893628,0.009214848,-0.63137877,-0.083903715,-2.7869127,1.9749626,0.13531798,-2.599242,-0.28754523,0.11234769,-0.7361833
26020,0.94041216,0.88089204,-0.31302893,0.062389806,0.5355357,-0.45430776,-0.9365659,4.4459863,0.47017005,1.330687,1.5476999,0.85131323,0.65650976,0.6685008,0.04294067,3.0168755,5.3322268,0.5492,1.3347,1.7400829,2.9888592,1.8015933,1.1069872,0.46841916,0.36704665,1.1904944,0.46363693,0.3206092,0.8897618,0.34952378,2.227951,1.8945,1.9261396,1.5312481,-3.2445893,0.6134771,1.1700255,-1.627603,1.45845,0.49409527,2.4167864,0.90070677,0.22123474,1.9502571,2.2678964,-10.0,0.23812993,-2.3419523,-0.75476813,-2.1634474,4.6838894,3.0042715,3.830073,0.19790235,0.8325514,-1.0541751,-0.028950863,3.6748936,1.4341063,0.3648048,0.1806815,0.11319279,1.6636088,0.22889999,0.8385845,0.672472,0.27822426,0.11357473,-0.43648973,-1.8811141,-2.1622412,1.3744218,0.37595165,1.1018202,0.37057963,-1.9954512,2.9471192,-3.4090784,-0.6103252,0.49321562,0.67544526,-0.8925916,0.47050518,-8.79975,-5.0424757,2.0211384,1.2612331,1.2868214,1.0931208,-0.7113631,1.9477,0.25760457,0.7488473,1.9993801,4.7270274,0.4137267,4.7319326,1.4231088,0.91798574,-1.056807,-0.0038442388,0.07120444,1.337424
26036,-0.8123992,-1.8087807,0.24879956,4.137094,-0.5250319,-1.3561493,-0.48136732,4.2031307,0.70300347,-1.2014742,3.9794,-0.030876786,3.9568167,-0.053946525,2.5381851,-0.8965336,0.97396946,0.8785,2.4383,-0.8468603,-0.71324635,0.30717635,-0.18175063,4.3417134,-0.27249455,0.6387201,-1.4617265,-0.22077623,3.1568835,-1.0072224,1.2692246,0.729,0.6569489,0.8931152,3.120119,0.9973905,0.71463776,0.7969978,-0.42330003,-0.10857169,4.0106483,-0.4229731,0.015450627,0.024426188,2.287619,4.3146687,-0.94895816,-1.7792938,-1.0768353,-1.0135684,0.5079821,-0.8641597,-0.34902716,0.34910506,0.2272805,2.564709,-0.18826853,1.0249825,-1.5058615,-1.2300898,0.09153078,-0.079723075,0.46786383,-0.16115001,-0.9089225,-0.9325696,0.52629185,0.24058641,0.28142118,-0.22151493,-0.103573434,0.3364628,-0.1448682,2.6026673,0.7966317,-0.45693433,-0.99026895,-0.8925239,-0.7341076,0.44032234,-0.68440264,0.39626002,-0.8665364,10.0,10.0,-1.8323936,-0.90625656,-1.1101925,0.67468554,-0.89580584,-3.5325,-0.0020719767,0.6817461,-0.12548107,-0.9334302,1.4933908,0.10751617,1.3708057,-0.10783521,-0.819244,0.118206695,-0.5591845,-1.1448712
26054,1.3360851,-0.90317696,-0.59491086,1.4707065,-0.1485751,0.13574618,-0.06525077,0.051669568,-0.39741266,1.5163524,1.0824,-3.8659966,1.075381,-0.8747306,0.6488168,0.9977215,0.78709114,0.1821,-3.7536001,-3.7720034,-0.41477916,-3.3772697,-0.2358861,1.0302614,0.24029043,1.0958617,-1.0310922,-0.17261784,1.3768861,-0.22090648,0.28893772,-0.92924994,-0.8993902,0.5255645,-3.2507463,0.21601468,0.7769617,0.7590748,-0.3463,0.33153385,1.1990249,0.6051593,0.405593,-0.47886398,0.5941427,-0.6823636,-0.59747386,-8.728596,-8.369153,-9.114519,1.2357173,0.4725008,0.49749413,-0.16753604,-1.0747961,-0.44132155,0.5604565,1.2013667,-0.7105592,0.16164728,0.17547332,0.106636286,-0.19428071,2.8376,2.7868917,1.1418262,0.29704982,-0.12152455,0.40406322,1.9135644,1.3715398,0.15463315,-0.42459124,-0.209833,-0.20107353,-2.4770253,-3.996723,-2.4777203,-0.22700961,-0.494102,-0.14119437,0.22793007,0.3953784,3.96285,4.4610324,-0.09633154,-0.68169546,-0.62740135,0.29880184,-0.103509955,-3.41325,-0.6045142,0.90584344,0.21176085,0.626735,0.62521005,0.59288466,1.5553744,-1.0430791,0.7009096,0.061779376,0.8087327,0.64060116
26064,1.0678159,-0.27594447,-0.42148572,-0.7173457,0.5021188,0.14036009,-0.22502922,-1.8907363,-1.944166,1.2299355,-0.5747,5.0058117,-1.002405,0.46945858,3.4044046,2.3741887,2.4570348,0.3652,4.8524504,3.7740276,0.058132216,5.203321,0.21987137,-1.1196277,0.47039926,-2.1326025,-0.34391418,1.2047384,2.0121179,-0.93273157,0.0580432,-2.0212,-1.0013878,-0.21586585,-1.2177427,0.89293754,-0.059921026,-1.0523089,-0.33305,-0.032772616,0.8860465,0.3809594,0.08415797,0.88812095,-2.4320955,5.834927,1.4493775,-1.3603578,-1.4632394,-2.2431839,2.2131178,2.0854297,1.7622387,0.5450992,0.49448282,0.96596277,-0.8442085,2.5143256,0.6799953,-0.7404358,-3.3061981,0.06369609,0.8196955,2.1173,0.6125349,2.1231105,0.48570514,-0.19312194,-0.34486884,2.7881246,2.7192912,0.7123686,0.79855764,-0.55886716,-0.80298245,5.5332575,1.8128229,6.1723757,0.6562091,-0.21394138,0.39593154,-0.5131784,-0.2817726,2.0777,-1.3932446,1.2137167,0.8540626,-0.40591466,0.40929782,-0.0009687841,-0.6267,-0.49145365,0.38659734,-0.42484644,-0.5249263,-0.6972367,1.8565638,2.5165396,0.89112115,4.935663,-0.2614894,1.1438825,0.9200777
26128,0.92490995,-0.3014979,-0.3368413,-1.8102188,0.92106605,-0.56964856,-0.22988285,0.36405563,0.3152121,1.1168292,0.52985,1.3393826,-1.2499982,0.42909616,0.16618045,0.12025668,1.4313345,0.054000005,1.6308999,1.4982467,0.361455,0.022863746,0.30171457,-2.1593175,-0.32525593,-0.9418119,-0.62137985,0.7440128,-0.8555511,0.44743901,0.070268676,-1.43445,0.19727409,1.3445904,1.0752226,2.361212,0.5059812,0.15119667,-0.06674999,0.6655319,0.16212922,0.14307973,0.25322193,0.67197037,2.03988,1.3557382,0.21614286,-0.38586923,0.8529101,0.88224137,0.5972642,0.8716103,0.96071434,-2.129277,-0.52363116,-0.11608279,-0.12579727,1.2565436,1.04158,1.2059956,0.14008072,0.98188424,-1.0432065,-2.96295,-1.5063193,0.71747494,0.7552912,0.3078363,-0.40135354,-2.093822,-1.2680821,1.4158134,0.88539666,-0.47255188,1.0432104,2.503592,0.35421818,0.78042984,-0.2728511,-0.069496475,-0.8987685,0.68081105,0.712479,-0.40895,-0.91637087,0.82738805,-0.37171042,-0.30468053,0.7700796,0.11892701,0.62909997,0.035764307,0.1111761,0.12077445,-0.5339953,0.7048147,0.5469347,-1.445728,-0.12537256,0.7172264,0.32286325,0.4159855,1.2962428
26136,0.91135013,0.4182315,-0.42976508,0.25704694,0.1401031,0.12759547,-1.06994,1.4726958,0.6428237,2.062303,0.4624,3.3780003,0.5694864,-3.2322063,4.4528213,2.600477,2.7252572,-1.88145,2.5243,3.019284,1.480728,3.2764492,-0.5583689,0.516824,0.75433964,0.8625914,-0.29817873,0.31407613,3.7739112,-0.92780036,0.09544151,0.5525,0.7912495,0.96551985,1.470701,0.92208314,2.72553,-0.4741431,0.8332,0.5776994,1.3859941,0.94218355,0.67603284,-0.2534361,0.05655346,4.716805,1.08457,3.0783622,2.9828491,2.8868122,0.9694794,1.2376289,1.0849223,-0.31593168,-0.63099045,0.43146628,-0.9810621,1.531265,0.20301393,0.59365916,0.056562252,0.19672488,2.2271879,2.3132,1.8487154,1.4422383,-0.2514326,-0.19845691,-0.9741858,2.73965,3.1628456,0.8819474,-0.027325511,-0.058875106,-0.3947618,3.705446,1.4601836,3.4945316,0.2406151,-0.3601959,-0.19979349,-0.24915306,-0.29357862,2.8284001,1.9224683,1.3911102,0.4320216,0.0117608905,-0.112680964,-0.9239837,1.21865,0.026700743,1.2459446,-0.91418046,0.26043764,-0.12680313,1.283227,3.2290263,0.67636937,4.5446367,-0.6028738,1.3398955,1.2423818
26227,-1.7364986,-0.08644275,-0.050584167,3.341979,1.2878431,1.5496361,-0.05620405,0.74013704,-0.44854116,-2.1186976,-6.3655996,-2.2544942,3.0476863,-0.4903992,-0.2535334,3.5228229,3.1105745,1.4442,0.19505,-1.9384155,3.012062,-0.77693844,0.15260877,3.2763805,2.8032665,6.5300965,0.104276106,1.4341035,5.2524242,0.12135324,1.9421847,1.5762,1.5783598,2.5573592,0.9693879,-0.083041504,6.2829556,1.4852108,6.5196,0.8474854,5.4943247,5.9284153,4.4651766,2.852899,4.5820045,-0.5409422,-0.16813406,0.7287052,-0.4051936,-3.366139,-6.2961597,-4.1104555,-2.5175524,-0.5580622,0.37778413,-3.0800283,0.55979913,-1.0197179,-1.1193769,0.24577884,-0.240706,1.9722521,6.2701044,-4.40385,-4.702673,-1.6890779,-0.33280808,1.2120686,0.8773239,0.62387973,-0.6498367,3.8402116,0.24903145,0.8255641,0.7195163,-3.0394635,-0.075923994,-5.2303214,0.8355989,0.86829865,0.26212817,0.8955859,1.7957056,-9.5483,-6.7074976,1.5433426,0.56444395,1.0255365,-0.46695977,0.15530683,1.4369,2.1890683,3.4265013,-0.5823313,1.7165842,0.8165207,-5.3906546,-0.779127,1.5676005,-1.9480877,0.7641879,-1.7779354,0.70942193
2624,0.5954427,0.13029958,-0.21167985,0.70494497,-0.507141,-1.1904553,-0.31412327,3.3139634,1.129727,2.0271745,1.95205,0.9775609,-0.27261728,0.2933448,-0.9782491,-1.0456982,-1.096281,-0.1679,-2.4707499,1.3433865,3.105111,-0.9959369,-0.6901964,-0.18677917,2.2353923,0.54290843,-0.5330323,3.2472954,0.048603985,-0.4744912,-0.5597948,0.88815,4.4991627,1.4817433,-0.5695862,-0.2480179,-0.044324815,0.81244123,-1.4281,3.370936,2.3571582,-0.7592146,-0.4274018,-2.0525148,-0.4634782,1.247631,-0.6844688,4.606385,5.0162973,2.8374977,-2.47088,-1.9155283,-1.7948985,-1.1018438,-0.2195663,0.72973365,-0.65232736,0.012599818,-0.5738654,-1.4220018,-0.3411268,0.335795,0.06164138,3.7515998,4.2104216,1.0387887,-0.15794633,-0.056108527,0.026505366,3.8116283,3.1409118,-1.1529653,-0.12716512,0.6263583,-0.64373064,-0.7761217,4.0017204,-1.6057261,-0.3247389,-0.7346263,0.08215594,-0.70196044,-1.0666788,2.02575,0.9055647,-0.4676758,-0.43568462,-1.406609,-1.0914732,-0.663934,2.3323,2.5754519,-0.07682288,3.2356796,0.94251144,2.2010086,-2.440305,3.7111425,-0.22543974,0.34209958,0.07861273,0.7339608,-1.1865482
2625,0.2022797,0.40754884,0.7096672,-0.12123031,0.27555358,-0.24881087,-1.0112847,0.26839283,1.0268803,-0.13102254,0.75775003,5.42176,1.2283454,3.3396158,3.0209193,-0.1680141,0.25112265,-0.67319995,5.0968504,6.4150105,1.2745643,3.8342624,-0.7341442,0.7067576,-0.28046823,-1.3503864,-0.08059718,-0.5391888,2.3393607,-0.7258719,-0.2887344,-0.053949997,0.07248083,0.44974023,1.9547887,-0.29856998,0.064682364,0.4345333,0.2425,-0.3381811,0.84512675,-0.26624382,-0.3548145,0.24165598,1.6173781,4.039772,0.9466067,0.81047106,0.635506,2.7883673,0.11744937,0.5024331,1.0518835,0.7152407,0.1495615,-0.3885193,0.43820134,-0.13596633,0.046442956,-0.7715404,0.515845,-0.022767369,-0.6252843,3.0290499,2.0602689,0.4953261,-0.47762567,-0.5062114,-0.34691015,1.8205292,1.7640638,-0.3496616,0.8110662,-0.3964959,-0.4414512,8.393059,3.3092523,6.437992,-0.46321356,0.15714478,-0.4260301,0.106910884,0.46218735,5.44915,5.5045857,-0.46515,-0.08323328,0.70395035,0.7680149,0.09812905,1.2362,-0.4109085,-0.22709216,-0.34472525,0.3724247,-0.5195141,1.1238229,1.4379963,0.7392693,7.1088386,-1.094522,-0.40193033,0.5067857
26292,-1.163502,-0.4126665,0.32965535,-1.6308453,-1.0523287,-0.5008747,0.4256853,-0.22834001,0.6120526,-1.9913797,0.59295,0.6191034,-1.0640006,-3.0751066,-8.399138,-6.575903,-8.884853,-0.7211,2.7599,0.04185401,-2.2857342,1.8888482,0.20842926,-1.2871635,-1.4368843,-2.8142354,-1.030367,-1.1254485,-5.802762,-1.7142248,-0.105689704,0.020850003,-1.586952,-1.5972964,-2.96819,-0.81444657,-4.0295777,0.19425438,-1.18245,-0.62408054,-8.034858,-1.4537611,-2.6253026,-4.9361725,-3.488984,-5.198311,-2.201903,-4.050692,0.8942754,1.2588692,-6.9177628,-3.9915295,-4.973354,0.869827,0.21903065,-0.017958134,0.8603854,-3.0074244,-0.62303174,-0.014597997,0.78173184,-0.67770934,-3.645476,-2.0444,-2.0692801,-1.7860314,0.33394676,-0.2725522,0.4672587,-4.5920715,-4.59194,-1.06613,-2.7693486,0.1393408,0.77980864,0.52252245,-2.669224,-1.5296435,0.087971434,-1.0984035,0.11731191,0.26853895,-1.2517588,-10.0,-8.7293215,-4.251896,-2.3748271,-2.4822006,-0.94424224,0.5152309,0.55920005,0.24216998,-1.8063643,0.77227104,-0.5536707,0.58926284,-7.5961895,-5.7447457,0.26993015,0.49636328,0.24011207,-1.2923623,-1.6347291
26511,1.8388981,1.5007707,-0.2701245,-2.2803316,-0.21083304,-0.093490675,-0.5321456,4.684747,-2.1199815,3.2573354,1.6449001,-4.0860763,-2.1104856,-2.510903,1.0132875,1.7801384,2.5897326,-0.25075,-3.8363502,-5.4992504,-0.28694695,-5.3964767,-0.6320086,-2.1809072,-1.0567981,-1.2600656,0.019600958,0.62264407,1.5699153,0.74287057,-0.31533423,-2.113,-1.6166571,-1.7803924,-0.40612382,0.05469031,-2.2883368,-1.6386049,1.1689999,-0.6973803,1.6944766,0.24612023,-0.35931516,0.24833065,-0.37724662,-3.423418,-0.22215155,2.7095432,3.617416,1.3917756,0.53250784,1.0181748,0.46461242,-1.9166764,0.54709744,-0.6465529,-0.2981906,-0.13110815,0.028716415,0.4690447,0.1445269,0.18642636,-0.539582,7.75825,7.0379314,1.2724359,-0.004582206,-0.040863723,-0.12640893,3.0653918,2.757573,0.81858164,-0.5898322,0.055161007,0.7911144,-3.938857,-2.339757,-0.77355516,-0.06902525,-3.9602757,0.53587985,-0.6137008,-0.2956312,9.146,10.0,0.4589712,0.7500531,0.619629,0.5764507,-0.23208569,1.84165,0.3057788,1.1377313,-0.13704646,1.1299974,0.62585187,-3.1623726,4.8939695,0.5750518,-4.781108,0.119125076,1.9835212,0.85786533
26520,0.31180313,0.038186148,0.9126497,-3.3275542,-0.82402825,0.052168503,0.21290141,-1.4028425,-0.30190772,-0.92347956,-0.12004998,-10.0,-2.2745516,-3.3321066,-7.7853136,-1.440892,-0.81880224,-0.008249998,-10.0,-10.0,-1.09364,-9.999999,0.13335797,-3.5588417,-1.1773617,-0.89508194,0.20284672,-0.31795037,2.6128454,-0.49479175,-0.7342564,-2.9886498,-1.5121388,-3.4535527,-6.951584,-1.8482158,-2.890266,0.37142974,-0.1845,-0.5692213,-2.976324,-0.41299543,-0.5589905,-0.5176936,-2.7651188,-9.567911,-1.6994307,-5.3624144,-3.7501912,-6.0408998,1.1825233,-0.26443714,-1.1327183,0.6660226,-0.030151486,-0.39563647,-0.36896533,-4.3782845,-1.4834281,-0.66911376,-0.19100456,0.0,-1.7269437,-9.6762,-8.848263,-1.0319688,0.74206483,-0.17903666,1.0680002,-9.08867,-9.627985,0.23204717,-0.94417834,-0.48472917,0.94594944,-10.0,-5.823143,-10.0,1.0000448,-0.57983667,-0.3374917,0.05894136,-0.5810116,-4.22875,1.3198789,-1.5855281,-0.6235416,-1.8482633,-1.2246369,0.067526035,-1.1522,0.10327889,1.005373,-0.002644986,-2.5995317,-3.7514663,-2.4305933,-8.549604,-0.6075599,-10.0,0.12407269,-0.6953918,0.09561688
2673,-0.21022846,0.32078722,0.3778557,3.636376,-0.97758436,1.1616182,0.002777569,1.1562376,0.30584508,-0.11787835,-1.7221,-1.4989715,4.76599,1.015575,6.266576,7.001668,9.81132,-1.54145,1.56295,-2.9144397,2.7521563,-1.7670553,-0.555217,4.0547233,0.4265475,-2.1281376,-0.16321965,1.4571227,8.399765,-0.028115481,1.0597467,0.059899986,0.5674935,2.4078796,-0.5764601,-0.0526762,3.4741178,0.68500805,1.5785499,-1.0841665,-1.9986973,0.54198164,0.03176874,1.0882665,-1.1941481,0.6653934,2.0519502,0.18139233,-1.2275134,-1.6410941,-2.2754004,-0.91509914,-1.4633067,-1.1532626,0.44287863,-1.7876022,-0.66327083,-2.3614593,0.89799803,-1.6368089,1.044498,-0.018385112,0.22836873,-1.1721,-1.2264628,0.6001138,0.4271506,0.076322615,0.38014472,7.594531,7.1752167,5.037521,0.71947336,0.40740997,0.25257957,0.16994785,-1.6486533,-1.3765767,-0.12956855,0.7389225,0.00423602,-0.69499636,0.17922853,-2.4299,-1.2903605,1.9665792,0.19721447,0.6318077,-0.5478549,-0.1209904,-2.03035,0.35555968,2.430789,-0.28190228,2.1371412,0.042972904,-2.9560928,6.2900124,-0.050784208,-0.99569285,0.5507686,0.17249823,-2.524382
