,ST125,ST144,ST16908,ST16927,ST17292,ST17333,ST17334,ST17335,ST17336,ST17434,ST17450,ST17910,ST18015,ST18016,ST18017,ST18026,ST18090,ST18395,ST18604,ST18765,ST18766,ST18771,ST18780,ST18791,ST25588,ST25589,ST25597,ST25624,ST25627,ST25630,ST25633,ST25640,ST25641,ST25644,ST25646,ST25649,ST25678,ST25679,ST25687,ST25694,ST25709,ST25712,ST25715,ST25718,ST25719,ST25723,ST25724,ST25733,ST25734,ST25748,ST25750,ST25754,ST25756,ST25769,ST25774,ST25775,ST25776,ST25783,ST25787,ST25788,ST25790,ST25791,ST25792,ST25798,ST25802,ST25834,ST25836,ST25838,ST25840,ST25843,ST25845,ST25851,ST25859,ST25865,ST25871,ST25904,ST25911,ST25915,ST25916,ST25920,ST25929,ST25933,ST25954,ST25956,ST25957,ST25959,ST25961,ST25967,ST25974,ST26007,ST26022,ST26050,ST26052,ST26055,ST26074,ST26091,ST26099,ST26139,ST26140,ST26183,ST26258,ST26263,ST26329,ST26337,ST26603,ST26764,ST26870,ST27079,ST28040,ST28135,ST28141,ST28265,ST28309,ST28390,ST296,ST37,ST605,ST606,ST621,ST622,ST623,ST639,ST647,ST659,ST713,ST717,ST815,ST968,ST973
23139,-0.24925962,1.180418,0.8457,0.85504997,1.3982251,1.1456755,0.37058258,-1.4053,0.24588603,-1.0429025,-0.47235,1.2278986,-0.55135626,0.5588594,2.3934813,0.5547781,0.26949906,0.38648862,0.69983184,-0.53240156,-0.4700448,-0.71129614,3.0252182,-0.4649725,0.038937658,1.6474879,-0.13732481,-0.001000002,-0.057549983,0.45854998,1.0688751,-1.0662656,0.7077825,0.5433148,-1.3040226,-0.7035253,-0.94107497,0.83095,0.112698235,-0.9948353,1.9880595,0.35321307,0.27556884,0.3929322,0.52305,-1.4020914,0.17692333,-0.6472,0.7512797,-0.75240004,0.29192135,-0.28331354,-1.3976635,0.7397733,2.585027,0.07098517,0.6962584,1.003394,-0.11253215,0.094057664,1.7601669,0.525417,0.34695882,-0.94545305,0.043687895,0.06873636,-0.90071833,-0.08335,-0.07858598,-0.79810286,-0.69880253,0.15847039,1.1171618,0.33622977,0.69492495,-1.2719934,-1.7273593,2.5277002,-1.2934778,2.8808498,-0.7249998,-1.2686725,-1.4867,0.29050425,-1.736366,-1.5599748,-1.8511086,1.3408906,-1.8607013,-1.378059,-1.1048895,-0.1833,0.7472653,3.7857325,2.15445,2.6953335,0.17954725,0.3892529,0.410687,0.33819515,0.5481239,0.5745539,0.9071065,-0.944829,0.7547226,-1.6574372,0.47660872,-0.4113781,0.5919659,0.47640288,0.96775,3.98075,2.2132215,0.3604117,0.16476953,0.35349998,-0.24485661,0.17468321,-1.1812515,-0.6359051,-0.42725,-0.15123138,0.7548691,0.7937598,0.78544885,1.1215,1.6486,0.96634996,-1.4994426
23142,0.7449033,0.42878118,0.83075,-0.40285,0.35775,-1.4881448,0.2765973,0.75295,0.6209402,-1.2833585,-0.0686,1.8921913,-1.6446253,-0.2562518,-0.04967068,0.38186997,-0.94150174,0.7383472,2.1091876,1.2399073,1.1197387,0.06334087,-0.24043238,0.28867427,-1.1284738,-0.7865852,-0.4902578,0.15435,1.3476,1.19205,1.7949001,-0.51453847,1.4967829,0.22610658,1.3792121,0.07718113,-0.82215,-0.69435,-1.0753248,0.7401767,0.87747085,0.47855222,-0.7549958,-1.7833927,1.0825,0.7311864,-0.5892769,-0.25524998,0.14405996,-0.48045,-0.43211204,0.027365834,0.10737836,0.91112393,-0.8448892,0.9744258,-0.26137903,0.48962834,-0.4582743,0.5256652,0.09718832,-0.5482175,0.36246568,0.71152186,0.19963408,0.23579991,0.7925149,1.3341,0.10195735,0.95164835,0.24163419,1.0149372,-0.18117447,-0.07037909,-1.3425717,-0.07668243,1.6003602,0.3407,-0.67694056,0.47,-0.23694,0.10912216,0.87815005,0.28125727,0.686092,1.0286345,-0.40152097,-0.1084189,-0.433684,0.30582368,1.2892903,0.35705,0.58241254,0.23723102,0.103700005,0.9939345,0.7148498,-2.7711048,-0.15021986,-3.6261766,-1.4777133,0.37749094,-0.41346315,-0.30012134,0.15572658,0.7629497,-0.2718712,0.34572074,1.8831258,-0.25531587,-0.009899996,1.3349,-0.728052,0.08137567,2.1627283,0.576,-0.39924115,1.42696,0.35803187,-0.19374081,0.049599998,1.0900179,-0.44253984,-0.9904604,-0.13906494,-0.5199,1.44925,1.9351499,0.19701648
23149,-0.65683615,-1.8557143,1.2729499,-0.17484999,-1.064825,0.58004224,-0.4272421,2.0534,-2.0361495,-0.039214298,-0.0563,2.1394198,-0.77313375,1.0868999,-0.8292105,-0.549229,0.291957,-0.3854654,-1.2773588,-1.0996184,-1.9849844,0.100048006,-1.8206282,-0.9105675,0.11692756,-1.5200784,-0.2704159,-0.2315,1.8315,2.3323,1.29985,0.733217,0.45728576,-0.12027381,0.2724138,0.2890604,-0.46695003,-0.38230002,0.36043024,1.0657518,-0.68395454,-0.4263801,0.13472584,1.2018894,1.01635,0.3276501,0.16033795,0.65285003,0.019705638,0.39859998,0.015872853,-0.1257045,-0.23289067,-0.5233463,-2.9387763,-1.8775774,-0.23437625,-1.2857493,1.0131122,-0.028845966,0.555748,0.3984214,-0.15837629,-0.4495719,0.08726886,-0.033461213,0.4474755,-0.83265,-0.63409615,-0.004419178,1.3070617,-0.45044303,-0.06201935,-0.30603155,0.235444,-0.8347012,-0.24194628,0.020450002,0.06341386,-0.055950016,0.503454,-0.5481783,-0.56345,-0.33934006,-0.53945976,-0.9595767,-0.68225455,-0.74999,-1.200496,-0.018642277,-0.011086114,0.58455,0.026067048,-0.8448688,0.039649997,0.049935497,-0.40757796,-0.11720833,1.2749708,0.7885639,-0.9756819,0.3306104,0.12330462,1.5720304,-0.66615313,2.3755794,-1.7944498,-0.5317636,-0.8276117,-0.4300608,-0.67114997,2.3114,-1.9001498,-0.18368614,-0.58541477,0.4771,0.9285412,-0.2332841,-0.5062266,-1.0112476,-1.492,0.15109251,0.111827895,-0.29253954,-0.0174523,-1.67905,2.51995,0.98440003,0.13916332
23161,0.34099102,1.4049352,4.3487,-0.21395,1.6031499,0.59898555,-0.38399976,2.7126,0.70738864,1.0193285,0.98805,2.0017192,-0.031033427,0.026779026,3.4981732,2.1054816,0.08776732,-0.67703825,-0.42742932,1.0713243,0.9222058,0.56931543,0.5404827,-0.036332726,0.2057438,1.1970813,0.71285826,1.5552499,3.2827,2.91855,3.1759,-0.3994193,2.0810657,-0.73885286,2.8328776,0.23345028,0.909875,1.12315,0.9446808,1.5657607,0.85699624,0.6299756,-0.23845387,0.34887847,3.61805,0.34376824,0.05068609,0.50899994,0.013241157,-0.7702,-0.36285818,0.7002131,0.41460165,-0.5661536,-0.043655746,0.47442952,0.1616199,-0.1627182,-0.4456736,0.112931386,-1.0636522,-0.8206631,-0.0050783865,0.7779609,0.60253775,0.97249854,1.1198242,-1.02335,0.1528854,0.4523539,0.59612197,0.38640237,-0.008150071,0.06338799,-0.32171842,0.77572525,-0.046977013,0.58640003,1.9160904,0.9942,0.3729698,0.76855594,0.15169999,0.3708237,1.944097,1.053464,1.0680766,0.61720777,1.1672074,0.45517778,-0.27203923,-0.72975004,-0.37790632,-0.13405998,1.4584,0.8092542,-0.06961406,-0.28412813,0.14461565,0.8369159,-0.93989706,-0.52696013,-0.21641251,2.2201152,-0.12542301,2.8490818,1.0872266,-0.3961718,2.1556718,-0.7302877,-1.0692,3.3611999,-0.65495336,0.12262905,-0.51962316,-1.0777,-0.002577439,1.6135654,1.0220842,1.0799106,2.1502,4.317939,0.25451896,1.6009583,-0.8130081,0.7206,4.2216,2.5462499,0.5487448
23200,0.5285175,0.26356408,3.5952501,-0.025300026,2.452425,0.33889872,0.02543592,2.939,0.43767485,1.422936,-0.117000006,2.3379126,0.33103913,0.36995608,1.385127,0.7848339,0.4304047,0.28983366,0.08009446,-0.14756055,1.8041247,0.9841564,-1.1345551,-0.08852728,0.4665743,0.52939975,0.95070744,2.4712,2.9884,0.71309996,1.907675,-0.009155825,2.2585816,0.4084436,2.5691676,0.47032547,0.1335,-1.54715,0.90798056,2.0085354,1.2413152,-0.6314651,1.588632,0.10127102,2.36395,0.8843386,-0.7889575,0.48009998,0.031700835,0.43620002,-0.29592308,0.60286605,0.028907955,-0.64999366,-0.08260234,-0.16561854,-0.21405192,-0.42276564,-1.0008718,0.19582894,-0.22883038,-1.1023328,0.34140033,-0.47467217,0.19901073,1.5596687,0.39105543,0.45064998,0.024147766,0.98525894,1.2137616,0.05489013,0.037617847,0.31814724,-0.65926516,0.81560475,0.9475719,-0.49375,1.8230114,0.71575,0.87330914,0.7726578,1.0109,-0.021533497,1.407934,1.5340447,1.2972919,0.3275066,0.37513435,-0.5729782,0.5838031,-0.69869995,0.54468614,-0.3796316,1.0684,-0.4049237,0.13477881,0.58957654,-0.633717,0.29657936,-0.7959797,-0.18697648,0.802546,1.1920092,-0.35750163,3.44914,1.0326577,0.5023409,4.702933,-0.2127605,0.03955,2.35505,0.8780542,0.17656586,-0.100179106,-0.011249997,-0.8210721,0.8483955,0.9715609,1.6574843,2.51635,1.6379834,0.5128559,1.9747494,-0.74473494,-0.38590002,3.0205,2.3347,-0.3634024
23210,-1.7144246,0.92066044,-1.3919001,2.2737,-1.78825,2.883449,0.46958295,3.93815,0.44499308,3.3802116,1.0397999,-1.172284,1.3394578,1.8992053,5.8274484,5.417741,0.21368991,-3.5468187,0.93550986,-1.1502194,1.042032,-0.7366989,-3.203662,-0.97884446,0.7676256,1.4874346,-0.49548364,-1.82265,-2.94845,-2.3006501,-3.2917752,0.18436691,-1.8275111,0.3437841,-1.9214805,0.07035492,3.274775,2.9791002,2.0968916,0.36634958,-3.6137507,-0.20916563,2.269023,-1.3422729,-5.10255,-2.4660428,0.8645971,1.32585,-0.26037747,-0.17175001,-1.7265662,-2.5016003,-1.8592684,1.3577912,-0.4015168,0.726931,1.066834,-1.3878489,1.3458415,0.08665612,0.7782271,1.7903745,-0.1654025,-2.346283,-1.2631619,-0.5206212,-0.46945065,-0.2304,-0.9928055,-1.1737924,7.4982924,-0.7373066,0.9120606,0.6941374,1.1012627,-0.014617056,-2.6178057,-3.4205,-3.025752,-0.7702,-0.95800596,1.6015016,0.08535,-0.262394,-1.6801887,-1.8054675,-1.0643545,-0.49334177,-1.0415448,-0.108676165,0.13036752,0.36735,0.13152681,0.9049233,-5.49955,0.935299,0.2810173,0.19788836,1.5652292,0.22048756,-0.12097036,-0.2962043,1.1973464,2.417749,-0.9735605,-3.2131855,-1.1665356,0.5045662,-0.8834478,0.2018666,1.3703,3.2853,-0.24667439,0.012466729,1.6048026,0.17365,0.6629269,-1.3614857,-0.9126125,1.0605311,0.5603001,-3.3241556,0.2699514,-3.0919266,0.33200565,0.5305,-3.2675002,-3.9250998,0.04408691
23212,0.3026197,-1.1382409,0.108849995,1.5399499,-2.622175,0.957213,0.24676707,0.76405,0.13411185,-0.8850215,1.54475,-1.3897436,1.6751833,0.124821246,-3.048843,-1.7526348,0.87682676,-0.5175224,0.8667524,-1.0770624,-1.6582222,-1.1718943,-2.625424,-1.2201892,-0.11858806,-0.14511502,-1.6317096,-3.0058498,-1.1045,-1.7534499,-0.963125,-0.24420188,1.3775339,-0.51987433,-1.3359048,0.3409771,-0.44955003,-0.108950004,1.0057361,0.5564741,-1.1532499,1.7931229,1.317375,-0.3996225,-1.86815,-0.82125,0.5109011,-0.1698,0.95948887,-0.3401,0.3326661,-0.88563085,-1.3180461,2.251584,-1.9781713,-0.96548986,0.1175408,-1.2922928,0.93912226,1.2994999,0.7702433,1.6902196,-0.20003453,-0.9418177,-0.8444657,-0.31938696,0.7387532,-0.40235,-0.44065142,-0.9283275,0.027101835,-0.9805362,0.3705566,0.10799757,0.67995495,-2.1202483,1.656507,-1.12415,-0.9926002,-1.91765,-1.1020498,-2.1484644,-1.8508,-0.84214187,-2.6646338,-1.7299688,-1.6234778,-2.055101,-1.9485328,-0.35802454,-0.50692403,-0.0043000057,0.05352162,-0.897837,-0.09775,-1.0743604,0.7119342,0.37030807,0.7644721,0.8083798,0.35967892,-0.59235114,-1.1907651,0.42618376,0.06500049,-0.8144493,-2.9237022,-0.59743,0.5481621,-0.0973367,1.5595,0.47615,-0.1749711,0.5942385,3.8891466,1.1359999,-0.30231643,0.98218614,-2.1604142,-1.1008346,-1.07035,-0.057826757,0.3676693,-0.988863,3.8289273,0.21814999,-0.896,-2.2286,0.55437076
23223,-0.8422035,-0.15752423,7.4119,1.51795,-0.66825,2.9395723,-0.17050204,2.1027,-0.47276112,1.5947667,2.2328,3.0293832,0.19653752,0.8420886,4.312299,0.49972868,0.59017587,-0.5195188,1.4431419,-1.2632787,-0.7146308,-0.21804595,-1.1899936,-1.915949,0.17940919,0.75658375,-1.4508417,1.41165,2.7887502,2.8155,2.7774248,0.33491087,5.5131216,0.11381633,3.6002877,1.3891997,0.295925,0.24390006,0.2341847,2.0020957,0.30507377,0.028821178,1.5901251,-0.77476245,2.18385,-0.7581729,-0.16965014,1.0215499,0.6193274,-0.4779,-0.9533596,-0.88846946,-0.73017466,1.1412871,-0.7109388,-1.1024212,-0.31922263,-0.62380797,0.35132313,0.9500736,0.10835221,0.6988916,2.0393534,-1.298496,-1.3648609,-0.18397254,0.13306144,-1.19695,-1.3991729,-1.2714832,0.2519055,-1.1380112,-0.42887056,-0.114264816,0.1350392,-0.24089359,-1.213966,-0.4801,-0.29287687,-1.70715,1.5655551,0.16054118,0.46464998,-0.48729503,-0.81485665,-0.55368274,-0.8541122,-0.37665188,-0.89792275,-0.27500582,0.021408409,-0.80785,0.063172445,-0.41466707,0.8007,-1.4061782,1.0748979,1.59692,0.74967027,0.87071455,0.49632025,0.55223775,0.72465885,1.6786343,0.034772664,3.231884,-1.1764498,-1.3095049,4.5453286,-0.31148455,1.7124,5.3552,-0.12261744,-0.18081254,2.9960136,1.013,-0.22299579,-1.0609508,-0.88686794,-0.43594897,5.98,0.3984502,0.42054868,0.45099646,0.67456406,0.08944999,6.94315,2.39645,-0.58343816
23224,1.7207986,0.20603845,-2.9989,-0.2126,1.692675,-2.7086387,-0.12896319,-3.5532002,-0.97675514,-1.0697718,-1.78805,-1.3014225,1.9825339,-0.3662742,0.5381688,-2.0606246,-1.0235417,-0.74779475,-0.5384005,0.79168785,-0.6737191,-1.4680357,0.53133607,0.630065,1.4764843,-2.116631,0.8768006,-1.4158,-1.23155,-1.6448,-1.8109751,-2.9757757,-3.4355946,0.64351857,-2.8355634,-1.6889257,0.5654,1.5859,-2.6102858,-1.8776605,0.5120259,0.31739587,-0.7098937,0.44902992,0.0653,0.77402496,-0.006458208,-1.1703,-1.6960044,-0.59785,1.5819502,0.67918813,-0.074381866,-0.62598056,1.555656,1.2242463,0.5098901,0.9079999,-1.1918541,-0.6880847,1.6231378,-0.43895763,0.11159551,1.2833431,0.38518527,0.47780952,-1.0731102,0.4307,1.8108404,0.0861235,-1.7831552,2.0511298,-0.4460904,-0.37587935,-0.2211346,0.61674696,2.6789222,-0.78235,-0.7825289,1.8963001,-0.08972241,-0.9739847,1.0598,1.6133202,1.5289317,1.2586493,2.882743,1.5602772,0.17712717,-0.7751551,-0.40886545,-0.16245002,-0.4741226,-0.3878815,-3.0284,0.3163394,-0.46374762,-0.23178041,-1.0908489,-0.26253855,0.27966118,-0.16719985,1.2552226,0.07481837,-0.4573592,-0.35954845,1.7958695,-1.3727995,-1.1176019,0.56869054,0.101799995,-1.4356,1.1367519,0.01812528,-2.6582382,4.1022997,-0.008270517,0.9810674,0.35698712,1.7886442,1.9428,-0.42763838,-0.15215522,-0.34627804,0.15576047,0.68315,-0.42665,-1.5311,1.0635065
23244,-0.2566938,-0.0010053217,-8.50185,1.4072001,1.51675,-2.3417249,1.0954194,-4.6661,0.48876607,0.0032356381,0.15945,-6.1996346,0.13600475,0.6828586,-5.5779486,-2.7725804,-0.1689235,0.413277,0.72974455,1.1747217,-0.14063933,-0.5246884,-3.9321494,0.72339606,-0.1118994,-0.09179789,-0.151134,-4.20785,-5.94925,-6.67965,-5.4016504,-0.8152857,-5.7982693,0.5877266,-1.3724941,-2.3614516,0.021349996,1.14375,-1.5616345,-5.220093,-1.2942455,0.09214251,-0.30273044,-0.11254092,-3.6139998,0.6850787,0.095389396,0.80895,0.5564683,0.0931,0.37796682,0.42052156,0.03133176,0.7743605,-3.7166827,1.3855169,-0.32084855,0.11786795,-0.7045069,0.19463784,-0.17599526,-0.7023412,0.6456355,0.31558204,1.239346,0.38277608,-0.85815555,0.31739998,1.1883543,0.656002,-7.6489396,0.925887,0.53630626,0.14404082,0.54805505,0.93047726,0.81019425,0.38745,1.1633404,0.4232,-0.7533636,0.20791185,0.35799998,-0.23605466,0.024064582,-0.5196395,0.623792,-1.334621,-0.71418417,-1.0484352,0.70810515,-0.2708,0.23164754,-0.09605646,-3.9837,-0.12533073,1.0259817,0.46061718,0.10103291,0.08824743,0.574907,-0.07624776,0.0140402615,-3.1203032,-1.2997816,-3.497579,-0.47311544,0.16686372,-6.795455,0.5198448,1.2990999,-3.29075,-1.9104134,0.22818077,1.0568413,-1.3419,0.21511698,0.36817968,-0.45606744,0.25977224,-0.79415,-0.7143669,-0.28750092,0.3079959,-1.2755442,0.015100002,-4.14895,-4.5456,-0.93722373
23271,0.7371985,0.69667655,4.6829,-0.56965,1.0513499,0.72019935,-0.29735404,3.3154502,1.2889163,0.823845,0.44505,1.8658482,1.0650237,0.81868607,1.6584904,0.6737997,0.21536067,0.07769425,-0.1846762,0.23275067,0.29484466,1.235779,-0.24266866,-0.76964045,0.29844475,0.68743104,0.9737861,2.85955,3.2532501,3.5763998,2.2418752,-0.29052114,1.4964018,0.3626532,2.7955832,0.49274287,0.594,-0.405,1.1398988,2.764122,0.91562265,-0.32882774,0.85369664,0.80203474,3.3536,1.0431951,-0.16226901,0.71735,-0.18232262,0.93555,-0.8469675,0.22504225,-0.33928168,-0.7059275,0.8281041,-0.3794758,-0.8430382,-0.17616981,-0.5119146,0.23152803,-0.5771818,-0.9528519,0.34511822,0.0799405,-0.14987451,0.98319477,0.60107625,-0.51954997,-0.002644658,-0.20068726,0.81743926,0.26169825,-0.1213934,-0.00674212,-0.6000046,0.13563061,0.32659465,0.74235,0.8408725,1.8542001,0.8314881,1.0906404,0.9683,0.069683194,0.9279175,1.1968958,0.81953704,0.82400393,0.29191947,0.10593876,0.27228212,-0.71790004,1.419711,-0.6162952,1.5024,-0.2905547,1.0572087,0.47634587,0.5566324,1.053095,-0.8140251,-0.0464034,0.30471122,1.5867486,-0.011416271,3.2677937,0.82507104,0.16481435,1.7284815,-0.75206864,-0.68125,3.1592999,0.28764728,0.31705314,0.050563984,0.29155,-1.0004424,0.43429184,1.155452,1.5822546,1.59125,1.3409703,0.42179707,1.8893712,-0.7502601,-0.30955002,4.24995,2.7950501,-0.82781506
23300,0.13146257,-0.98806334,-8.802401,-0.48209998,-0.95855004,0.5825795,-0.22494411,-2.1182,-1.7859249,1.7659612,-0.84865,-8.530646,0.16548598,0.4272856,-6.2681274,-2.1649127,-0.9145305,-0.95285773,-1.0238569,-0.6370796,1.625176,1.5797893,-0.32984942,0.83413464,-1.0458387,0.25250453,1.4993105,-6.66125,-9.2624,-8.15975,-8.456024,-0.046715394,-0.5359514,-0.97970927,-2.7839975,-3.2345622,0.966275,-2.12315,-1.2243207,-6.7091007,-0.04302098,-0.8275749,-3.0380578,-0.4181375,-7.6146502,-0.28016084,-0.3091144,-1.84865,-0.26893774,-0.28085,0.6107769,0.36515293,1.2457198,-0.41632682,-1.1943405,0.54139066,-0.31308383,0.8766803,-0.21580073,-0.1623315,-0.114183664,0.18063866,-1.1588062,-0.114433825,0.008231886,-0.04357931,-1.1919212,-0.30539998,0.57547593,1.6218133,-2.7477345,0.5629416,0.42878377,-0.16794255,-0.21785478,1.1034999,2.3257208,1.1222,1.8092995,2.04195,-0.7840461,0.97172046,0.81345,0.13666433,1.7441204,0.6354587,2.6057324,0.70011973,0.79212606,0.895967,0.3038824,-0.3186,0.51846683,-1.2986751,-0.8786,0.23865297,0.58342445,0.36119682,0.35361505,-0.24663723,0.7601464,-0.27873802,-2.4430923,-3.9395947,-0.8821986,-7.1939297,-0.20937611,1.2397296,-5.2384524,-0.5349179,-1.0302501,-9.7719,-0.90793455,-1.4253489,-2.0373178,-1.4446,-0.31194487,-0.0325965,1.1689761,2.0603685,-0.031350017,-0.83039176,-0.51704645,-0.60001624,-0.102452345,0.4426,-8.79025,-4.03015,0.20552185
23321,1.3708036,0.67606944,-1.06915,-1.0294,0.159625,-1.1663537,-0.061767682,-1.3182,0.80419683,1.4144735,-1.57485,-1.1279643,1.9878006,-0.15885276,-5.9374743,-1.2723914,-0.043753833,-0.13705993,0.9845109,0.517019,3.220477,2.466004,-1.2327881,1.6120203,0.32395813,-2.2490149,1.2860018,-2.67385,-1.66885,-1.6692,-0.2975,0.692263,-4.6022606,-1.5766345,-1.6483743,0.20439667,-1.495775,-3.08755,-1.759629,-1.827823,-0.09802714,-1.0241327,-0.5590313,0.81449324,-0.59545,0.23894998,-1.5771343,-0.65015,-0.43637717,-0.17459999,0.66981673,-0.81862843,-1.4839387,0.46840534,-1.4809097,1.1084183,-0.49663064,0.38042837,-0.8697076,-0.18473083,-0.114842005,-0.8672123,-0.16415966,1.7528247,0.12955084,-0.69740736,-1.4321086,0.64725,0.9439665,0.034428358,-0.9708417,0.06295156,-1.1462855,-1.9491011,-0.41969323,0.7307458,1.6087066,1.7121,1.2328573,-1.35935,0.28102508,1.7048311,0.3698,0.572639,1.2692325,0.7194632,1.2270902,-2.0851462,0.65003836,0.97865033,0.94614536,0.41275,-2.8022301,-0.032713845,-4.75065,1.4370074,-0.46173894,0.1055899,-0.4274184,-0.6195166,0.40661287,0.5540094,0.22004859,0.12376648,-0.4046909,-1.7133756,1.1028892,0.043347895,-8.322379,0.5968856,-0.6288,-1.2031,-1.1826395,-2.0296621,-0.37645525,-0.91175,0.2690146,0.31995118,1.1742702,0.6107642,3.2930002,-0.46554065,-0.0622721,-4.0597672,-0.6347518,-0.22375,-0.49080002,-0.031600006,-1.6843194
23325,-1.5091221,-0.72518426,-0.06439999,-0.5886,2.093525,-0.69446766,-1.7171427,-2.38595,1.49844,1.547546,-1.0342,-0.7037824,4.579804,-2.484566,-2.1188471,0.2389938,-1.8561172,0.48729622,-3.341644,1.6855612,0.7183366,0.52642655,1.8061631,2.347125,-1.1407303,0.88112026,2.4787905,0.36425,-1.0482,-2.20565,0.069625005,1.0164737,-3.0504391,-0.8915714,0.12932248,-1.5600209,-0.163275,0.65964997,-2.5659504,-1.7951134,1.210779,-0.6886056,-0.5394629,0.08209333,-1.3488,0.2668128,-0.05959931,-4.0476,0.4553626,-0.28480002,-0.4286755,-2.0673113,-0.7120758,-0.7733196,4.048644,0.76281995,0.6956552,0.592329,-0.1640009,-1.2586573,0.3309548,0.112459674,-0.65922725,-0.840509,-1.5149753,-0.018862844,-0.6511534,0.78095,0.42555952,0.84728974,0.5986937,-0.19187233,-1.7094421,-0.7131246,0.050890394,2.3306737,1.7717535,-2.1363,-0.9912019,2.45845,-0.88236755,2.0621972,0.675,-1.6248932,1.9952126,2.2785058,3.0946484,2.4438322,-1.0251098,-0.6012672,2.0805693,-0.036000002,0.34203556,0.31467545,-0.91225,0.35439786,-0.3942079,-0.2321963,-0.38675475,-2.4420326,-0.5516356,-3.0560286,0.49525964,-0.83371186,1.0160489,-1.8811611,0.23364606,-0.14775679,-3.7924538,0.19572665,-0.1696,-1.24405,0.94188666,-0.063593,-1.0776373,1.72025,-3.7110798,0.71180415,3.7371173,2.0023713,4.60205,0.29358253,-0.17247654,-0.08651686,-3.6336784,0.75515,-1.4674,-3.4871001,-1.199296
23326,-0.8156668,-0.27840948,-7.28295,1.68495,-2.06995,-3.6244226,0.50833815,-2.7041001,-1.6417484,0.5452141,-0.43805,-7.653076,-0.3758958,0.24436904,-3.6755822,-1.4113775,0.28751627,-2.7734067,-3.505435,0.35221067,-1.2416904,-0.16451162,-0.4095449,0.41551948,0.27067763,-1.4562988,0.23513898,-8.7404995,-8.71785,-9.002,-8.171475,0.4444803,0.36412084,0.9685795,-2.6720235,-2.259135,-0.055625007,0.47875005,0.62467605,-6.7124596,-0.86283386,-0.25408262,-0.39377606,-0.66206586,-7.28035,-0.96279633,0.18571681,-1.7307999,-0.30241412,-0.33910003,-1.0947247,-0.48337662,0.76359046,0.4949436,0.035368934,0.36265403,0.8878468,0.49959844,0.60259914,-0.4606296,0.0038798898,0.15345638,-1.4170978,-0.16945286,0.32059973,-0.25589684,-0.6674074,-1.4195501,0.081175506,-1.0164106,-4.3709264,-0.23736174,0.84164727,-0.35961658,0.766965,-0.7567645,-0.3288562,0.061699986,-1.0682685,0.17795,-0.44653422,0.25713342,-1.0544,-0.6125219,0.12586792,-0.81125,0.5416461,-0.009916723,-0.17775705,-0.50390685,0.29403973,-0.0388,0.6889092,-0.33508778,0.21790001,-0.72712207,0.55183876,-0.44067174,0.5275637,-1.1160647,1.1479422,0.999423,0.12121853,-3.6512768,-0.18844403,-8.90855,-1.7082099,0.26618814,3.9985085,-1.0991797,-1.0072999,-9.54645,-0.8154561,-0.73841375,-1.0733824,0.2826,0.9390726,-3.5376637,-0.47612116,0.3517816,-0.6676,-0.80454946,-0.78340614,-0.7236754,0.5137352,0.7671,-7.17975,-6.6512003,0.8060231
23335,1.1791937,1.9296023,3.6964002,3.45745,2.52705,0.29090995,1.7078346,3.6481,1.0260891,0.33641788,-0.119049996,2.7392502,0.43416828,0.26071244,1.2023785,0.29164404,0.12007518,0.144122,0.30236876,0.010005683,0.41735342,0.8865914,1.7064463,-0.7210827,0.20812109,0.73965263,0.74642384,4.02455,4.4939,4.4825,3.449025,0.6138448,2.3889294,-0.8487356,3.2542863,0.8995992,0.598675,1.21725,0.3912574,2.9404974,1.5099286,-0.6252622,0.47578079,0.1788389,3.2859,0.537,-0.5819119,0.36255,-0.57764775,0.7277,-0.21411268,-0.10356964,-0.10434452,0.14019449,1.0887777,-0.20325726,-0.33457947,0.24930906,-1.1188549,0.12307023,-0.37583402,-0.7200092,0.15380374,0.32090747,0.2790221,0.32134873,0.80449045,0.4007,0.17987515,0.67480063,1.2003846,-0.10724683,-0.80962485,0.025450855,-0.71513915,2.0429404,-0.2500304,2.2517,2.1269898,0.79215,0.08645304,2.0102522,0.85725,0.20539868,1.0836489,0.9663249,0.6243199,2.3408365,1.6062084,0.14008749,0.40692455,-0.27135,-0.17226493,-0.83114886,0.95745,-0.072200224,-0.001235947,-0.24661563,-0.23078284,0.72162175,-0.82601905,-0.15381777,-0.1122593,3.1225126,0.02316901,2.5129454,0.36539876,0.2518285,5.1530166,-0.041429736,3.4947,3.1325998,1.0526226,0.37310004,-0.43646526,0.75724995,-0.89461136,0.8872636,1.0888689,1.4233127,1.85705,2.0152497,0.5563395,1.1298053,-0.28150427,-0.3243,6.0866003,2.7223501,0.081005156
