,ST16924,ST17220,ST17530,ST17589,ST17626,ST17700,ST17802,ST17956,ST18022,ST18776,ST25585,ST25588,ST25604,ST25612,ST25613,ST25617,ST25624,ST25636,ST25640,ST25641,ST25644,ST25680,ST25712,ST25723,ST25724,ST25727,ST25733,ST25735,ST25748,ST25754,ST25756,ST25774,ST25778,ST25783,ST25785,ST25792,ST25802,ST25823,ST25837,ST25838,ST25840,ST25849,ST25870,ST25871,ST25883,ST25889,ST25901,ST25904,ST25913,ST25920,ST25938,ST25945,ST25947,ST25956,ST25968,ST25998,ST26024,ST26044,ST26090,ST26111,ST26112,ST26210,ST26237,ST26242,ST26349,ST26374,ST26376,ST26526,ST26528,ST26628,ST26673,ST26678,ST26745,ST26764,ST26988,ST26992,ST27049,ST27058,ST27219,ST27223,ST27280,ST27284,ST27403,ST27494,ST27522,ST27526,ST27540,ST27602,ST28016,ST364,ST377,ST403,ST609,ST61,ST610,ST621,ST647,ST652,ST689,ST823,ST967
64080,-2.7778904,-0.056126356,2.2454426,0.19040157,0.45673364,0.36962062,-2.5912511,1.4214263,-1.6938133,1.4681854,-0.01758754,-0.6889696,0.53667396,-2.3803911,-4.1974998,0.68492013,-0.53616303,-2.3344262,0.720682,-1.5947505,1.0289167,1.3135526,-0.740767,0.72673446,-0.24547759,-0.2744403,-0.33782867,-0.368393,2.2822318,2.925285,1.5026346,-2.1734262,0.6695267,4.6191435,0.3225811,0.6101145,0.2951725,1.1033098,0.6046593,0.40884405,0.7333135,-0.082543254,-2.0394435,-2.1773524,-3.0110583,1.3058292,2.635521,0.7131079,1.987149,2.438932,1.2699227,1.2226412,1.3689976,-0.28160548,1.0216902,-3.4630013,0.7617456,1.8360655,0.12138277,-2.3422976,-1.729692,-2.2653947,0.25496018,-0.50332576,0.46027523,-3.8842978,-4.053618,-0.6501737,0.38572842,-0.26360974,-0.344437,-0.0011944771,-1.4780254,-3.3318992,0.21775946,1.1933117,0.23780796,0.43372715,0.39307645,-0.63954663,-0.10319934,-0.61585,5.20515,0.109600216,-1.2816069,-0.38830918,-0.43464613,1.809041,-0.45993263,-0.12681827,3.0851161,-0.42196804,0.28059772,-0.42717502,-1.6403661,1.6947654,1.0718788,-2.8848,0.179248,-1.7084572,0.91221464
642,-2.702083,-0.9892173,-1.3817638,0.31863844,0.63809526,-3.0006053,-2.6918457,-0.39349228,-7.146261,-1.166836,1.2158537,-3.5082774,-2.2258654,-2.888782,-5.12405,0.4322832,-5.191596,-4.746828,-1.2736194,-5.285451,0.46236783,-1.8561194,-0.16981292,-2.282908,0.84581995,-0.1374313,-0.6352344,0.14296883,0.26213682,0.837081,0.42548376,-3.5719793,-1.2683887,-1.1649451,1.406562,-0.32659283,-0.587202,-1.115148,-0.64319515,0.008523792,-0.013151452,-0.67129564,-2.7136607,-1.513561,-1.0605781,-2.8172257,-1.3831823,-2.316715,-1.2657667,-2.3825638,-0.25977516,-0.9973415,0.89894676,0.8242624,-2.8167524,0.9271158,-0.21011384,1.0447717,-1.2105906,-2.770607,-2.6272674,-1.8948903,0.85407615,1.2287394,1.1042846,-1.7057958,-0.9872259,0.8103713,0.50987095,0.5897813,-0.013682485,0.072959036,-3.740179,-6.7424564,0.106492504,0.5918135,0.6542517,0.92633444,-0.0065589286,0.22095565,0.2754441,0.32709998,-3.46715,0.4656039,-0.8872489,-0.4760254,0.21790457,-0.6295147,0.30596375,0.26975316,-1.0995729,-1.8467832,0.8668651,0.59958726,-2.3966088,-2.7812662,-0.6234916,-6.0561,0.5647871,-3.3446438,-0.79857504
644,-0.3205815,-0.6764526,1.7547745,0.21551338,-1.0955334,-1.0350579,-1.4050851,0.12154968,-4.9381204,1.116345,-0.7307809,0.7993679,-0.18533097,1.5670184,-8.5362,1.8669215,-3.763918,-4.2525144,1.992199,-3.0222344,1.5516682,2.296458,1.6181592,1.6777992,0.18287152,0.47569335,1.2713132,-0.13741097,2.9310184,1.9561188,2.566045,0.3170994,1.7134503,2.9113855,-0.19551599,-0.027299186,0.87130296,-1.4470682,-0.183213,0.5224573,0.38753498,0.74054974,1.6396823,-2.9642472,6.755512,5.3883157,6.106996,0.50820285,0.8647901,0.6499247,0.8859383,-0.22639044,-1.1711696,0.1854676,2.1285448,-2.3286157,0.427634,0.64258105,-0.14144601,-5.226858,-5.0530396,-0.6381399,-0.1084142,-0.28317642,-0.0029957518,-5.746937,-5.515628,-0.53871506,-0.8540813,-0.30158737,0.18744102,0.21971324,-3.3960488,-5.5149727,-0.12029643,0.09463549,-1.077297,-0.5482813,1.662074,0.4130205,0.6284446,0.60375,-5.207,-0.39101827,0.08788608,0.17045793,-0.31834927,-0.09326131,0.122370176,-0.8610359,-1.0849857,0.10159208,-0.018426877,0.11276342,-0.11257373,0.1825609,1.8873725,-4.42085,0.23992321,-0.40689704,-0.08667533
64422,0.3251744,-0.07027879,-1.9128447,0.42809093,-0.025452703,0.9903116,-0.74792886,-0.82175136,-9.527221,-1.8000444,0.15237428,-2.8022845,-2.2139719,-1.4456694,-6.0524497,0.117549576,-7.2924547,-7.583325,-1.6837103,-9.407222,-0.9866069,-2.5555732,-1.1128762,-1.1880155,0.481644,1.0113027,-3.243014,-0.99883556,-0.38543728,-0.21654764,-0.15580904,-1.9200077,-2.1583524,-0.49971673,1.1302243,0.24618466,-1.6429548,0.12640944,-0.23960991,-0.4472408,0.42230764,-0.765618,-2.8555787,-0.3242625,-0.81147987,-1.34761,0.6841603,-3.054507,-1.9302082,-3.242475,-0.2599508,-0.8307238,-0.7108612,0.2115089,-2.0250964,-0.37301007,-1.6873345,0.46995568,-1.3571446,-0.8764925,-0.34970093,-0.6983974,0.10926516,-0.338141,0.6600442,-1.8993793,-2.5789664,-0.0030738115,0.65182734,-0.26429874,0.10630354,-0.6074384,0.072109215,-8.873042,1.008601,0.69853616,0.056814834,-0.6869479,0.061731596,0.32045597,0.10874496,-0.1714,3.0229502,-0.43958575,0.8065618,0.2590114,-0.6768191,-0.39137337,0.42933947,-0.03144173,-0.39350665,0.82046413,-0.049405262,0.11920649,0.55258965,-3.4737144,-0.46074903,-9.55165,0.6068834,-0.57271093,-1.9594934
64428,1.9721828,0.27501714,0.87067217,0.25655025,-0.823808,0.44981587,1.5057913,0.18591017,6.502278,0.6077932,-0.7120171,1.0431364,2.1797397,0.29623616,5.80385,-0.5205168,6.418752,4.226886,-0.12628335,6.0011663,-0.61254346,0.21824804,-0.37829337,1.0775505,-0.38338724,-0.6908481,1.0719062,-0.60548365,1.6080892,-1.0951135,0.80212814,0.20700014,0.25306776,1.1375896,-0.7165812,-0.032273933,-0.25076476,1.3463016,-0.14260365,0.11086373,-0.2629649,0.5650959,3.8326025,1.882197,1.6147939,2.6770475,1.6269071,1.295457,-0.069466256,0.80143344,0.4970703,-0.6202371,0.32867405,-0.7571541,0.6766902,0.49615818,-0.3058587,-0.8879822,0.78664047,3.213829,3.082211,0.5707456,-0.9261174,-0.27007598,-0.4784714,3.9599957,4.6024094,-0.547454,-0.5901843,-0.55432415,-0.7721515,-0.15494488,2.2059193,8.3667555,0.3843844,-0.007048607,-0.36846402,-0.092055455,-0.11490804,0.087183334,-0.32245958,-0.4148,2.90925,0.08162605,1.2849237,-0.08792607,-0.8121103,-0.18032685,-0.013094999,-0.09368682,-0.51500654,-0.0069612265,-0.50334436,0.009658545,1.0859984,0.92381275,-0.6439402,8.652599,-1.4850509,2.4633603,0.04479699
64429,-2.8028727,-1.7086923,0.17896602,-0.41010833,0.23922518,0.10414828,-0.9562632,-2.164514,-5.8195076,0.11181192,0.5594525,-2.4529338,-0.60851485,-3.1800675,-4.4198,0.664929,-5.4497595,-7.32477,-0.58578765,-6.8333097,0.6348198,0.6390151,-1.5991071,-1.4483224,0.5442792,0.09348047,-0.89462936,0.55970407,-0.5260409,0.099048965,-0.5585421,-3.4576278,-0.85158014,-0.5949869,1.0232543,-0.12850928,-0.8764852,-1.9468415,-0.19654965,-0.33739322,0.3934347,-0.54842377,-3.7609317,-1.5484116,-0.088339895,4.3887143,0.18348151,-2.1473944,-0.76370704,-1.8714108,-1.5307893,-0.5340775,-0.9041644,0.22121534,-1.7529328,-1.6449869,0.15588501,0.3755568,-1.2717724,-6.5085196,-5.0924172,-1.3194368,0.8031539,0.59268546,0.62631977,-0.9424422,-1.0296013,0.20158824,-0.10718976,-0.25887397,0.19318525,-0.3969013,-3.4989364,-6.026176,0.52339125,-0.088880055,0.53437454,0.13351564,1.0698594,0.05741262,-0.001945883,0.67505,-2.80125,0.25977352,0.52107865,-0.3061296,-0.073525384,0.18830708,0.08205775,0.27800938,-2.6424086,-0.40469855,0.33483723,0.3300413,0.8250457,-2.0920253,-0.50533915,-6.9862,0.27044368,-0.85466594,-2.1758819
6443,-2.4758544,1.2003871,-0.43185282,-0.68453085,0.6751156,2.3460255,-2.0120635,-0.13150652,1.7713671,0.574903,0.46981895,-2.8390713,-2.5896127,-2.6033425,-3.3754,0.17645726,2.3836808,-0.4506395,-1.3313539,0.81115735,1.644705,0.67365336,0.2688595,-1.7197477,-0.09058561,0.04711923,-1.5030086,0.357745,0.38214535,1.640854,0.7019893,-0.5604763,-0.34587252,0.746025,0.84014195,-0.67154753,-0.5353267,-1.9977775,-0.7956761,-0.9530686,-0.78490233,-0.59119594,-1.4831612,-2.4248512,4.4151573,-0.6465362,-0.44451338,-1.2614737,-1.1947814,-1.1045467,-1.636456,-0.00042426586,-0.5412542,0.10361393,-1.1483681,-1.3205466,0.6132004,-0.06912534,-1.2078933,-2.9905918,-2.761321,-1.3519702,0.63296723,0.0037921704,0.7902508,-4.216996,-4.13183,0.7875088,-0.17118132,-0.09389344,3.2064939,0.6843215,4.4336476,-3.8556473,0.81874233,-0.28693962,0.06103444,0.07379251,-0.10528716,-0.42213494,-0.3645485,-0.32365,-3.5482,0.3195915,-1.216304,-0.36094725,0.3131679,1.1184583,-0.2218987,0.5287402,-0.5564635,-0.79925776,-0.16858624,0.46811646,-0.3102652,-2.8007412,0.25528273,-1.06085,0.23733917,-1.7595115,-1.3888063
6461,2.119773,0.050931796,-0.45324427,-0.31366163,-0.29232618,0.3622297,1.2896026,0.72653896,3.8525345,0.2296466,-0.40603372,0.4968391,1.9131758,0.6566869,3.6128001,-0.7171267,3.7836885,3.4059854,-0.5262662,3.8631434,-0.42633075,-0.20629835,-0.59899026,0.7118837,-0.41693857,-0.5335632,0.6384734,-0.7307912,0.90177983,-0.8569559,0.35513014,0.85299027,0.25374004,0.67040193,-0.18494552,-0.40619838,-0.4488814,1.5702211,0.09118631,-0.41734242,-0.29674232,1.0838662,3.3640282,1.5336919,1.1388277,1.8310142,1.2445155,0.79595405,0.26645267,0.75036883,0.27533692,-1.0898573,-0.5809369,-0.41976023,0.9876122,0.8193535,-0.26872042,-0.57871896,0.93365514,2.1936204,1.1231279,0.97352165,-0.06392699,-0.8301878,-0.10437668,3.1898417,3.3436627,-0.83243287,-0.35618562,-0.65999365,-0.8429586,-0.23097575,1.6297417,4.722009,-0.34277928,-0.6115239,-0.26518077,0.22198124,-0.4191279,0.09176327,-0.28850895,-0.7846,2.20425,-0.54641026,0.4715635,-0.09617387,-0.60890555,-0.59538805,-0.119769834,-0.33008668,0.4610573,0.12672721,0.049153287,-0.011548994,0.39290404,1.0963285,-0.72445375,4.28145,-0.61392504,2.1497803,-1.0441527
6464,1.0766113,0.40523446,0.08832846,0.6646191,-0.41920018,1.524176,0.8268427,0.18116495,6.7651076,-0.12058713,-0.467372,1.5748022,4.721859,3.2802954,5.1189003,-0.3953751,4.4022994,4.0728126,0.6488174,5.977171,-0.49177998,0.45620835,-1.0647122,-0.27005458,0.0693488,-0.82103467,0.4337759,1.5428776,1.5397314,-0.083354294,-0.5770757,1.0231552,1.099888,1.3634892,-0.939539,-0.2538743,0.6300749,0.92755824,-0.6190543,-0.6825557,-0.14128865,0.40411162,-0.31005824,2.059485,0.043088168,1.1331375,4.2573776,2.0077436,1.0864289,1.9453872,-0.6599961,-0.57836187,-1.0871143,-0.32490095,1.1221936,1.3122993,0.7675226,-0.23432823,1.2306362,1.974327,0.5106423,-1.2108617,0.25223678,-0.20234936,-0.059757452,5.1115894,5.2717657,0.27783453,0.0082834065,-0.36127284,0.23002577,-0.21505779,3.5231628,6.761975,-0.36768138,-0.10324281,-0.7248141,-0.557349,-0.23330927,0.87945604,-0.002900511,-0.05985,3.0300999,-0.76779926,0.69076574,-0.6339594,-0.384327,1.2265761,-0.16768278,-0.4607706,-1.221527,3.0660152,4.366656,0.6288558,0.9581651,1.3181422,-0.28137967,6.2766,-0.7377105,0.6737636,-0.19842967
64746,2.0584133,2.1313136,6.143586,0.7596369,-0.036280412,1.1595502,-1.1316282,0.69038767,-8.105947,5.823647,-0.040503964,4.2459273,4.023933,6.340328,-0.019549996,0.04789864,-8.706673,5.6136656,0.2746746,-8.090055,-0.55358195,4.033449,1.6598588,0.09104693,-0.04355333,0.054399177,0.01349625,2.4106143,-0.44648334,0.90100044,1.442305,1.3734972,-0.80351955,2.7298903,0.471968,-0.09525485,0.22185168,-1.2555001,-0.6659498,-0.19217786,-0.3934238,-0.5220606,2.1435091,0.079456896,0.0003823042,2.040988,0.9211674,-0.29174584,-0.28379923,-0.6285484,-0.31096372,0.44250253,2.230712,-0.29084554,-1.7136111,0.7699208,1.9847045,0.90869665,-0.95449877,-2.4884405,-2.1829991,0.16226819,2.797746,-0.42556116,0.26074108,-2.8792467,-2.516317,0.10236655,3.1089675,-0.22715953,-0.11618219,0.4668392,0.44289428,-8.24531,-0.7711535,0.22321151,0.16553856,0.23794478,0.59686065,-0.13582385,-0.025480375,0.03605,6.61835,-0.37488794,-0.24372822,-0.5173391,0.6715996,0.26020616,-0.34158438,0.37208593,1.7759404,0.15196545,0.48526073,0.88483846,-0.1630117,0.9756525,0.28621143,-10.0,0.6743282,-0.6769017,-1.1153581
64781,0.93811786,-0.7036809,-1.1208298,-0.08355889,0.16792426,-2.889904,1.4905913,0.5446014,5.633708,-1.268614,-0.66111827,0.70100105,-0.1624291,2.0917795,0.74345,-1.4033101,3.6918635,4.0919437,0.69797945,3.6921751,0.603458,-1.3665459,-0.31493476,-0.47645852,-0.01616314,0.92751455,0.008218147,0.19820544,0.59617466,-1.8923364,-1.6473926,1.8771827,0.94255066,-0.45717984,-1.0457069,-0.46286705,0.77932024,0.43483728,-0.72862124,-0.36092725,-1.637598,0.72855645,-0.40831852,-0.8067814,-0.42979884,2.3050413,0.30873543,-0.029529482,-0.20938045,-0.3980937,1.2892911,-0.7435818,0.5535352,-0.13892743,0.15195751,0.93175566,0.5737972,-0.46594736,-0.28623825,-0.54183334,-1.42554,2.0500062,0.21430689,-0.71288276,0.4663985,-0.348166,2.4279435,-0.09988903,0.36335164,-0.012218937,0.03793759,0.731832,-1.5095105,2.0790899,-0.4475796,-1.1044965,-0.4129651,-0.87162375,1.5416098,0.86325896,0.16130772,-0.59945,-2.3653,0.18324056,0.08376026,-0.24271518,0.17135417,-0.9846636,0.3553713,0.13631938,-3.069251,0.018996509,0.93570304,0.9825946,1.3511477,1.1560506,-0.54298645,6.3997,1.1401337,1.2875066,-1.0411267
64943,1.5322176,-1.0009675,-2.503507,1.0201769,0.14954844,0.42319587,0.32128865,-0.73844135,3.7024457,-2.2289906,-0.6718173,0.2096926,2.1388147,1.3342332,-1.19255,0.04485021,3.254481,2.180419,0.060904488,3.0736985,1.0614201,-1.7899153,-0.009483226,-0.7123898,1.125621,-0.78830326,-0.13705984,-3.0522377,-0.8349768,-0.63700485,-1.3745093,-1.4867715,0.07363668,-1.1622487,-0.03985451,0.74318457,-0.62677586,-2.2291842,-0.022404417,0.69721335,0.33887866,-0.7771936,-1.7105658,-0.4704395,-0.9027384,0.007784307,0.8519223,-0.19993104,0.056228377,-0.1730859,-0.07119821,0.5902266,-2.62541,-0.20600395,-0.6664029,-1.5575283,0.627204,-0.20598486,-0.6685276,-1.955072,-1.146178,1.3385016,-0.5634948,1.0873444,0.14956576,-1.7162964,-2.898199,0.5051473,-3.3626566,0.45713648,1.0909116,-0.4177255,-1.4625895,1.1849328,0.33521646,-0.13842987,0.048797373,-0.35094938,-0.27868176,-0.3725719,-0.250989,-0.17469999,-5.44985,0.33003318,-0.58726764,-0.2540734,-0.6906383,0.20843184,1.1851419,0.001809895,-1.7797532,1.358794,0.33574146,-0.70777583,1.2017189,-0.50373864,0.6022213,3.1132,-0.23181334,0.89811915,0.0607135
6499,-3.4809008,2.2158484,1.9347726,-0.11452149,-0.015265077,1.5263168,0.8744487,-1.3962737,-0.7323221,3.9709053,-0.29603362,0.20463243,-0.001866132,2.5750372,-4.7506,0.43207425,-2.094397,-4.518709,0.61315805,-1.3827637,0.63256943,1.4203137,-0.10862172,1.8576756,0.31814212,-1.1448596,0.9965037,-0.15361315,-0.2023362,0.8564486,-0.58938473,4.0616426,0.78630143,1.7747664,0.1668248,0.60852206,0.27355635,-3.3537126,-0.11395959,-0.83677447,0.58341163,-1.1413813,-3.6798692,-1.1336497,2.9131052,3.1654932,5.6657133,0.02210743,3.121051,-0.087138355,-0.8558998,1.2207372,0.5307603,-0.60377985,1.3235707,0.08436087,0.7437596,-0.60909647,1.5828781,-3.5594282,-2.5235174,-1.8942873,0.0048836097,0.67410564,0.24483459,-3.6453595,-4.6442785,-0.0050041378,-0.049658597,0.91339695,3.8086405,0.6405455,-4.3198366,-6.8917894,-0.61058307,-0.3152435,0.05169627,0.091336265,-0.5847331,-1.1173136,0.091609634,-0.44485,-0.6776,0.9368808,-0.5561225,-0.29489064,-0.54239035,-0.876044,-0.24084455,-0.17340954,1.8080734,0.5558177,-0.43828213,0.7378879,0.54190016,1.8224397,0.46690905,-5.3364,-0.27812934,-2.2704198,-0.760523
6500,-3.9295986,-1.141649,0.63263637,-0.535778,0.88860726,0.54676074,-1.8210533,-2.695651,-1.297919,1.1178627,0.5693344,-2.8075194,-3.0623596,-4.70486,-6.7328,1.1972957,0.96524125,-5.1819954,-0.098763585,-0.03868375,-0.5508495,0.11781949,-0.21827745,0.58209056,0.13298751,0.89930207,-2.0384386,0.20751624,-0.29380566,0.95195484,0.887027,2.3730662,-0.18055983,-0.5007772,1.0430232,0.027471073,0.8620808,-1.7934326,-0.7526663,-0.87047285,0.20888901,0.21274188,-3.669413,-3.0831027,0.77923185,4.8568096,4.3633833,-1.8281165,-1.3359213,-0.18430836,-2.6023326,-0.12124635,-1.1592915,0.44684464,0.21189994,-1.9582006,0.16034138,-0.17477776,-0.80372167,-2.9929476,-2.868594,-2.9968119,-0.0956409,-0.48099667,0.5027486,0.16167374,-1.4495747,0.54271376,-0.14615685,0.14567003,0.39367163,-0.2628465,-1.3807151,-6.971241,1.338513,0.29412207,-0.36391762,-0.15210623,-0.23196453,-1.4534829,-0.30740425,-0.4336,-7.8460503,-0.4227075,1.0014837,-0.54781705,0.58312815,-0.2698724,-0.7018565,0.33330566,1.28071,-0.70524025,0.12390341,-0.17710423,-0.47980237,-2.447462,-0.15110058,-2.4133,-0.0021343306,-2.6298053,0.54080904
65057,-1.248341,2.7501843,-7.2933307,0.086638466,0.36664984,2.8344817,-1.7539811,-0.119554594,0.16121912,-5.8079,0.12746647,-3.9073994,-2.0427923,-4.594003,0.0688,0.8318925,-5.269756,-4.38042,-2.638654,-2.7836704,0.17537808,-6.086256,-1.514935,-3.845222,0.4375484,-0.9665691,0.36679986,-0.44881743,-0.34148806,-0.15107563,-0.5749421,0.715133,0.67852485,-3.470796,0.05403465,-2.7481642,-2.4100506,-0.91799545,-0.24815923,-0.53571075,-0.27343577,-0.8453346,-3.055346,-0.1326065,-2.6625896,0.42349875,-0.8566966,1.4608337,0.8463412,-0.18171708,1.1588928,0.12825508,-1.4460006,0.5204673,1.4732361,0.31481266,0.7321945,-2.5614254,-1.0763896,-0.60631746,-0.5441012,-4.0532017,-0.36039978,-0.085917026,0.72887504,-0.28523505,-0.23765662,0.33458334,0.013837539,0.37318313,-0.18497825,-0.47782266,4.2246046,0.16109717,0.33984286,0.8704657,0.41938433,0.22481236,0.87540555,0.2896721,-0.12359718,-0.17835,-1.7159,0.06870854,-0.3583163,-0.19526127,-0.25997183,0.5666703,-0.1915991,-0.46953383,1.8718703,-1.6922348,-0.14118281,-0.31996608,-1.7841325,-0.13408208,0.7112464,-2.2718499,-0.8318326,-1.6035695,0.9097452
6509,0.711269,0.15703595,-1.1252537,0.87046665,-0.12862517,0.12792572,-0.07858821,0.063743144,2.2102442,-1.1175661,0.3756412,-0.15577912,3.2647133,1.8157011,3.0075,-0.2501439,3.874579,0.7453054,0.56452394,1.6553106,2.0143678,-0.15596314,-0.96769774,-0.6104302,-0.082480535,-0.9911814,3.6188831,0.88041246,-0.042315274,0.16724882,0.7787621,2.1136692,-0.3587533,6.2877254,-0.60815686,1.9550066,-0.75965285,3.668387,4.3765717,0.23625332,-0.6886431,-0.19671397,4.032447,0.5241618,5.803731,1.5830686,2.1911807,-1.0839026,-0.54897463,-1.1119828,0.29185298,0.15745929,0.36518362,-0.43915692,-1.6666867,-0.88797903,0.57289803,0.7101734,-0.25288242,-0.23972948,-0.23573335,0.67859024,-0.6586568,0.18139851,0.19012587,4.660286,2.5565553,0.10271785,1.5667088,-0.37206048,-1.2328833,-0.2616353,1.699655,4.1741595,-0.45156962,0.046845753,-0.006762609,0.29654512,0.22702605,-0.33299607,-0.6236919,0.16255,-0.3693,-0.2436671,-1.5059121,0.06270167,0.8724892,1.6469129,-0.34489635,0.40963194,1.6011786,2.5553343,0.6986902,-0.60679305,-0.061939597,-1.8155329,0.54914075,3.8892999,0.40529376,1.2097872,-1.4334602
65123,-3.0862174,-0.7306119,-0.35070693,0.3789426,0.6547332,-0.55902267,-3.914208,-1.7674879,-5.5728617,-0.5999814,0.61097443,1.6863518,2.0284276,1.4680467,-5.01985,1.2492661,-5.9942904,-10.0,-0.77563614,-7.5650835,0.26760584,0.17525007,-1.091098,-0.5396983,0.4329142,-0.15587252,-0.0462673,0.9542395,-0.3391036,1.0122036,0.59134614,-5.4214315,-0.511342,-0.24841638,3.7795405,0.9350976,-0.1732301,-1.9703592,-0.3302099,0.752231,-0.02858492,-0.21778205,-0.4100266,-1.9535911,-2.0056758,-1.4072137,0.47611672,1.427971,0.7554902,0.71889764,-1.2680578,0.6318319,-0.07291028,-0.5169257,0.24313267,0.5637699,1.1705321,0.63763833,-0.04078886,-7.093438,-6.502237,-2.3872778,0.39424014,0.49482405,0.6096944,-5.0331097,-6.738746,0.7979154,0.07134953,0.844012,-0.3944,-1.036456,-4.5325937,-9.131361,-0.48368245,-0.40820998,3.4033263,0.84136796,-0.23416804,-0.7129126,-0.31041095,0.6775,1.64385,0.27068597,-1.0473114,0.33545572,-0.18031216,-0.540895,0.03983219,0.24437772,-9.2264185,-0.6936768,0.16016762,-0.98646116,-1.8052776,2.1129248,0.551959,-8.83605,0.62069637,-3.5343428,0.38522404
652,2.316578,0.46041512,1.313961,-0.27311155,-0.15000951,1.1048104,0.9003038,1.1695124,10.0,0.8572068,-0.4441584,1.0034771,1.0157679,-0.3225475,5.9478,-1.3180202,7.977606,5.195445,0.25390065,6.5508804,-0.3415855,0.62328357,-0.40666896,-0.043653667,-0.26291063,-0.3790183,-0.19902436,3.1227114,1.441244,-1.6576855,0.35991198,1.577954,0.5752203,1.9713484,-0.9364339,-0.4805475,-0.044589333,1.4428425,-0.7819755,-0.5372684,-1.2063863,0.6865919,2.391417,1.8687255,4.97757,3.0821605,3.6098828,0.56382203,0.06955345,4.1797237,0.2130173,-0.047417186,0.037036642,0.36142415,0.9509704,0.064874075,-0.5649618,-0.5559359,0.44955957,2.8546479,1.6740565,0.3489793,-0.22278722,-0.35676548,0.056119584,5.146921,6.0169334,-0.16974854,-0.102352776,-1.1627154,-0.42178223,-0.06019215,4.129806,9.668816,0.1378172,-0.58882016,-0.76129854,-1.0952301,-0.24148405,0.6908383,-0.20125276,-1.10305,2.61005,-0.9944856,0.57875156,0.32948783,-0.8108041,-0.20664692,0.6026145,-0.30538213,1.1086388,-0.041345894,-0.55985814,-0.118679136,1.4155157,1.4632483,0.3559273,9.45055,-0.9926396,1.5774215,0.5052584
6597,-0.20578784,-0.7090074,-2.1879063,0.13129297,0.47708872,-3.9197211,-0.78348196,-1.0979676,-5.0810766,-2.1577291,0.2721109,-1.5453155,-4.2798915,-5.3492866,-6.5487,-0.24155255,-4.3208475,-2.2214055,-0.16436833,-3.689123,-0.5562872,-1.8918049,-0.8551962,-1.8877008,0.11169617,-1.0031481,-0.8223311,0.85013247,-0.9957046,0.13614774,-0.8549416,-4.0235834,-0.060530707,-1.6388304,0.17229298,0.7767743,0.50105345,-2.5208197,-0.7019954,-0.6105886,0.045324042,-0.24010734,-4.9159355,-0.077321716,-5.229341,-6.7324553,-3.231012,-2.2719283,-1.3774076,-0.59635967,0.643839,-0.65408945,-0.07506872,0.33331442,-1.6856949,-0.24318644,-0.5667778,0.12215099,-1.1322986,-0.9249819,-1.4139764,-0.26978958,0.21839432,0.5484835,0.59978354,-2.4454026,-3.5950768,0.6781987,-0.032201122,0.40220156,-0.18440118,-0.016736686,-3.0857425,-4.8167725,-0.026670605,0.61654305,0.40251055,0.17209755,0.81731105,-0.19614574,-0.37622845,1.1968501,0.284,-0.00444746,-1.9394329,-0.18068427,0.018402219,-0.79563695,0.26519737,0.5795958,-0.40680718,0.8555568,0.09305857,-0.6198848,0.8064671,-1.6360922,-0.46883112,-3.69245,0.5401561,-0.49376425,-0.2669899
6599,-1.70444,-1.5973148,0.6993102,0.043387443,0.11461793,-6.0461287,-2.0464132,-1.1506791,-4.0613937,1.6727788,1.2816435,-1.883354,-0.34128273,-1.6767688,-4.0511503,0.58017117,-1.8676927,-4.2339683,0.20112029,-2.4860687,-0.46210524,1.8488597,-0.6315109,-2.2545314,0.030969247,-0.8477986,0.34057692,1.0522826,1.2028406,0.49916312,0.6492782,-2.159711,-0.14375922,-0.9338012,1.3143815,0.029848732,0.6831256,-0.61512345,-0.056424215,0.6415313,0.70250154,-0.0484415,-3.244618,-0.85950375,-3.0511892,-5.506957,-3.318052,0.3980421,1.1190382,0.37608853,-0.082532465,-0.023644894,-0.72153485,0.19354181,-0.24889171,0.11344545,0.17862281,0.063288294,-0.5514836,0.655722,1.0739906,-1.61552,0.056038342,-0.051762104,-0.29837295,0.23259182,-0.5943339,0.472786,-0.15255141,0.23871303,-1.4613876,0.25946105,-8.283718,-6.118128,0.19511342,-0.24503596,1.0190567,-0.13172565,-0.030138284,0.3184089,1.1403263,1.84865,-2.197,0.22249812,-0.6567821,-0.37051648,0.5529074,-0.6178045,0.25100413,0.15517873,0.11018586,-0.2965664,0.4893319,0.24940777,-1.4968591,0.17628044,0.11748409,-1.46545,-0.2305103,-1.6026998,1.805456
