,ST1076,ST144,ST16853,ST16876,ST17005,ST17019,ST17262,ST17292,ST17301,ST17302,ST17332,ST17337,ST17431,ST17448,ST17451,ST17452,ST17453,ST17606,ST17707,ST17814,ST17822,ST17911,ST17912,ST18016,ST18027,ST18683,ST21,ST25,ST25585,ST25632,ST25633,ST25634,ST25646,ST25678,ST25684,ST25688,ST25693,ST25700,ST25720,ST25721,ST25723,ST25727,ST25729,ST25730,ST25731,ST25732,ST25741,ST25746,ST25748,ST25774,ST25775,ST25777,ST25781,ST25783,ST25785,ST25786,ST25787,ST25795,ST25826,ST25835,ST25849,ST25851,ST25863,ST25869,ST25871,ST25877,ST25880,ST25883,ST25886,ST25895,ST25901,ST25907,ST25929,ST25945,ST25947,ST25972,ST25983,ST25984,ST25995,ST26008,ST26015,ST26020,ST26090,ST26095,ST26096,ST26099,ST26139,ST26141,ST26183,ST262,ST26248,ST26257,ST26328,ST26330,ST26331,ST26332,ST26360,ST26363,ST26494,ST26603,ST26604,ST26608,ST26889,ST27081,ST27223,ST27394,ST27414,ST27418,ST27938,ST28,ST28029,ST28033,ST28307,ST28391,ST317,ST338,ST339,ST462,ST4728,ST485,ST598,ST605,ST606,ST607,ST639,ST643,ST659,ST713,ST738,ST766,ST817,ST891,ST952,ST965
5715,-0.7830155,2.1542664,0.26554006,-0.41820505,0.23513693,0.73089933,0.78314584,0.40077198,0.78105545,1.822189,2.9517584,0.6319553,0.8368764,0.82535607,-0.4653,0.26408517,0.77251935,3.4316711,0.46252963,1.3277824,1.8065234,1.9014356,1.4030447,0.236252,1.8651183,1.0805222,2.2660866,1.2502661,0.30105394,1.4752452,2.6116,3.1459131,-0.017618261,-1.4061501,0.66759634,1.5663104,0.4160999,-0.30305353,0.34026754,0.9560516,1.3116643,0.62543267,0.9891,0.46899486,1.1812012,1.488504,0.60939354,0.68843335,0.87202847,-0.33547023,3.474092,0.74708927,1.0377054,0.77457875,-0.19534999,1.0090983,-0.63132524,1.1970838,-0.17560019,3.95055,2.3501475,1.8118341,1.5524485,0.62654287,1.3261743,1.0788742,2.4035769,0.96505487,0.7724378,3.595026,3.1612196,0.7277055,1.2168198,0.0074302554,-0.75573653,0.3309,-0.003404025,1.7427881,-2.8767,1.2573673,-0.47683743,-0.20399934,0.4649967,-0.4391804,4.1967998,0.52508044,0.0062733293,1.0002459,-0.49091297,-0.37495273,0.64796984,1.3201962,3.0132403,0.6177946,4.056396,1.9890296,0.5270575,1.1064191,-0.54415834,4.0293493,3.0803893,1.2552848,-0.24620001,0.5426592,0.3288,-1.0074327,-0.7646646,0.7998008,2.3379002,0.8502,1.9719989,-0.3589607,0.60348445,1.9671371,-0.49684662,1.458299,2.1920662,0.13554572,-0.24305,0.514025,0.21662904,-0.66543037,1.2806591,1.9317878,0.35860386,1.1444554,0.667505,0.05777612,0.036289327,1.9617671,-0.4251206,-0.21746641,1.3736973,3.2576513
5716,-0.082735956,0.5010133,0.21859704,-0.87743604,0.12941122,0.29837313,-0.28732902,-0.15735,3.1559806,2.709176,-0.5848439,0.42855358,-0.58076185,0.11385974,-0.7392,-0.47299245,-0.04707575,0.8485022,-0.5307295,-0.7660423,-0.6645019,0.10614826,1.3690059,2.9126122,-0.23589668,-0.34213987,1.2281952,2.2419813,1.4558765,-0.15567172,-0.4469,0.7982321,-0.93833935,-0.04430002,0.57377833,-0.2316688,0.79769206,1.3426886,-0.8062923,0.513531,-0.3691351,0.8359724,-0.6493,0.76690936,-0.28399575,4.5342712,-0.24000743,0.8187833,0.096000284,-0.30114156,1.8851311,-0.263399,-0.35108542,0.06306971,-0.0798,0.6114613,0.32631794,-0.50627947,5.1723027,-0.3755,0.9647369,0.9000901,-0.56426865,-0.6544438,-0.26417232,0.6853878,0.8666475,2.8148534,-1.576174,1.3406289,1.6909091,0.02764684,0.103217416,0.45033884,-0.86634374,-0.61185,0.49465135,1.5825902,1.6378499,-0.35284528,0.059632383,0.25465524,0.8902179,-1.6719842,-0.46585003,0.20280159,-0.6601214,-0.41545543,-0.44158006,-0.084862195,0.34554148,-0.23123603,1.8061563,0.27770942,1.2045902,1.3706884,0.7859966,0.24747057,-0.36258844,1.44038,1.5089267,-0.50213885,0.9039,2.632169,1.4593,0.687549,0.7172222,0.35007393,2.2873,0.79625,1.247258,-0.29554567,-0.007812351,0.13733119,-0.86467445,0.5597826,-0.086500496,-0.6742008,-0.39535,0.25623152,3.4252756,-0.5465248,2.5382106,0.14958814,0.46452922,1.0634798,0.086955756,1.8881984,-0.04479429,2.2133684,-1.1028246,1.3503149,-0.40423006,2.3584986
57178,0.2602452,0.7279054,1.2880431,-0.048128366,0.96941423,0.21346632,-1.2077228,1.2932999,-0.8771136,0.32322785,0.7664956,1.5889568,1.1523595,-0.7521373,-4.1034,-0.41440684,0.39226234,1.7295821,1.3174653,0.16030537,0.45312005,0.18671593,-0.12142968,1.1892945,1.8962898,1.021806,-0.9646319,1.13274,1.2199022,-2.5029933,-5.0492,-3.617908,0.24292755,0.23045,0.17882824,1.498723,-0.9469726,0.94708514,-0.2416798,1.610999,0.9010421,1.9507465,0.68855,-1.7710888,0.5351696,0.8103763,0.88804454,-0.8505424,0.5153131,-0.2523376,2.4252996,1.5475223,2.026448,0.533991,-1.0694001,0.7068138,2.2187486,0.7059086,0.36038277,-2.7059999,2.0888271,1.7945929,0.49939623,0.4054946,2.0325477,0.49459592,-2.6341548,-2.378983,-0.52079546,-2.5184038,-2.1272671,-0.56269825,0.6468458,-1.5256894,0.036174268,0.80495,0.3401708,0.9817573,-1.5852001,1.0085675,1.0766876,-0.47781572,-0.04077483,-0.3714844,-1.57395,0.53728765,0.7513801,1.974617,-0.32998377,0.5638283,0.7578501,2.1958716,1.9682761,0.5329056,1.5197225,0.7632151,-1.500059,-0.8183155,0.960476,0.8173449,0.6207993,1.8429317,-1.87175,0.7038467,-2.22515,0.16823477,-3.0949059,0.17783363,2.74455,2.4153,1.8795508,-0.8021492,0.6446299,2.6712062,-0.56425357,0.14771605,-3.150432,0.46750098,0.2344,0.8932645,1.113137,-0.089070134,-0.36373463,1.3835402,-0.054088563,-0.081232116,-0.1864376,1.6743569,1.8854295,1.3717345,-0.12673661,-1.7851453,0.9313433,2.9794576
57192,0.038164347,-2.841921,-1.0040334,-0.67063445,-0.24020892,-0.032328807,1.4294164,-1.00375,-0.68581325,-0.9269999,-3.4451632,-0.17790695,0.46740264,-0.6700183,-0.008850008,0.30718952,1.671132,-3.6156342,-0.06209594,1.0602809,0.504557,1.6291974,0.5737934,1.3042653,-0.6441959,-0.3068977,0.39597547,-0.69425786,-0.96245825,-4.410825,-2.072,-3.5973394,-0.30229053,0.6759,-2.104385,0.19822642,0.35501158,-0.27050155,0.63117623,-0.50262636,-0.9391755,0.3707956,-0.5669,-0.7678144,-1.1819315,0.39387447,1.440134,0.019687504,0.45199525,-0.246324,-0.28935972,0.78984666,1.1727167,-0.7446875,-0.75675,-0.6474033,-0.30650952,1.0237297,1.2525545,-4.56975,-0.4902413,0.84973633,-1.4722948,-1.4504626,-0.11030774,-0.48294568,0.21405521,1.0232034,0.31282413,2.2020125,0.05191621,-0.33782047,-0.37656066,-0.09497723,-0.2559056,1.018,-0.80261827,-2.1187108,-0.8247,-0.371867,0.7171755,0.8637623,-1.0908519,-1.8483424,-3.8835502,-0.10796319,-1.9070572,0.559243,-1.1092908,-0.018412992,-0.48819453,0.13881904,-1.0080838,1.2315813,0.4043007,-0.39148968,-0.9887258,-0.174407,1.2651534,-0.45263112,-0.40063968,0.16267473,-0.3702,1.5608017,1.48385,-0.852576,0.4163673,0.19905989,-3.3718,1.19215,-0.90287006,0.033238202,-0.7073285,-0.65308154,-1.5163345,0.09320176,2.0460365,0.34004724,0.6842,-0.47117996,-0.1342664,0.012554377,-0.31477153,-2.6475365,0.43261328,0.45091334,0.90106297,-1.2064493,-0.38873163,1.6646063,0.30661592,-0.6166185,-1.3879806,-0.625213
572,-0.9437206,-2.7051415,0.09839816,1.0638933,0.28351408,-0.64192855,-0.8856476,0.31847626,0.098444626,-0.81027514,-1.9531977,0.19037758,-0.8988261,-0.92623127,6.0248,-0.8505362,0.028066143,-0.69380975,-0.38389573,2.3838642,-0.42312524,0.7894453,0.13266554,-1.4286987,0.2899462,0.52160203,-1.2039168,0.0056586396,-1.6801658,-1.3646718,5.8475,-0.44329187,-0.60732687,-0.69145,2.830847,2.0129492,0.019597083,0.37218365,0.36856997,0.09427726,0.63519543,-0.4144004,0.10775,-0.9619249,0.3586604,0.11124106,0.6216417,0.7273757,0.18543337,0.3297152,-2.7067618,-0.07910669,-1.9211564,-0.92730963,1.55265,2.6711082,2.354364,0.35588765,0.35300112,-2.7912998,1.0039542,-0.6570884,-0.23767996,2.8186307,-0.6489444,0.79689544,-0.20742244,1.8084685,0.9464808,1.1595285,0.80513674,-0.46083036,-1.3262055,-0.58050215,-0.0029114038,2.5128,-0.887162,-1.0254351,-0.40895,0.20551413,0.74760795,-0.14252068,-1.1566901,0.8128631,0.6342,0.29647884,0.10602379,0.78260124,1.1679846,-1.2521378,-0.9754015,-0.05909291,-0.17643477,-0.61368227,0.98557484,-0.78416014,-1.5246636,0.14821632,3.7586653,0.5662603,0.039068818,-0.10979198,0.37295002,1.5642275,0.68369997,2.0913348,-0.29677397,0.08002765,0.61819994,0.8541,2.611549,0.5188011,3.2273147,3.0906034,0.09978625,-0.5995568,0.4404202,0.030023165,-0.82595,0.37075648,0.6181769,-0.6327106,-0.33194873,-0.45353043,-0.05920174,-1.1012555,-0.5080164,-1.0761182,-0.5605173,0.4270667,0.13125879,2.4525898,-0.9347141,1.4305193
5720,0.0634427,0.19213873,-0.31429368,-1.8762197,0.33447713,0.55037,2.0127141,-1.2516097,0.09580769,1.9990389,-0.51488376,0.05166296,-1.5342221,1.500218,-1.90875,0.5234664,0.008754015,-0.55437964,-1.1188179,-0.47883338,-0.18673359,0.43595517,-0.35775316,-0.9488189,0.4741099,-1.4634523,0.5563464,0.97120595,2.1432548,-2.9237173,-3.0556998,-3.819244,-0.9444729,-1.7801499,-0.2764601,-2.974224,-1.5222262,-1.3570427,-1.4689732,0.90991366,0.9027804,1.7565134,0.9856,0.6835731,0.15802532,0.24034199,-0.8865795,0.591836,-0.579513,-0.30134964,-0.57218236,-1.3678174,-1.4360636,0.7082952,-0.13640001,0.51813966,0.63677907,-0.5355778,-0.8042702,-3.9022,-0.9392768,-0.775763,-1.9196758,-1.6988044,1.8008916,1.2056124,2.643351,-4.2397203,-6.1067324,3.595574,3.2696564,1.3678185,0.7310866,-0.20192993,-0.666324,0.38345,0.23548594,1.8405018,-3.99225,0.5727322,-0.47675395,0.25576276,0.049298882,0.05350101,-4.4839,-0.51416296,-0.23784949,-1.5954931,-1.406277,-0.16510543,1.5557598,0.15988964,-0.6609718,0.15262347,0.3833726,0.5707237,-0.92429125,-0.54056674,-1.4492866,-2.2506206,-1.7481124,-1.5666486,1.0154,-2.0928402,0.65585005,-2.017198,0.06702617,-0.1973383,-4.26735,-3.9224,1.5483533,-0.018376641,-0.62836635,0.50705904,-0.49004266,0.03786373,-0.2880578,-0.76008856,1.008,0.6988263,-0.70391905,-1.1367037,0.62735534,0.06774083,0.8820318,0.20381415,0.2980274,0.37783885,-2.7534404,0.17903538,-0.7642542,-0.97470033,-1.7397501,0.6053839
5721,0.042574286,1.2571449,-2.130663,-2.1367013,1.6307249,1.3852952,2.8157668,-2.419075,0.14776446,1.8126063,0.18702081,-1.9190723,-3.5268335,-3.8860416,-1.80665,-1.2116187,0.21580704,0.61380213,-2.0688367,-2.7167082,-2.9571614,-0.88692325,-0.7137922,-2.2019606,-1.5848483,0.9430097,-0.7039471,1.7320578,1.7452123,-0.2660276,-0.0202,0.3317724,-0.5127122,-2.1239,-1.6547399,-3.100974,-1.3578941,-2.7815833,-1.2575707,1.0444007,-1.3159438,-0.57501704,-1.1846,0.09058258,-1.5235081,-1.414749,-0.3358059,-1.2902554,-0.3835161,-1.8309861,-0.12972426,0.21488965,-2.901258,-4.248224,-0.96235,0.9497801,0.7664985,-0.3307982,-0.89845896,-1.575,0.5243561,-1.586145,-0.8652682,-1.3939404,1.6118553,0.5443971,2.3680308,-4.388691,-2.1454391,2.4905233,2.6195483,0.5574957,0.033741474,0.8724583,-1.0800337,-0.0012499988,1.3401306,1.9040678,-2.7651,-0.56884575,0.2978861,1.2723049,-0.61364985,-2.2839446,-2.04065,-0.3123197,0.8171964,-2.675896,-1.059969,0.09161262,0.5771639,0.5972266,-3.5949733,-3.021974,-0.34383,1.690722,-1.1030962,-1.2138939,-1.9236586,-0.04307066,-0.069286704,0.411028,2.31195,-2.2935982,1.0638499,-0.36840534,-0.56493115,0.44058496,0.96415,-0.13954999,0.76811165,-0.27841038,-0.9746358,-0.20189881,-3.0442586,-0.58130646,-1.8594565,0.009537235,2.3653998,0.9146757,-0.013502911,-0.44097185,1.706729,1.0479872,0.6376146,-0.46692514,0.7954149,-1.4363859,-1.2128267,1.9996183,-2.9343047,0.5410832,-1.3764201,-0.9433191
57215,0.21841586,0.35148174,-0.72814476,-1.6833558,-0.004862413,-1.9738563,0.23487511,0.35508847,0.4469822,1.1512712,0.52362037,-0.13500774,0.4535662,0.28231907,0.3224,-0.14317337,-0.24255621,-0.28991306,1.0571063,-0.66451883,0.25071082,0.24302557,0.8494771,-0.19560792,0.98479944,-1.7309599,0.9355646,0.07283698,-0.04831429,1.6645966,-1.0273,4.31885,-0.5066287,-0.33585,0.9308013,0.16347921,1.8702407,1.1347578,-0.9263902,0.4959702,0.083723664,-0.4955352,-2.6447499,0.04532081,-1.6548655,0.50351036,0.18929829,-0.037137732,-0.14873824,-0.4617849,-0.28603923,1.8025329,-0.9467804,-0.5177908,1.18905,0.80455357,-1.2894536,0.3310686,0.046700824,-1.6599001,0.718789,0.6724124,1.5779003,0.6495627,0.071784265,0.50415987,1.361823,-0.99258375,-1.9568849,0.7370852,1.4065638,-0.6923957,0.5548873,0.6401649,-0.19773993,-0.031349998,0.31828547,0.09709121,-0.065850005,-0.33664742,0.23321342,-1.1910812,-0.52594024,0.6682358,0.57809997,0.37121916,1.4437864,-0.15854561,-1.146723,-0.0854709,0.7341272,0.21055184,0.80261815,-0.5230737,0.24676225,0.5223484,-0.26231888,-3.2062676,-2.6958818,2.364506,1.7885382,0.93404603,0.1552,-0.18985215,0.33905,-1.9615587,-0.6289829,-0.10966617,-0.0027499795,1.0661,1.0966301,-0.23151097,-2.6447709,0.79246724,-1.2370298,-0.42451864,-1.1845835,0.2701796,-0.80965006,0.102991134,-0.558704,0.49445507,0.00362131,0.8606096,-0.44233012,0.21879402,0.143327,0.70911556,1.4432924,1.1054797,-3.0849571,0.65925133,1.37345,-1.3994632
57406,2.1774697,0.20774585,-0.53032434,2.5796049,0.22353515,-0.24084453,0.75763845,1.4862386,-0.08825573,0.237357,0.36859977,2.154126,0.7735164,1.616216,-0.009950012,2.7115197,-0.07586926,0.311571,1.3673737,0.1491953,0.8798755,0.22834311,0.5037158,1.2606587,-0.37612307,0.6448798,-0.7530819,-0.06505525,1.5385616,1.6683228,-2.08145,2.3450682,1.1278553,1.08485,0.1832279,1.3241581,1.437638,-0.4614851,-0.25618678,-0.53797054,0.46577615,0.7741102,0.9534501,-0.8707614,0.88685054,0.8712986,-0.5047399,1.3487738,0.7934639,-0.7881559,1.4943974,0.6893119,1.8319316,0.16464211,0.7917,-0.89457434,1.4392034,0.5530147,1.0522676,1.7238,0.7373574,1.2964716,0.5961395,1.0931658,-0.7238517,-0.31151387,-0.947929,0.90857327,1.3346639,0.9039789,0.34488374,0.49773845,0.10559224,-0.49742496,0.14294605,-0.22885,-0.10356663,-1.0239938,2.03405,0.79011416,0.15653583,-0.5564636,-0.586107,0.13539487,2.4313,0.18301283,-0.07244098,2.508763,-0.09647977,0.8644445,-0.65282875,1.924401,3.568881,0.33824396,2.154694,-0.062314216,-0.7944628,-0.3360014,0.6918499,0.5672673,0.16553223,0.77658534,-0.3866,0.67861915,-0.97805,0.8346494,-0.03539194,0.4364297,2.83365,1.2506,0.75558317,0.46342373,0.56343085,0.6290794,-0.42483395,-0.6814314,-0.1801833,1.6883659,0.6281,0.59863055,1.2492296,0.654107,-0.5119284,-0.91150665,0.30816108,-0.3210354,-0.4242983,-0.8159102,2.8007874,3.5100114,0.799641,-0.48403728,-0.53519034,2.5848217
5743,1.8576984,1.8712167,2.4641407,-1.267286,0.4742815,0.36230725,-1.8433921,0.79864544,0.50085545,-1.5602599,-1.9057469,-0.27125442,0.78717935,-4.0659575,1.33215,-3.5165563,1.0702566,-3.2281923,-1.5672746,-0.35172847,-2.287657,0.015269723,-2.235742,-2.0539274,-3.0364697,-2.4882672,-3.1561337,0.21222422,2.3285553,-1.8480296,-1.96665,-0.90189683,0.60317445,-0.7034,-0.8324796,0.07605366,-2.3015337,0.27625918,1.4716129,-1.3684596,-2.5481858,-2.1334374,-1.93365,-2.7206573,-2.1927915,-3.8150187,1.0094779,-2.0530133,-3.661512,-2.2651849,-3.370342,0.22695008,0.86212456,-2.8658829,3.92195,0.9822507,4.813508,-2.0670526,-0.6335833,-0.83835,1.28797,-2.0856128,-1.2050486,-1.8624517,6.9823456,-1.8650784,-3.5844555,2.234869,1.4295212,-3.11937,-2.5050607,1.9420507,1.3881592,0.6969283,1.5816318,0.0794,-2.4987588,-0.43320364,-0.22509998,-2.3169374,0.50734127,-0.748844,-2.24163,-2.5350223,-1.60065,-2.5933628,-3.7276874,-3.8967304,1.0340221,-0.30832574,2.893826,1.7688198,-4.288528,0.0135511905,-2.7211108,-2.159492,-1.3504151,-0.3796608,-1.5954046,-3.1423454,-3.4702697,-0.82271296,-0.41649997,1.6846089,-0.2663,-0.4297137,1.7408352,0.26545268,2.99465,4.08125,-2.586012,1.9171296,0.074610606,3.5697799,2.3371682,0.2909293,-0.9948139,0.7237562,-1.3217,0.9973321,0.7298551,1.7759953,-1.3639569,-2.141778,-0.58936125,-3.1603866,0.098939255,4.783969,1.301203,-3.7888935,1.5447322,-0.12364641,-0.08825517,-0.04359424
5747,0.5543794,0.30642706,0.35862625,1.3773052,-0.294118,-0.14534377,0.10606739,0.45917726,0.23554748,-0.29592255,2.8737926,1.5997635,-0.36603332,-1.1442759,0.6537,0.7103214,-0.65219027,1.3279122,0.39241445,-0.25144273,1.7897764,0.6788312,0.6481211,0.28085786,0.08402848,1.0721285,1.1044507,0.07190323,0.5852624,2.7957306,3.6336498,3.005121,1.8402891,0.97805,1.9034493,-0.40128535,-0.41302153,0.6434085,0.6331366,0.4507478,0.3587185,0.5123081,0.015699983,1.1900781,0.27491066,0.42488462,0.9953541,-0.9742129,1.2040935,1.0738994,-0.031286195,-0.057798564,0.6620251,-0.44382724,0.6684,0.775398,-0.42096364,0.814258,-0.27791223,1.5019,0.8369156,0.21588366,1.4879172,0.9053977,0.4023924,0.9592178,1.1157417,1.3568686,1.9597399,-0.4558151,0.8791467,-0.07132162,0.12002757,0.0724542,-0.35382724,0.7385,0.45502707,-0.8128227,1.0367,0.96245444,0.38935542,-0.5744356,1.0003548,1.0736594,-0.046000004,1.5312356,0.47055256,1.3064246,3.1482337,-0.0056522638,-0.8001477,-0.34971106,0.2746015,0.0014572181,-0.42302775,-0.22221543,0.8373686,0.9847617,0.36221504,0.6986393,0.4775855,-0.24611656,0.56949997,0.6482776,0.10195002,-1.6468688,2.0130253,0.075226456,3.8051,-1.75135,-0.070265725,0.6027708,0.4024632,-0.31518513,1.0441175,0.139361,0.13635448,0.8014258,0.071100004,0.8472349,0.8341881,0.76214874,-1.288868,2.6615942,0.08985046,0.7942587,0.68825775,-0.51428944,0.6194649,0.89537513,0.22168769,0.5354558,1.2254194,0.2807318
5770,0.8627392,2.439146,1.7105787,0.2679736,-0.05314614,-1.6797945,-1.5600607,1.3567467,-0.8324673,0.022898108,2.424365,2.037429,0.6703895,0.74377584,0.015050001,0.95382375,-0.11799781,2.8928456,1.6648124,0.092004254,1.7368991,-0.25377423,0.78377527,0.814683,0.9951389,2.397273,0.31581768,0.2828772,2.5981512,1.4026642,1.2901,2.5404975,-1.052718,2.5215998,1.8564954,0.2355341,-0.32459122,0.37787706,-0.62636054,-0.0656035,2.5618382,2.822005,0.5883,-0.51223624,-0.0022492856,0.889313,0.040070176,1.4646285,1.1131029,0.3879119,1.6654925,-0.1921594,2.2682135,1.7462013,0.1938,0.39967564,-0.7869914,-0.30134624,-1.023658,3.0569,3.225923,0.96845645,2.5060334,0.7090068,3.9573357,2.3654516,4.3370113,4.0811205,3.143716,4.3588905,4.0621424,-0.98331803,-0.024099767,-0.46662155,-0.17079347,1.1133001,-0.28541493,1.6449625,0.054200053,0.82211643,-0.000108897686,-0.24118751,2.0918121,0.37737906,1.6485,2.3998652,0.8916805,1.7585979,0.69415486,-0.6898096,-0.056464285,-0.5058806,0.2802699,0.8134023,1.8757132,0.7958808,1.5456555,1.2909733,0.7199065,2.0938303,1.9999847,0.6384145,-0.6335,-0.011628866,0.2661,1.2117733,-0.010726742,-0.72524095,2.2593,-0.176,2.788587,-0.45860186,1.1308869,0.6131487,-0.040311962,-0.31038862,0.5152916,-0.255415,-0.2746,0.17578933,0.027328089,1.6616652,-0.17558315,3.2127233,-0.45468625,-0.080540046,0.24003173,0.16027173,2.3018446,1.2556163,0.06616485,0.8889887,1.902143,0.9127068
57761,0.51839167,1.2426424,-0.13207372,0.8765025,0.22756374,-0.05425538,0.6364934,0.228625,-0.3074931,-1.4846537,0.97780836,-0.85471445,1.1412929,0.20410678,0.28405,-0.4714508,-0.30688888,0.8928103,0.64533406,1.269724,0.48396677,0.20135236,0.5001065,-0.19649363,-0.4403781,0.28275546,0.46976048,-0.42958724,-0.6559342,1.3961382,-1.85625,0.6953893,0.38994527,1.4145501,1.0922036,-1.2684828,1.5084574,-0.15883094,-0.5141181,-0.23783195,0.17508471,-0.71036375,0.6436,0.24522448,-0.10635064,1.0865719,0.4504103,-0.37955993,0.8881259,0.56896144,0.5206598,0.57857054,-0.4092911,-0.22256541,0.11405,-0.7664346,-0.12742138,0.79238725,-0.43968788,1.694,1.6679578,1.3883429,1.2489864,1.3853705,-1.1402538,0.9938674,0.35929227,0.6312587,0.14103384,0.19205439,-0.20732474,-0.5967688,-0.44472063,0.16205098,0.2816094,-0.086950004,0.18733503,-0.43213516,0.48885,0.88621235,0.569137,0.3435092,0.8530856,0.8700131,1.322,1.3162558,1.0378932,1.1012654,0.24586804,0.51618874,-0.6443624,0.050410315,2.1670098,0.3140358,-0.84379685,-0.009117067,0.8296014,1.1414862,0.55530024,-0.030034244,0.4611389,0.8682982,0.76965,0.6846923,-0.66580003,-0.07607424,-0.13269609,0.52399325,1.3031499,1.43215,1.9783881,-0.16231543,1.409537,0.9619111,0.04172021,-0.8592242,-1.7290701,1.3261976,-0.22225001,-0.63705677,1.0821947,0.50356984,-0.46441346,1.5433847,-0.56918967,0.51909465,-0.81503886,-0.088798694,1.3361567,-0.45413002,0.28290582,1.1901636,0.7751305,1.7144476
5777,0.1278181,0.50289994,0.16166447,-0.45708612,0.34681824,0.7928267,0.04205097,-0.0007078834,0.00069630146,1.4263602,-3.9931917,-0.9291241,0.7852912,-1.6685902,-1.04295,-0.8526885,0.24259095,0.3891749,0.609151,0.33676586,-1.8976755,0.21806139,-0.9426955,0.079515114,-1.8029691,0.5200094,-0.5594523,0.25030023,0.12124577,-2.9913912,-4.48985,-6.2494946,0.0674693,0.44619998,-2.6339316,-1.8936033,-1.4755511,-4.152903,-1.5654714,-0.05222252,-0.831678,0.71308035,-0.03305,-1.4582876,-0.89942646,-2.1058924,1.2508963,0.30936116,-0.06716843,-0.40402552,0.5916177,-0.43198267,-0.0706974,-0.83026606,0.86574996,-0.1928235,-0.17136873,-1.3000934,-0.21754563,-4.52695,-0.30024478,-0.4200977,-1.8210276,-1.882144,-0.060201615,-1.3510449,-5.621433,-2.4435997,-3.3141396,-5.4661827,-4.913887,0.6994535,-0.06844201,0.72651654,-0.14580418,0.94655,-0.0026031733,0.32149506,-5.42785,-1.1236429,0.17554009,0.25472182,-1.4078995,-1.9033265,-3.2128,-1.859654,-1.625156,-1.4312334,0.67175794,0.70218426,0.35911036,0.4618898,-0.7017449,-0.7189777,-0.07557666,0.18013498,-0.96223474,-0.6661134,-1.0771303,-2.7080214,-3.1863837,0.2958241,0.06215,0.4259825,0.86875,-1.4093779,0.023697242,0.196099,-4.47685,0.33125,0.077147275,0.55709285,0.43640095,1.3008443,-0.049763903,-0.15177564,-1.5267937,0.9744619,0.67560005,0.72957164,0.08806479,-1.389731,0.46958888,-2.1700149,0.44555044,-0.113907814,0.27497524,0.38133758,0.0839079,-1.4563283,-0.3820442,-0.68721426,-1.1668108,-0.58092713
57804,0.5034889,-1.2399275,-0.6159648,-0.06969432,2.7378182,-0.20866907,-0.52140474,1.7574012,-0.15503307,0.77304924,-0.97465223,-0.3367545,0.88905334,1.645171,0.023050003,0.2633333,-0.21925515,0.84890294,0.44418475,0.7509355,1.3285191,1.6298686,-0.3664322,-0.65275085,2.6718094,-0.24232407,0.2161399,0.12634829,-0.4923772,-2.1577697,-3.9322,-2.4289756,-0.011339575,0.29259998,-0.5597771,1.8860698,2.0955322,0.83514667,0.22220108,0.048009485,0.7228727,-0.11888701,-0.7453,0.10405521,0.60583055,1.6270645,2.142137,0.36532173,1.4570688,-0.27547702,0.5615922,0.8415129,1.5082402,0.3751423,0.15135,2.564318,-0.30524838,0.6603896,0.56224614,-3.3889,-0.18995005,-0.023305818,-1.0354486,-0.08961889,-0.15680479,3.9688945,0.91698277,4.2918763,3.423578,1.0744308,2.57918,0.99335325,0.6379587,0.49316388,-0.014302764,0.80785,0.114379615,-0.03384465,-2.0639,-0.39615494,-0.6864881,-0.68617225,0.11363601,0.33370057,-1.9382,-0.033362545,0.9662076,-0.77312547,0.701472,1.0045334,0.9032333,-1.6303233,3.30075,0.32790232,1.0283213,1.279398,0.50111824,-0.58876413,1.137952,0.21489632,1.8091692,0.6846515,0.61255,-0.46288604,2.22585,-0.116371304,-0.24617386,-1.9275002,-4.54175,0.64070004,1.668989,-0.40390548,0.2984284,3.6467266,-1.0316677,1.5752953,0.45541352,-3.032424,-0.9634,0.30612642,-0.01892659,1.134844,2.4371943,-1.37835,-0.7271351,0.39612687,0.6125305,0.4171961,0.07166964,-0.64672256,-0.043686844,-0.6241088,0.34202534,0.4533231
